Trajectories
100
,,Sano:Wrist,,,Sano:MPH3,,,Sano:PIP3,,,Sano:DIP3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
87,0,-128.668213,157.588211,39.295864,-31.532076,71.119804,53.546638,9.559651,35.949291,49.392036,34.064342,4.387607,31.787195
88,0,-128.691788,157.573853,39.292301,-31.543251,71.106133,53.516525,9.570787,35.971813,49.382286,34.065098,4.397097,31.785231
89,0,-128.680695,157.567810,39.295364,-31.563654,71.106186,53.547398,9.516386,35.940601,49.334976,34.028004,4.331886,31.806421
90,0,-128.643646,157.563889,39.275009,-31.558420,71.146751,53.553581,9.542583,35.965996,49.381260,34.048969,4.409196,31.789515
91,0,-128.675385,157.575958,39.266998,-31.558376,71.148079,53.553932,9.509003,35.929962,49.354515,34.024811,4.326482,31.817030
92,0,-128.675064,157.566025,39.291096,-31.559416,71.145439,53.566242,9.563827,35.966209,49.383213,34.069210,4.413755,31.787258
93,0,-128.702148,157.570343,39.323193,-31.535254,71.101906,53.577473,9.574988,35.927956,49.389069,34.047886,4.398064,31.787270
94,0,-128.683182,157.545914,39.295971,-31.531498,71.088638,53.600426,9.541612,35.962074,49.394020,34.041996,4.404837,31.796329
95,0,-128.679321,157.562744,39.320583,-31.556021,71.117325,53.601761,9.543020,35.950443,49.385441,34.066097,4.387110,31.772800
96,0,-128.739410,157.581818,39.337650,-31.529388,71.077278,53.622898,9.555362,35.944695,49.401825,34.075466,4.409802,31.798683
97,0,-128.692566,157.581543,39.328129,-31.553041,71.130890,53.613686,9.554146,35.971302,49.383991,34.061913,4.417176,31.794384
98,0,-128.756638,157.601776,39.317028,-31.550262,71.150970,53.605637,9.571215,35.978958,49.372974,34.024944,4.447474,31.782448
99,0,-128.763779,157.648285,39.299519,-31.557411,71.167732,53.598331,9.561019,35.989792,49.373272,34.033131,4.458138,31.783890
100,0,-128.750488,157.653366,39.303581,-31.569023,71.169846,53.581257,9.564268,35.987850,49.370964,34.024124,4.431921,31.791378
101,0,-128.741486,157.628021,39.240856,-31.564232,71.157486,53.559048,9.533523,35.979267,49.384987,34.006470,4.439997,31.786222
102,0,-128.752411,157.643250,39.220768,-31.569790,71.144066,53.550610,9.537872,35.975632,49.372322,34.026218,4.436110,31.791042
103,0,-128.735123,157.621613,39.194527,-31.582560,71.163254,53.522766,9.506690,36.020771,49.347351,34.018242,4.468269,31.770624
104,0,-128.709000,157.629684,39.157688,-31.597107,71.158501,53.508858,9.504709,36.000084,49.343964,34.000038,4.438876,31.777691
105,0,-128.714508,157.631378,39.133102,-31.579205,71.152336,53.508556,9.506886,35.997749,49.328117,33.999290,4.443939,31.773298
106,0,-128.698380,157.607208,39.095898,-31.577700,71.151222,53.511349,9.534616,35.999218,49.347622,34.006145,4.444085,31.779587
107,0,-128.701981,157.614822,39.130383,-31.587343,71.149025,53.515038,9.502519,36.011856,49.330338,33.999790,4.448768,31.766438
108,0,-128.701111,157.614426,39.130623,-31.574209,71.144257,53.517826,9.534048,35.974606,49.373337,34.027103,4.439476,31.789091
109,0,-128.662140,157.651108,39.127052,-31.570915,71.159126,53.518990,9.531917,35.975391,49.342865,34.048428,4.413334,31.783644
110,0,-128.674622,157.640778,39.110958,-31.555210,71.158615,53.547359,9.548079,35.971142,49.361183,34.035126,4.430897,31.770535
111,0,-128.660294,157.654663,39.110840,-31.551647,71.195518,53.525227,9.554939,35.993561,49.340195,34.064457,4.440765,31.774071
112,0,-128.650574,157.694626,39.072433,-31.533566,71.197350,53.517796,9.558109,36.025673,49.331421,34.040974,4.452041,31.763878
113,0,-128.643448,157.695663,39.092335,-31.523521,71.196709,53.493637,9.515531,35.998734,49.334831,34.030994,4.353236,31.779926
114,0,-128.623260,157.679352,39.018524,-31.523834,71.207733,53.471447,9.569385,36.014847,49.343163,34.045547,4.460309,31.785938
115,0,-128.620987,157.680832,39.004395,-31.548470,71.239853,53.471245,9.564076,36.029297,49.317753,34.033829,4.458251,31.784340
116,0,-128.626190,157.713318,38.961308,-31.527636,71.246651,53.437664,9.517070,36.003246,49.268524,34.011036,4.385916,31.776405
117,0,-128.632675,157.648010,38.913509,-31.550533,71.200996,53.437653,9.562125,36.003418,49.323719,34.057735,4.456324,31.770914
118,0,-128.636276,157.612976,38.876312,-31.581022,71.216057,53.409515,9.546374,36.023312,49.288559,34.045986,4.443573,31.756084
119,0,-128.588470,157.610428,38.839951,-31.581367,71.203720,53.390488,9.548725,36.022491,49.289242,34.034733,4.423958,31.750538
120,0,-128.645721,157.589203,38.793457,-31.574406,71.201233,53.382629,9.535417,36.005314,49.283146,34.036140,4.439210,31.734369
121,0,-128.629700,157.554947,38.802322,-31.591490,71.194641,53.406876,9.505698,36.008400,49.319786,34.045223,4.438601,31.759109
122,0,-128.668457,157.571198,38.770214,-31.573339,71.196976,53.413216,9.526298,35.998146,49.287189,34.045547,4.451999,31.775717
123,0,-128.635574,157.535950,38.759941,-31.580706,71.221596,53.381203,9.511159,36.001350,49.268265,34.018097,4.381404,31.788681
124,0,-128.628952,157.539047,38.730270,-31.557045,71.195747,53.373272,9.540447,36.026047,49.283604,34.068657,4.428151,31.762205
125,0,-128.599976,157.573792,38.719360,-31.546381,71.195663,53.364998,9.549651,36.021164,49.315575,34.071663,4.428998,31.760838
126,0,-128.630020,157.566742,38.720798,-31.572842,71.227852,53.377430,9.550673,36.035629,49.300674,34.065605,4.430876,31.759008
127,0,-128.640854,157.551010,38.701931,-31.571903,71.229881,53.372242,9.558436,36.026581,49.319118,34.065697,4.434960,31.761374
128,0,-128.615845,157.535538,38.689926,-31.549484,71.240662,53.375980,9.564823,36.015873,49.336308,34.071312,4.429821,31.762495
129,0,-128.634521,157.541550,38.680515,-31.552670,71.197395,53.391262,9.559721,36.019054,49.325623,34.075581,4.423750,31.762545
130,0,-128.632599,157.531891,38.650330,-31.567535,71.219902,53.384224,9.515403,36.012329,49.274349,34.042324,4.361257,31.795963
131,0,-128.602371,157.496765,38.635975,-31.563129,71.212158,53.372032,9.535697,36.032341,49.283062,34.036880,4.343216,31.793806
132,0,-128.593079,157.480850,38.646797,-31.557322,71.218071,53.357758,9.527842,36.023018,49.281242,34.046673,4.346364,31.788692
133,0,-128.618103,157.501938,38.643944,-31.542809,71.176010,53.381905,9.542249,36.014259,49.299332,34.051373,4.332571,31.787764
134,0,-128.606750,157.498459,38.615959,-31.557838,71.218933,53.356285,9.572830,36.028214,49.315037,34.066662,4.428365,31.760544
135,0,-128.626480,157.505493,38.617188,-31.571552,71.236755,53.341774,9.503357,36.019127,49.279278,34.033981,4.364391,31.786230
136,0,-128.631973,157.505203,38.614742,-31.571571,71.237038,53.343426,9.551515,36.035027,49.304108,34.066715,4.428758,31.752680
137,0,-128.630737,157.505386,38.613239,-31.576321,71.240829,53.350594,9.538770,36.039886,49.303181,34.083210,4.429248,31.758305
138,0,-128.631882,157.529129,38.642323,-31.561562,71.233635,53.351624,9.499961,36.039383,49.269955,34.028160,4.386456,31.781153
139,0,-128.636353,157.539078,38.679359,-31.580284,71.234444,53.354721,9.545229,36.062542,49.304260,34.081547,4.445085,31.757870
140,0,-128.611786,157.530869,38.691086,-31.562141,71.240906,53.396873,9.489039,36.024792,49.279480,34.033714,4.385437,31.790464
141,0,-128.637924,157.534485,38.689747,-31.534645,71.191513,53.393856,9.491660,36.019905,49.295609,34.038235,4.380328,31.791414
142,0,-128.622269,157.526367,38.702484,-31.561390,71.209518,53.388824,9.491597,36.032429,49.281475,34.040100,4.382620,31.797945
143,0,-128.637207,157.532837,38.702137,-31.558495,71.224876,53.422306,9.524619,36.010136,49.304810,34.058365,4.375882,31.796448
144,0,-128.616119,157.544266,38.698902,-31.544033,71.209274,53.405037,9.552881,36.048767,49.327953,34.081841,4.431704,31.764065
145,0,-128.616638,157.556046,38.701046,-31.532690,71.196106,53.379776,9.507955,36.025764,49.300407,34.041553,4.356995,31.777855
146,0,-128.573654,157.549286,38.720753,-31.557505,71.241837,53.401939,9.516127,36.017227,49.294407,34.034023,4.366913,31.785465
147,0,-128.621094,157.579254,38.726406,-31.580725,71.257622,53.383644,9.508549,36.022110,49.285999,34.060764,4.358706,31.790144
148,0,-128.620163,157.525314,38.711979,-31.561878,71.230408,53.388176,9.557392,36.019459,49.320580,34.084999,4.433380,31.773579
149,0,-128.638885,157.544876,38.707664,-31.566959,71.238892,53.388660,9.531081,36.007576,49.290413,34.034222,4.355375,31.787560
150,0,-128.640701,157.534805,38.691593,-31.559452,71.232956,53.380833,9.595666,36.081631,49.322227,34.067616,4.423234,31.760927
151,0,-128.640549,157.536636,38.688709,-31.557352,71.255684,53.380199,9.566213,36.073654,49.290833,34.063969,4.452743,31.764824
152,0,-128.654327,157.526962,38.672146,-31.560291,71.257820,53.371979,9.583397,36.074474,49.304214,34.074856,4.436513,31.769022
153,0,-128.665909,157.472626,38.691669,-31.563633,71.235847,53.384399,9.595917,36.034367,49.313793,34.079308,4.430178,31.774807
154,0,-128.670334,157.473312,38.696484,-31.536219,71.178627,53.394604,9.580476,36.045128,49.320904,34.064434,4.437715,31.770195
155,0,-128.731918,157.431717,38.693020,-31.538271,71.177505,53.398804,9.573586,36.039867,49.319843,34.085377,4.446138,31.762384
156,0,-128.722534,157.412994,38.686855,-31.562380,71.158859,53.399147,9.563784,36.020332,49.350452,34.093311,4.442232,31.792562
157,0,-128.748901,157.357986,38.690964,-31.595509,71.145187,53.425117,9.515583,36.007961,49.311512,34.057327,4.364387,31.789314
158,0,-128.780380,157.342773,38.726345,-31.601858,71.150848,53.419151,9.568274,36.022602,49.338081,34.079983,4.423895,31.793665
159,0,-128.796051,157.330215,38.690811,-31.603590,71.150604,53.416546,9.558615,36.009579,49.350777,34.087505,4.425969,31.790216
160,0,-128.840164,157.329422,38.690830,-31.600025,71.150299,53.419632,9.566163,36.005909,49.331959,34.088799,4.421519,31.770847
161,0,-128.822495,157.300858,38.692844,-31.585384,71.127487,53.433712,9.566537,36.008301,49.325134,34.066975,4.419156,31.766153
