Trajectories
100
,,Sano:Wrist,,,Sano:MPH3,,,Sano:PIP3,,,Sano:DIP3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
20,0,-135.379578,152.238480,48.658276,-30.008005,65.796425,55.861897,13.174892,36.984600,53.735970,43.051411,8.697418,36.585766
21,0,-135.385513,152.241074,48.646423,-29.992838,65.774559,55.868954,13.185344,36.978172,53.745132,43.067642,8.667994,36.581455
22,0,-135.370056,152.233627,48.672577,-30.005718,65.780136,55.870564,13.190033,36.976162,53.734493,43.037693,8.662281,36.610283
23,0,-135.361618,152.256332,48.667770,-30.000978,65.782394,55.876141,13.150426,36.986118,53.725090,43.008221,8.679576,36.558281
24,0,-135.377563,152.251465,48.672920,-30.018890,65.772659,55.858856,13.111149,36.957504,53.713299,43.019573,8.674261,36.557766
25,0,-135.387772,152.254745,48.667355,-30.044289,65.756538,55.848038,13.102749,36.970795,53.693535,42.994732,8.703558,36.552856
26,0,-135.398270,152.268051,48.650841,-30.042667,65.784836,55.834843,13.092675,36.988358,53.719547,43.021103,8.690047,36.573067
27,0,-135.385483,152.252243,48.660648,-30.042130,65.742188,55.825481,13.091429,36.987541,53.716064,42.984768,8.695547,36.552032
28,0,-135.395935,152.269012,48.639946,-30.086391,65.814789,55.793072,13.085142,36.992439,53.696915,42.973053,8.701897,36.545605
29,0,-135.379944,152.270004,48.628399,-30.061829,65.774849,55.793087,13.100121,36.993565,53.682858,42.989460,8.700606,36.548859
30,0,-135.400513,152.278549,48.598129,-30.091463,65.809021,55.771347,13.073889,37.005539,53.666981,42.981209,8.701339,36.546516
31,0,-135.392838,152.232330,48.571831,-30.080597,65.788185,55.763760,13.095422,36.988667,53.674088,42.978497,8.703507,36.547836
32,0,-135.378174,152.236984,48.563480,-30.071745,65.801102,55.760769,13.094914,36.988983,53.677528,42.975346,8.700155,36.549904
33,0,-135.395721,152.222015,48.545040,-30.078146,65.785194,55.769680,13.107061,36.988415,53.673492,42.983742,8.697432,36.561062
34,0,-135.387650,152.206833,48.490410,-30.071344,65.778572,55.745163,13.100114,36.992527,53.685234,43.015976,8.690060,36.574863
35,0,-135.403122,152.175522,48.460434,-30.082777,65.770287,55.731838,13.108174,36.986465,53.697231,43.016933,8.709888,36.552498
36,0,-135.378967,152.182693,48.445663,-30.079254,65.759834,55.726685,13.104517,36.986801,53.662010,43.016991,8.700998,36.569267
37,0,-135.383347,152.123047,48.413746,-30.097563,65.758064,55.720127,13.130340,36.962704,53.703377,43.018665,8.696266,36.564163
38,0,-135.378708,152.107300,48.383106,-30.110741,65.769081,55.681854,13.100028,36.968548,53.654163,43.004192,8.703268,36.549763
39,0,-135.384094,152.084183,48.341808,-30.117937,65.759911,55.662663,13.095024,36.975029,53.664909,43.012527,8.700887,36.545998
40,0,-135.412369,152.067810,48.333374,-30.136169,65.746742,55.655205,13.095881,36.973652,53.639820,43.016407,8.694328,36.582890
41,0,-135.391556,152.050644,48.269741,-30.128159,65.737488,55.638180,13.101493,36.956551,53.656303,43.000412,8.699703,36.572166
42,0,-135.380371,152.035965,48.240414,-30.157101,65.729431,55.633507,13.099100,36.955227,53.644787,43.000271,8.696883,36.552513
43,0,-135.405289,152.040710,48.237640,-30.162317,65.744202,55.628326,13.093960,36.964520,53.655102,42.987652,8.700514,36.551208
44,0,-135.403168,152.032181,48.213314,-30.173498,65.751930,55.599449,13.097015,36.954277,53.635487,43.008472,8.693180,36.564915
45,0,-135.422852,152.026871,48.185806,-30.174595,65.771179,55.569035,13.094977,36.961136,53.623520,42.977283,8.695974,36.557476
46,0,-135.434845,151.998032,48.149696,-30.216572,65.761703,55.571556,13.055978,36.935768,53.627064,42.997650,8.701695,36.546455
47,0,-135.429001,152.017136,48.169041,-30.202271,65.738731,55.569603,13.088215,36.988628,53.628494,42.989513,8.721107,36.567047
48,0,-135.407349,152.033081,48.176048,-30.229010,65.763435,55.569256,13.044172,36.942822,53.602665,42.948376,8.714263,36.556190
49,0,-135.376907,152.010941,48.159733,-30.208954,65.779984,55.561687,13.031968,36.928246,53.626781,42.957367,8.706078,36.543427
50,0,-135.381561,152.031326,48.181980,-30.180054,65.772774,55.562260,13.075210,36.948883,53.639507,42.987228,8.688060,36.561024
51,0,-135.370651,152.046082,48.185669,-30.162521,65.792656,55.566025,13.105556,36.973213,53.646095,43.002735,8.717104,36.554688
52,0,-135.357010,152.068512,48.193275,-30.137266,65.813255,55.564163,13.117813,37.004242,53.632671,43.013149,8.716046,36.554379
53,0,-135.332169,152.067383,48.224327,-30.127991,65.805763,55.565147,13.122982,37.018490,53.624485,43.026562,8.736278,36.563522
54,0,-135.324081,152.105270,48.233700,-30.116850,65.798759,55.591492,13.110788,37.027996,53.644550,43.026833,8.732130,36.564381
55,0,-135.333344,152.091736,48.264999,-30.108309,65.810646,55.585075,13.118917,37.002586,53.656116,43.003578,8.731665,36.541187
56,0,-135.317581,152.097900,48.254692,-30.114292,65.786804,55.610477,13.123582,37.003342,53.655327,43.023312,8.714362,36.568363
57,0,-135.289276,152.104843,48.284695,-30.093855,65.777893,55.632065,13.129682,37.003826,53.668804,43.025417,8.717644,36.567780
58,0,-135.305359,152.098969,48.292912,-30.101513,65.780609,55.640060,13.130741,36.977051,53.648129,43.028233,8.715714,36.559372
59,0,-135.318604,152.115280,48.287544,-30.115341,65.791031,55.641701,13.112391,36.982265,53.657520,43.031643,8.702586,36.560318
60,0,-135.338135,152.109070,48.297115,-30.097164,65.782852,55.646564,13.121684,36.969284,53.689411,43.028038,8.694727,36.563904
61,0,-135.330307,152.108459,48.303215,-30.095806,65.784172,55.651588,13.141050,36.954735,53.694035,43.026688,8.696494,36.551361
62,0,-135.301758,152.099991,48.303898,-30.091808,65.786110,55.648457,13.134318,36.965939,53.676136,43.025501,8.670443,36.567005
63,0,-135.333618,152.116104,48.297367,-30.084873,65.768974,55.668827,13.128102,36.951920,53.682842,43.020329,8.687047,36.567287
64,0,-135.340073,152.115356,48.307419,-30.061089,65.780853,55.680729,13.116990,36.955425,53.697163,43.025742,8.702938,36.564098
65,0,-135.305222,152.103134,48.310513,-30.062016,65.798233,55.690071,13.171419,36.973213,53.671158,43.021595,8.701402,36.561485
66,0,-135.291641,152.125977,48.290863,-30.051456,65.820976,55.683746,13.181999,36.962337,53.711876,43.025303,8.695091,36.567364
67,0,-135.283722,152.122345,48.284790,-30.051376,65.820557,55.679726,13.192253,36.935349,53.692310,43.083755,8.667055,36.565548
68,0,-135.315277,152.117645,48.284008,-30.043316,65.780685,55.688095,13.190093,36.960388,53.695042,43.069424,8.709652,36.569103
69,0,-135.290970,152.104431,48.283150,-30.044327,65.783775,55.698494,13.198891,36.953400,53.715496,43.067795,8.703298,36.597267
70,0,-135.297562,152.108261,48.287697,-30.052395,65.787628,55.716270,13.214199,36.983017,53.748627,43.081329,8.683488,36.563625
71,0,-135.337067,152.110840,48.292412,-30.066502,65.764885,55.735149,13.228175,36.949066,53.743958,43.092464,8.692680,36.600079
72,0,-135.365738,152.067642,48.303196,-30.074223,65.746468,55.750263,13.190730,36.919392,53.734436,43.098846,8.650296,36.589249
73,0,-135.388245,152.089722,48.331543,-30.079672,65.736465,55.780540,13.167585,36.937206,53.729149,43.060413,8.668690,36.574692
74,0,-135.389908,152.081696,48.346447,-30.071516,65.709282,55.798073,13.200898,36.876949,53.737423,43.084332,8.642673,36.612556
75,0,-135.439728,152.104401,48.402050,-30.048197,65.721519,55.833580,13.177855,36.898712,53.762142,43.089462,8.663614,36.584393
76,0,-135.433426,152.097031,48.379028,-30.051985,65.711121,55.841476,13.225394,36.896694,53.797283,43.069763,8.650681,36.586842
77,0,-135.406723,152.143250,48.428616,-30.038692,65.721924,55.857189,13.232932,36.902630,53.781528,43.094837,8.661449,36.594494
78,0,-135.400833,152.143097,48.428509,-30.031281,65.764748,55.888123,13.236567,36.932785,53.776020,43.067589,8.682044,36.587593
79,0,-135.399658,152.201080,48.419643,-30.026007,65.779480,55.873051,13.228118,36.957355,53.763470,43.079330,8.720367,36.599594
80,0,-135.402039,152.216354,48.435055,-29.967426,65.810516,55.894554,13.261810,36.934624,53.793163,43.135780,8.697198,36.592915
81,0,-135.364456,152.194977,48.405582,-29.969395,65.809685,55.892944,13.274131,36.947578,53.790257,43.119724,8.685102,36.606293
82,0,-135.377518,152.190002,48.426182,-29.975441,65.794151,55.903969,13.285039,36.931759,53.807178,43.133915,8.693111,36.602730
83,0,-135.371277,152.195084,48.418243,-29.967089,65.780212,55.904709,13.303459,36.945976,53.821308,43.115715,8.679361,36.609886
84,0,-135.390808,152.208450,48.443806,-29.964775,65.760406,55.925251,13.286531,36.914696,53.837536,43.145378,8.663231,36.630157
85,0,-135.383881,152.211319,48.458290,-29.956892,65.742752,55.954865,13.301686,36.888638,53.840977,43.148891,8.674246,36.646935
86,0,-135.399948,152.169373,48.475246,-29.966043,65.720039,55.960510,13.310534,36.902813,53.850128,43.169128,8.645364,36.641876
87,0,-135.389191,152.167435,48.502895,-29.951330,65.735023,55.991730,13.335158,36.885872,53.853161,43.171127,8.655821,36.603519
88,0,-135.371719,152.177734,48.551098,-29.955162,65.738998,56.005779,13.326406,36.897076,53.875843,43.164742,8.676221,36.610722
89,0,-135.391663,152.202286,48.571526,-29.936670,65.740631,56.036575,13.330384,36.886494,53.866432,43.195446,8.680337,36.661980
90,0,-135.380997,152.179672,48.586571,-29.940769,65.746346,56.067024,13.322137,36.898613,53.895538,43.212212,8.661562,36.637203
91,0,-135.384811,152.192917,48.604942,-29.928621,65.751732,56.060261,13.348439,36.884209,53.878826,43.202961,8.642694,36.652542
92,0,-135.392349,152.197739,48.659657,-29.912577,65.731697,56.088799,13.324030,36.889637,53.887966,43.202526,8.632262,36.653122
93,0,-135.400894,152.203751,48.665257,-29.908709,65.717819,56.091381,13.347399,36.877552,53.902760,43.177265,8.661783,36.659267
94,0,-135.392258,152.198486,48.680435,-29.914680,65.717117,56.109676,13.363950,36.890884,53.878643,43.185478,8.662716,36.659126
95,0,-135.387680,152.215576,48.720158,-29.895397,65.736145,56.112072,13.363029,36.866585,53.886623,43.196873,8.670286,36.642975
96,0,-135.374268,152.233948,48.725536,-29.905468,65.732567,56.109280,13.354353,36.865150,53.882393,43.209667,8.648385,36.630730
97,0,-135.376450,152.241074,48.747650,-29.896101,65.731499,56.112957,13.389754,36.858936,53.906216,43.199135,8.677375,36.643265
98,0,-135.344513,152.205276,48.778648,-29.885445,65.725563,56.129047,13.432542,36.871548,53.900723,43.209827,8.650664,36.650585
99,0,-135.369690,152.209290,48.857056,-29.895796,65.731026,56.145264,13.445005,36.803085,53.944359,43.188606,8.645530,36.648369
100,0,-135.371475,152.206848,48.927177,-29.875513,65.705856,56.179214,13.454516,36.807037,53.929420,43.228218,8.629401,36.647209
101,0,-135.372513,152.246994,49.004234,-29.875742,65.664093,56.220615,13.408277,36.790806,53.971382,43.187851,8.596795,36.642967
102,0,-135.361206,152.266922,49.077885,-29.867674,65.667992,56.269283,13.437603,36.779507,53.983852,43.190178,8.586559,36.652203
103,0,-135.332626,152.268204,49.188812,-29.830397,65.665436,56.299580,13.439904,36.759235,53.989075,43.190056,8.596554,36.663479
104,0,-135.304871,152.286148,49.240364,-29.837807,65.658943,56.351715,13.437051,36.776733,53.993599,43.232948,8.602849,36.641418
105,0,-135.271332,152.320908,49.318844,-29.807774,65.674507,56.372295,13.463408,36.782036,54.020424,43.228477,8.590569,36.650867
106,0,-135.252838,152.319809,49.423714,-29.777987,65.673325,56.402985,13.459439,36.764202,54.046318,43.223038,8.602024,36.670410
107,0,-135.218811,152.334000,49.470699,-29.746490,65.683640,56.450089,13.541638,36.803028,54.064766,43.290436,8.605833,36.681629
108,0,-135.168701,152.373581,49.539753,-29.714470,65.658478,56.510277,13.557101,36.770618,54.068130,43.282330,8.618060,36.658756
109,0,-135.175537,152.371429,49.592041,-29.701391,65.678513,56.516762,13.571134,36.762379,54.102577,43.286186,8.581293,36.670765
110,0,-135.178085,152.372543,49.683884,-29.709042,65.673264,56.543827,13.587050,36.750454,54.111786,43.278507,8.596170,36.667522
111,0,-135.148483,152.392136,49.732658,-29.699026,65.680733,56.576607,13.592455,36.734604,54.123825,43.286308,8.573668,36.674885
112,0,-135.134644,152.422791,49.806675,-29.695196,65.676941,56.604462,13.585250,36.720203,54.132790,43.285648,8.573934,36.679024
113,0,-135.141891,152.447937,49.845829,-29.674557,65.660179,56.616264,13.584518,36.718727,54.132870,43.260742,8.562623,36.686844
114,0,-135.179199,152.506363,49.871655,-29.689596,65.662514,56.641968,13.563890,36.697510,54.137234,43.289391,8.562936,36.687084
115,0,-135.142044,152.484970,49.918655,-29.703009,65.697220,56.672871,13.559131,36.724205,54.132565,43.251858,8.564919,36.675484
116,0,-135.185669,152.496841,50.008884,-29.679979,65.672745,56.708897,13.560658,36.719032,54.166080,43.245132,8.581077,36.711895
117,0,-135.220459,152.513214,50.012180,-29.692091,65.643143,56.709927,13.551628,36.698311,54.150581,43.239601,8.560238,36.686646
118,0,-135.261566,152.489029,50.029198,-29.684540,65.624161,56.728340,13.547987,36.674526,54.141304,43.216347,8.563783,36.655167
119,0,-135.309311,152.508392,50.056408,-29.712843,65.601265,56.730686,13.529098,36.666302,54.162891,43.224934,8.549949,36.678188
120,0,-135.312836,152.483307,50.088585,-29.732967,65.567688,56.755161,13.521735,36.643269,54.156296,43.178055,8.530363,36.671024
121,0,-135.358109,152.473312,50.118439,-29.772560,65.519501,56.763103,13.467581,36.642056,54.177643,43.127037,8.549185,36.689384
122,0,-135.360168,152.444839,50.114441,-29.772308,65.506424,56.764832,13.443207,36.631496,54.162018,43.142376,8.533901,36.673923
123,0,-135.406631,152.459045,50.097824,-29.793291,65.532120,56.760159,13.430707,36.587360,54.169178,43.108089,8.543630,36.676308
124,0,-135.407898,152.406647,50.067650,-29.794395,65.483574,56.757477,13.426671,36.600197,54.156471,43.145069,8.523973,36.660355
125,0,-135.419601,152.388199,50.106121,-29.811415,65.496124,56.745975,13.425185,36.600857,54.158432,43.112011,8.555413,36.678013
126,0,-135.429260,152.386536,50.110924,-29.802816,65.494965,56.779621,13.437350,36.598736,54.168987,43.104530,8.523101,36.686974
127,0,-135.411469,152.358490,50.108437,-29.791582,65.498665,56.782299,13.445707,36.611713,54.151176,43.105709,8.545500,36.702370
128,0,-135.413712,152.383469,50.087502,-29.810513,65.495804,56.770229,13.435096,36.614944,54.152977,43.137138,8.540166,36.695538
129,0,-135.418381,152.368835,50.087833,-29.805117,65.510452,56.759087,13.442919,36.612595,54.149128,43.129028,8.546731,36.691116
130,0,-135.444031,152.379074,50.085598,-29.878969,65.533661,56.747826,13.442825,36.614143,54.154350,43.127598,8.568493,36.655239
131,0,-135.441147,152.381958,50.090370,-29.885508,65.516174,56.748695,13.435042,36.595226,54.165802,43.088970,8.522630,36.658600
132,0,-135.466049,152.406433,50.075966,-29.887342,65.485268,56.761635,13.438520,36.595341,54.153816,43.067459,8.532736,36.636486
133,0,-135.477417,152.435776,50.115803,-29.881269,65.453392,56.774021,13.419958,36.579727,54.160561,43.085632,8.527356,36.645817
134,0,-135.527618,152.379929,50.117199,-29.902290,65.476753,56.778511,13.423781,36.559280,54.159702,43.074917,8.514292,36.645573
135,0,-135.525787,152.370819,50.115505,-29.899485,65.458595,56.789589,13.398477,36.565342,54.165310,43.070755,8.493603,36.659664
136,0,-135.521286,152.370178,50.135975,-29.886797,65.430328,56.785290,13.404479,36.532040,54.168152,43.076778,8.499742,36.662949
137,0,-135.496780,152.359756,50.136658,-29.872194,65.437401,56.786625,13.401320,36.531437,54.175282,43.086296,8.491156,36.671951
138,0,-135.520386,152.365128,50.146397,-29.898642,65.451538,56.830135,13.388139,36.523430,54.189270,43.081383,8.499046,36.663403
139,0,-135.551575,152.378632,50.135681,-29.885809,65.405266,56.833691,13.418877,36.533497,54.197727,43.050133,8.480518,36.655563
140,0,-135.554565,152.378922,50.135258,-29.905846,65.424454,56.838623,13.393815,36.502270,54.186966,43.044376,8.475798,36.668659
141,0,-135.562378,152.372437,50.150433,-29.884230,65.395973,56.864620,13.361380,36.476543,54.194038,43.077023,8.457762,36.658165
142,0,-135.548279,152.357483,50.167469,-29.890593,65.368027,56.872288,13.390055,36.486046,54.201431,43.064289,8.430435,36.649864
143,0,-135.535080,152.332581,50.192410,-29.890379,65.340431,56.891869,13.405637,36.468323,54.219883,43.064636,8.421285,36.643082
144,0,-135.573471,152.360443,50.187843,-29.898172,65.342888,56.903137,13.371616,36.467918,54.230404,43.091888,8.406110,36.668011
145,0,-135.556213,152.363693,50.186569,-29.893520,65.335754,56.915527,13.383052,36.452499,54.239326,43.108257,8.423912,36.682350
146,0,-135.524353,152.350586,50.222366,-29.896837,65.339142,56.932056,13.397952,36.450806,54.243099,43.118183,8.422705,36.682381
147,0,-135.504517,152.375473,50.246223,-29.875477,65.348412,56.957542,13.453711,36.404514,54.262093,43.117004,8.426704,36.650578
148,0,-135.505859,152.389816,50.264492,-29.862898,65.370697,56.971642,13.469911,36.419838,54.260193,43.155472,8.417615,36.680405
149,0,-135.473602,152.395004,50.263699,-29.811584,65.360985,57.013939,13.463498,36.422058,54.277195,43.150845,8.397852,36.691872
150,0,-135.462250,152.428589,50.270088,-29.785757,65.338066,57.028255,13.496278,36.420639,54.294022,43.141552,8.394654,36.688576
151,0,-135.459076,152.449738,50.311298,-29.779814,65.353813,57.060551,13.503918,36.406624,54.302826,43.173550,8.408666,36.694542
152,0,-135.429749,152.456223,50.305099,-29.770254,65.352821,57.066509,13.538013,36.410267,54.316883,43.154217,8.395310,36.686897
153,0,-135.422760,152.438522,50.285446,-29.767736,65.342728,57.110535,13.544016,36.397446,54.341949,43.167377,8.394202,36.696030
154,0,-135.400238,152.423737,50.316105,-29.760414,65.348892,57.099545,13.537335,36.399433,54.353958,43.146004,8.378524,36.688313
155,0,-135.391434,152.446564,50.320461,-29.764776,65.335014,57.112717,13.527158,36.404449,54.350574,43.157482,8.374152,36.672707
156,0,-135.426483,152.490906,50.311489,-29.767223,65.341316,57.133171,13.522362,36.404701,54.350056,43.136806,8.369585,36.708790
157,0,-135.396210,152.471222,50.332825,-29.767490,65.342590,57.169014,13.546837,36.394867,54.369602,43.153572,8.362552,36.702366
158,0,-135.398590,152.467010,50.310070,-29.770670,65.340157,57.134972,13.535295,36.396080,54.355930,43.163113,8.359417,36.698425
159,0,-135.400406,152.477097,50.280640,-29.750916,65.319206,57.150497,13.510550,36.401974,54.344273,43.157177,8.360409,36.687565
160,0,-135.415329,152.485077,50.265488,-29.785654,65.360619,57.129303,13.502807,36.397614,54.343693,43.160847,8.357388,36.681282
161,0,-135.402222,152.500259,50.257507,-29.770294,65.344414,57.110157,13.540086,36.384521,54.361626,43.154064,8.360372,36.686104
162,0,-135.389114,152.486023,50.233494,-29.793274,65.350204,57.114212,13.527840,36.373425,54.355354,43.153629,8.361088,36.690491
163,0,-135.374374,152.513062,50.200928,-29.795301,65.359871,57.100403,13.503969,36.400013,54.343941,43.144524,8.355057,36.686016
164,0,-135.377472,152.522491,50.184029,-29.765471,65.343582,57.110874,13.518559,36.385590,54.349602,43.132473,8.361051,36.681934
165,0,-135.380554,152.500900,50.155289,-29.771646,65.329727,57.076523,13.535588,36.391033,54.355022,43.149189,8.362340,36.675690
166,0,-135.360580,152.511917,50.140633,-29.769516,65.316307,57.094749,13.486139,36.379227,54.353680,43.140644,8.365737,36.675179
167,0,-135.357468,152.526367,50.132240,-29.816732,65.391190,57.059155,13.498251,36.369984,54.342838,43.144722,8.364613,36.708469
168,0,-135.315842,152.539047,50.136490,-29.802092,65.370781,57.073528,13.521800,36.354912,54.339886,43.146248,8.357741,36.686882
169,0,-135.306320,152.571030,50.146671,-29.773493,65.358315,57.078125,13.545101,36.391361,54.368000,43.147552,8.360280,36.688633
170,0,-135.300812,152.613846,50.153160,-29.762093,65.372482,57.074993,13.496265,36.399605,54.360401,43.146832,8.358502,36.690033
171,0,-135.261978,152.625244,50.134838,-29.765486,65.382339,57.080170,13.527596,36.386410,54.354721,43.133327,8.359067,36.686501
172,0,-135.263229,152.667999,50.117496,-29.783289,65.436424,57.085678,13.565838,36.414867,54.351467,43.150238,8.357474,36.686501
173,0,-135.241364,152.687973,50.093296,-29.764090,65.460190,57.112679,13.541495,36.433617,54.369484,43.161709,8.372501,36.674267
174,0,-135.238403,152.736069,50.119370,-29.720608,65.483200,57.110241,13.566115,36.440460,54.376938,43.158001,8.372174,36.676727
175,0,-135.197418,152.735291,50.074020,-29.730139,65.501434,57.114117,13.573262,36.456184,54.372345,43.149529,8.396284,36.676819
176,0,-135.190842,152.759872,50.027267,-29.753521,65.493736,57.056965,13.567514,36.446358,54.357632,43.155865,8.414244,36.660751
177,0,-135.199478,152.711365,50.037594,-29.722044,65.439598,57.065956,13.562094,36.469208,54.370937,43.184307,8.350727,36.675327
178,0,-135.180145,152.717270,50.004902,-29.719759,65.456207,57.074669,13.562460,36.430447,54.339188,43.165176,8.372272,36.665199
179,0,-135.200180,152.715607,50.020065,-29.717875,65.434425,57.069054,13.546471,36.447845,54.355942,43.170177,8.354449,36.679192
180,0,-135.180435,152.693787,49.990414,-29.774227,65.445175,57.072777,13.550860,36.398659,54.350845,43.153553,8.362072,36.684387
181,0,-135.179718,152.688644,49.974487,-29.746517,65.424500,57.051052,13.544250,36.392490,54.325615,43.148731,8.356781,36.690483
182,0,-135.166718,152.688324,49.958805,-29.718517,65.437279,57.055893,13.560968,36.391682,54.337528,43.181309,8.368980,36.691101
183,0,-135.162506,152.688080,49.946205,-29.742620,65.442780,57.050934,13.561342,36.426022,54.365578,43.179729,8.392121,36.683578
184,0,-135.171249,152.697906,49.962616,-29.734133,65.460526,57.058098,13.558318,36.430824,54.345272,43.182976,8.390963,36.688408
185,0,-135.143921,152.727814,49.961529,-29.742836,65.457825,57.043346,13.572124,36.428055,54.355679,43.168472,8.414618,36.683956
186,0,-135.161148,152.702515,49.936142,-29.742887,65.482620,57.039478,13.553146,36.466553,54.320599,43.185192,8.407423,36.681618
187,0,-135.147430,152.700089,49.935184,-29.719591,65.471748,57.026676,13.567230,36.466091,54.365383,43.197311,8.398087,36.700474
188,0,-135.158157,152.703293,49.926117,-29.750479,65.538132,57.023621,13.565980,36.464806,54.321087,43.202560,8.426173,36.692059
189,0,-135.176178,152.717697,49.899128,-29.747080,65.551102,56.995747,13.560461,36.471737,54.340069,43.191471,8.408689,36.686131
190,0,-135.172592,152.701950,49.880054,-29.727797,65.507584,56.991219,13.563528,36.484241,54.315544,43.185154,8.402933,36.687588
191,0,-135.181381,152.688721,49.878090,-29.811733,65.507172,56.947762,13.530640,36.496532,54.312176,43.172691,8.410084,36.695282
192,0,-135.203369,152.697144,49.879185,-29.805046,65.492851,56.947029,13.490468,36.468678,54.293919,43.153851,8.411847,36.688557
193,0,-135.188400,152.690033,49.846363,-29.815125,65.467133,56.954697,13.502123,36.474483,54.292278,43.113956,8.393987,36.654907
194,0,-135.177780,152.682297,49.855572,-29.819485,65.464638,56.949181,13.473781,36.437183,54.313145,43.149136,8.382045,36.676273
195,0,-135.234802,152.680511,49.850140,-29.828159,65.470314,56.953426,13.464331,36.452103,54.293083,43.124741,8.399133,36.685623
196,0,-135.238968,152.663010,49.863026,-29.842232,65.475342,56.953506,13.445418,36.438194,54.295059,43.100540,8.414050,36.682045
197,0,-135.276993,152.698700,49.843174,-29.857420,65.465996,56.935432,13.451520,36.435429,54.290783,43.100822,8.409463,36.665188
198,0,-135.244049,152.667999,49.861000,-29.865744,65.446167,56.943031,13.463091,36.438587,54.292435,43.096771,8.413781,36.685341
199,0,-135.242523,152.654327,49.867420,-29.855291,65.479233,56.940281,13.416556,36.453529,54.275757,43.085636,8.384070,36.675007
200,0,-135.257385,152.673538,49.895599,-29.881947,65.473282,56.937706,13.459713,36.440556,54.282948,43.070145,8.414667,36.684937
201,0,-135.268509,152.641281,49.898670,-29.881710,65.471214,56.906971,13.397094,36.469097,54.268089,43.109562,8.411801,36.669884
202,0,-135.253220,152.697556,49.898434,-29.880325,65.495598,56.895458,13.441609,36.447475,54.288456,43.068481,8.413297,36.668571
203,0,-135.236954,152.668091,49.886658,-29.854162,65.496208,56.919945,13.486557,36.428848,54.295124,43.090393,8.407395,36.681858
204,0,-135.245239,152.640717,49.901890,-29.889675,65.481369,56.905754,13.456975,36.399242,54.295460,43.090416,8.405222,36.677120
205,0,-135.294418,152.667252,49.912609,-29.878141,65.450050,56.909672,13.429851,36.441219,54.287609,43.062725,8.407740,36.667316
206,0,-135.253052,152.676208,49.922432,-29.902100,65.476006,56.879795,13.443842,36.436188,54.292336,43.056435,8.410647,36.669403
207,0,-135.259232,152.673431,49.947159,-29.890713,65.464317,56.876350,13.432278,36.447433,54.277969,43.069271,8.384110,36.682709
208,0,-135.246185,152.688828,49.950150,-29.900463,65.488358,56.884365,13.434606,36.444313,54.265408,43.022457,8.435186,36.679550
