Trajectories
100
,,sano:Uln,,,sano:MPH3,,,sano:Rad,,,sano:PIP3,,,sano:DIP3,,,sano:DIP4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
42,0,-73.432961,147.888184,-3.242015,-21.342211,81.582535,59.156418,-114.659225,81.578972,5.326345,21.662893,38.495850,54.257950,37.034229,8.745258,33.580643,50.329994,36.337368,28.343878
43,0,-73.379677,147.851624,-3.366603,-21.487661,81.489281,59.098595,-114.901581,80.777290,5.993157,21.539316,38.403591,54.288750,36.971630,8.668119,33.580078,50.253788,36.290966,28.330137
44,0,-73.327286,147.772842,-3.510893,-21.642857,81.435104,59.040688,-114.737709,81.805283,4.868263,21.438622,38.346428,54.299042,36.870708,8.626303,33.583508,50.208035,36.246990,28.357294
45,0,-73.233360,147.716019,-3.601860,-21.758820,81.334465,59.022430,-114.757828,81.631699,4.677128,21.333134,38.288361,54.304485,36.838760,8.577181,33.613495,50.176014,36.191086,28.365433
46,0,-73.170471,147.649826,-3.738675,-21.907179,81.304672,58.971920,-114.793816,81.606300,4.563508,21.240091,38.239220,54.329723,36.717407,8.567867,33.647934,50.174381,36.160065,28.413559
47,0,-73.134300,147.636292,-3.919196,-21.977812,81.236092,58.967258,-114.807213,81.690811,4.310137,21.179377,38.185471,54.323704,36.706982,8.529822,33.629948,50.159313,36.126778,28.404068
48,0,-73.029732,147.611221,-4.087215,-22.051931,81.243279,58.907986,-114.779610,81.599823,4.202787,21.115732,38.147678,54.347355,36.659584,8.477756,33.634335,50.153511,36.102318,28.450226
49,0,-72.954231,147.667252,-4.266109,-22.100222,81.239174,58.884281,-114.729538,81.553619,4.059078,21.077591,38.139679,54.360512,36.615204,8.467971,33.633324,50.148891,36.109886,28.449074
50,0,-72.814156,147.673599,-4.470249,-22.151939,81.257088,58.841091,-114.723679,81.660423,3.773319,21.026741,38.116463,54.359612,36.531895,8.481259,33.651432,50.179165,36.075954,28.484959
51,0,-72.683769,147.709259,-4.694214,-22.200523,81.232872,58.816101,-114.631744,81.723808,3.569156,20.983133,38.093269,54.349808,36.498180,8.478805,33.673191,50.173267,36.059998,28.508444
52,0,-72.541328,147.717773,-4.909223,-22.263426,81.237862,58.787754,-114.640457,81.601730,3.409278,20.901424,38.098698,54.378410,36.356869,8.561194,33.763245,50.018753,36.090446,28.542919
53,0,-72.453552,147.696213,-5.124720,-22.349024,81.209282,58.737972,-114.566940,81.572609,3.250787,20.801882,38.043961,54.382969,36.307255,8.539617,33.767262,49.991844,36.095531,28.549358
54,0,-72.337700,147.693939,-5.282356,-22.462536,81.195740,58.680691,-114.546814,81.733727,3.029434,20.718216,37.985813,54.405113,36.234524,8.540183,33.811562,49.930183,36.063545,28.586891
55,0,-72.233040,147.703735,-5.445989,-22.558620,81.114838,58.659172,-114.494049,81.485786,2.770805,20.600565,37.908951,54.422489,36.153553,8.462795,33.794403,49.939629,35.968868,28.635626
56,0,-72.148079,147.696747,-5.577535,-22.681211,81.062500,58.609898,-114.464882,81.491615,2.633084,20.489843,37.858833,54.439247,36.077721,8.400103,33.797031,49.920650,35.924416,28.675982
57,0,-72.078026,147.675186,-5.649691,-22.788734,80.983772,58.591068,-114.463989,81.332352,2.369706,20.394749,37.757435,54.489483,36.033676,8.349991,33.833290,49.855820,35.911095,28.718193
58,0,-72.037193,147.669785,-5.758927,-22.920475,80.926376,58.585865,-114.436295,81.234085,2.236220,20.259794,37.715652,54.476044,35.971600,8.297585,33.849457,49.791233,35.849094,28.713150
59,0,-71.972237,147.705078,-5.772822,-23.006918,80.910866,58.557579,-114.536621,81.655647,2.227176,20.170937,37.623493,54.532589,35.903214,8.214684,33.860298,49.701290,35.876530,28.768549
60,0,-71.953171,147.762451,-5.751507,-23.077137,80.884941,58.572567,-114.547241,81.553291,2.206771,20.081060,37.585865,54.561440,35.862293,8.174088,33.874489,49.653008,35.847393,28.761120
61,0,-71.942039,147.809937,-5.781131,-23.092407,80.849251,58.603180,-114.567253,81.570564,2.158515,20.023930,37.564484,54.534210,35.836098,8.148126,33.860329,49.629498,35.868477,28.768133
62,0,-71.927422,147.918442,-5.805118,-23.106104,80.897499,58.596386,-114.574669,81.802177,2.171787,19.980524,37.562344,54.531952,35.793144,8.158974,33.858456,49.600109,35.896999,28.761400
63,0,-71.899452,147.981003,-5.796572,-23.104876,80.924568,58.573307,-114.563004,82.899429,2.182552,19.976580,37.576267,54.529808,35.772953,8.170497,33.869267,49.543114,35.945961,28.711874
64,0,-71.910393,148.099075,-5.825577,-23.120522,80.979332,58.576385,-114.627151,82.180664,2.253395,19.959316,37.590637,54.530708,35.771805,8.193407,33.863960,49.553570,35.964027,28.716520
65,0,-71.830826,148.167267,-5.807171,-23.103653,81.028687,58.636356,-114.597832,82.263718,2.262254,19.932846,37.617107,54.534836,35.750656,8.207675,33.851913,49.487946,35.986809,28.697109
66,0,-71.829048,148.193359,-5.819763,-23.106344,81.046761,58.611050,-114.548828,83.095619,2.251637,19.911520,37.633659,54.523010,35.734180,8.296293,33.975044,49.438660,36.127987,28.811649
67,0,-71.825821,148.258469,-5.828746,-23.125872,81.061966,58.610596,-114.625740,82.426193,2.222816,19.896345,37.633823,54.526638,35.705391,8.220604,33.856068,49.428917,35.997612,28.676003
68,0,-71.773148,148.293991,-5.851983,-23.128946,81.082787,58.606663,-114.625740,82.426193,2.222816,19.883459,37.628094,54.507690,35.680286,8.207083,33.860462,49.431252,35.960102,28.683546
69,0,-71.780251,148.310715,-5.899127,-23.159950,81.072418,58.601959,-114.617508,82.529480,2.165932,19.820724,37.628319,54.523300,35.660778,8.236520,33.877506,49.409195,35.970577,28.690647
70,0,-71.782745,148.341980,-5.894153,-23.180445,81.039818,58.584454,-114.682846,82.471619,2.169605,19.796412,37.603935,54.512180,35.652557,8.298222,34.017223,49.329582,36.081024,28.838993
71,0,-71.776268,148.342850,-5.883545,-23.218187,81.014519,58.579365,-114.682617,82.456520,2.126744,19.762714,37.576672,54.521111,35.596451,8.205408,33.890884,49.330898,35.930569,28.717699
72,0,-71.816116,148.377304,-5.821402,-23.250313,81.048378,58.592964,-114.722771,82.529167,2.117836,19.740543,37.587868,54.505287,35.606556,8.302342,34.001713,49.259415,36.059097,28.828794
73,0,-71.864288,148.373123,-5.845151,-23.250408,81.060944,58.598537,-114.757347,82.515953,2.137477,19.729738,37.607121,54.494522,35.597164,8.219495,33.892323,49.302567,35.914948,28.726376
74,0,-71.902802,148.429459,-5.834517,-23.198606,81.070602,58.604942,-114.768936,82.499886,2.203605,19.761719,37.623768,54.500237,35.600410,8.263345,33.878445,49.273888,35.929008,28.704887
75,0,-71.914734,148.457077,-5.842229,-23.184492,81.137367,58.594234,-114.811653,82.540939,2.190038,19.773487,37.670128,54.466507,35.627716,8.280083,33.899544,49.289028,35.920578,28.708010
76,0,-71.908768,148.439346,-5.920515,-23.163515,81.175888,58.587112,-114.804298,82.452393,2.295731,19.805952,37.709747,54.461933,35.594223,8.322601,33.872841,49.301258,35.969292,28.685339
77,0,-71.921623,148.416702,-5.980946,-23.159359,81.209801,58.571297,-114.759491,82.569878,2.266687,19.814573,37.746784,54.449852,35.642517,8.397338,33.980106,49.248497,36.129387,28.790928
78,0,-71.886711,148.422806,-5.998675,-23.150648,81.222099,58.563931,-114.763657,82.513153,2.227551,19.828337,37.745060,54.456734,35.606922,8.325493,33.851963,49.307922,35.980759,28.678219
79,0,-71.912888,148.381561,-6.115487,-23.177439,81.213165,58.530079,-114.725754,83.319641,2.245775,19.809458,37.750061,54.442642,35.623577,8.310458,33.852680,49.310116,35.945461,28.698183
80,0,-71.887978,148.322357,-6.148763,-23.211519,81.207626,58.535732,-114.764839,82.522263,2.137256,19.785585,37.718964,54.452278,35.589062,8.235942,33.878132,49.289898,35.933144,28.700272
81,0,-71.881912,148.305374,-6.226907,-23.262819,81.118706,58.494755,-114.711914,83.432373,1.992697,19.710497,37.694744,54.477131,35.577724,8.251845,33.891342,49.281178,35.883007,28.732849
82,0,-71.928528,148.269257,-6.229712,-23.329504,81.066154,58.522423,-114.749352,83.414581,1.877080,19.694035,37.627598,54.491673,35.581245,8.300765,33.997166,49.214119,36.030468,28.836994
83,0,-71.926735,148.256851,-6.268834,-23.373732,81.056107,58.447113,-114.787323,82.466560,1.842838,19.632568,37.606533,54.501709,35.560387,8.243249,34.012825,49.201382,35.981716,28.847860
84,0,-71.892647,148.209564,-6.271137,-23.398958,81.012032,58.466949,-114.773445,82.473007,1.804479,19.592033,37.559772,54.500683,35.507256,8.187352,33.885910,49.224632,35.823658,28.750019
85,0,-71.899124,148.239883,-6.272197,-23.429573,80.987961,58.497452,-114.732689,83.337265,1.819214,19.586809,37.548321,54.510880,35.509724,8.178181,33.901287,49.191795,35.828144,28.768343
86,0,-71.878990,148.274918,-6.233472,-23.409315,81.014084,58.525600,-114.768692,83.465034,1.826623,19.588720,37.542805,54.520527,35.482986,8.215460,33.903324,49.206028,35.803898,28.789993
87,0,-71.887344,148.322357,-6.149016,-23.366838,81.047150,58.530216,-114.804031,83.364670,1.931387,19.602449,37.574421,54.513924,35.522705,8.282885,34.029900,49.145065,35.967525,28.881674
88,0,-71.890488,148.352768,-6.143507,-23.354189,81.085228,58.534027,-114.816826,83.429405,1.995621,19.657570,37.616661,54.496490,35.537880,8.215980,33.934631,49.214172,35.817688,28.790266
89,0,-71.928398,148.355286,-6.112499,-23.262936,81.149780,58.567131,-114.799484,83.507156,2.091743,19.681675,37.644135,54.481392,35.533539,8.259072,33.886322,49.193893,35.854282,28.736393
90,0,-71.942329,148.432739,-6.040107,-23.231880,81.160782,58.594654,-114.893456,82.672058,2.217458,19.713886,37.699692,54.491039,35.584148,8.310578,34.025356,49.178356,36.045113,28.860044
91,0,-71.951660,148.435562,-5.988661,-23.184475,81.179337,58.626362,-114.876518,82.636528,2.333349,19.743818,37.704803,54.482315,35.590927,8.337634,34.018913,49.186306,36.044582,28.863834
92,0,-71.926018,148.453751,-5.933470,-23.197186,81.179291,58.656452,-114.908356,82.653542,2.360312,19.792358,37.691658,54.473057,35.555870,8.288666,33.881622,49.228802,35.919109,28.718351
93,0,-71.932892,148.462448,-5.923429,-23.175055,81.179817,58.644955,-114.891899,82.611191,2.409282,19.784180,37.686176,54.484123,35.597721,8.338549,34.025673,49.190987,36.065273,28.848854
94,0,-71.922379,148.466110,-5.909138,-23.165981,81.143135,58.665855,-114.889252,82.599167,2.405301,19.782095,37.666031,54.492477,35.585701,8.242683,33.885815,49.241318,35.907223,28.734861
95,0,-71.918594,148.444901,-5.867929,-23.193617,81.136116,58.667923,-114.889923,82.588997,2.394943,19.793467,37.660576,54.500370,35.584026,8.303041,34.017361,49.220894,36.086220,28.816549
96,0,-71.915443,148.434601,-5.906408,-23.201452,81.087227,58.678307,-114.886299,82.588890,2.350883,19.756121,37.649746,54.507744,35.563862,8.211689,33.890354,49.255337,35.936344,28.703266
97,0,-71.905533,148.438599,-5.893326,-23.211550,81.068512,58.701859,-114.879448,82.575485,2.324145,19.760679,37.580875,54.525146,35.580013,8.186025,33.911453,49.280918,35.940269,28.703939
98,0,-71.920296,148.428070,-5.858165,-23.260708,81.039604,58.700634,-114.898956,82.613983,2.272016,19.736267,37.563480,54.548985,35.563496,8.221128,33.896065,49.276798,35.936741,28.702328
99,0,-71.928207,148.410690,-5.838756,-23.248856,81.025276,58.721855,-114.906219,82.569168,2.277443,19.730927,37.578602,54.561295,35.561371,8.210151,33.913277,49.291729,35.949795,28.706631
100,0,-71.959618,148.404617,-5.794044,-23.254480,81.028282,58.731075,-114.880699,82.522400,2.314417,19.727299,37.567280,54.549068,35.576199,8.199080,33.918152,49.290241,35.958344,28.714499
101,0,-71.970703,148.411545,-5.711189,-23.257948,81.028137,58.736099,-114.930840,82.486206,2.369466,19.795815,37.608555,54.566360,35.579136,8.195457,33.926105,49.291393,35.974968,28.716166
102,0,-72.028320,148.409805,-5.681209,-23.210247,81.073776,58.759838,-114.985016,82.482231,2.424593,19.810482,37.624443,54.542870,35.581100,8.234278,33.891415,49.294411,35.992439,28.693975
103,0,-72.043907,148.393997,-5.644899,-23.187420,81.079941,58.782551,-114.960762,82.501587,2.506999,19.820511,37.663559,54.516415,35.582508,8.270862,33.881039,49.281693,35.996403,28.683416
104,0,-72.102898,148.450989,-5.622023,-23.172791,81.103554,58.784580,-114.964119,82.397545,2.490444,19.846720,37.687439,54.522736,35.583031,8.288096,33.876930,49.269379,35.998947,28.688538
105,0,-72.136719,148.451752,-5.624590,-23.137175,81.102852,58.792667,-114.958389,82.427933,2.575851,19.863295,37.696907,54.520382,35.619064,8.289393,33.878063,49.302555,35.990021,28.684633
106,0,-72.172775,148.427628,-5.595871,-23.135798,81.115715,58.798477,-114.961761,82.388893,2.581798,19.879578,37.735748,54.495632,35.627270,8.289338,33.876183,49.290821,35.984642,28.690708
107,0,-72.191971,148.400299,-5.611258,-23.165405,81.119148,58.780960,-114.984001,82.333206,2.591925,19.867170,37.727398,54.489712,35.621738,8.311083,33.883900,49.287464,35.989819,28.703686
108,0,-72.250427,148.420883,-5.615868,-23.198711,81.130310,58.770081,-115.038689,82.380157,2.534964,19.832096,37.723354,54.473801,35.568111,8.315202,33.851280,49.216747,35.986149,28.698153
109,0,-72.262039,148.375107,-5.590693,-23.198967,81.105057,58.772373,-115.069229,82.269966,2.508108,19.811792,37.698395,54.475502,35.571442,8.319387,33.843884,49.191357,35.963520,28.693258
110,0,-72.309738,148.328705,-5.590164,-23.278536,81.091064,58.761757,-115.130211,82.303345,2.468687,19.785093,37.684193,54.476341,35.554672,8.318489,33.839073,49.143955,35.942814,28.713282
111,0,-72.357002,148.369354,-5.563539,-23.267281,81.061394,58.760105,-115.132591,82.304184,2.482965,19.737740,37.742626,54.442303,35.530296,8.305840,33.859432,49.113495,35.909565,28.735252
112,0,-72.354698,148.360489,-5.547260,-23.284170,81.094711,58.741283,-115.161354,82.241714,2.500725,19.724033,37.726826,54.464664,35.550903,8.312445,33.843193,49.066177,35.902454,28.732708
113,0,-72.399651,148.344345,-5.590786,-23.279476,81.089409,58.727020,-115.156967,82.255241,2.484463,19.745134,37.732506,54.472172,35.538555,8.296634,33.869263,49.080090,35.888561,28.719818
114,0,-72.395409,148.343491,-5.561997,-23.250591,81.084145,58.723625,-115.156975,82.229492,2.473856,19.763670,37.717659,54.448711,35.554123,8.304501,33.866135,49.083885,35.915565,28.726973
115,0,-72.405609,148.360260,-5.511744,-23.233862,81.079613,58.724720,-115.138496,82.224472,2.528875,19.778177,37.699074,54.470741,35.567589,8.306551,33.858513,49.130962,35.951454,28.730354
116,0,-72.391335,148.364059,-5.489983,-23.229502,81.065636,58.725391,-115.114616,82.268845,2.538503,19.807343,37.702110,54.481312,35.588825,8.266990,33.877354,49.149231,35.938717,28.714235
117,0,-72.393715,148.340546,-5.482697,-23.202059,81.077126,58.746891,-115.122025,82.277390,2.604954,19.797899,37.706455,54.473969,35.582779,8.297883,33.861507,49.177814,35.937687,28.702095
118,0,-72.395706,148.322464,-5.471546,-23.198847,81.087959,58.759109,-115.127045,82.239891,2.606508,19.832664,37.705341,54.480988,35.615364,8.266706,33.888454,49.168465,35.975056,28.711250
119,0,-72.390053,148.334076,-5.420022,-23.165352,81.064323,58.797466,-115.129974,82.197243,2.610888,19.853144,37.703411,54.484409,35.606289,8.260379,33.878979,49.230652,35.959557,28.710484
120,0,-72.399399,148.329102,-5.433043,-23.156309,81.055496,58.806053,-115.109657,82.186981,2.662308,19.882418,37.681419,54.517933,35.661385,8.341667,34.012527,49.199715,36.108940,28.806538
121,0,-72.399078,148.314316,-5.375912,-23.135630,81.033569,58.803951,-115.088760,82.155975,2.717053,19.898226,37.659832,54.521175,35.650829,8.247980,33.900658,49.270996,35.992310,28.704727
122,0,-72.397644,148.356979,-5.345016,-23.117373,81.009857,58.842293,-115.079399,82.208672,2.699874,19.886105,37.634693,54.544891,35.675076,8.225101,33.924805,49.290356,35.975334,28.708910
123,0,-72.414909,148.347183,-5.300223,-23.074139,80.974411,58.873108,-115.062180,82.192749,2.766712,19.934467,37.628819,54.541836,35.675823,8.204800,33.901978,49.289471,35.960911,28.687471
124,0,-72.378258,148.337692,-5.264439,-23.031727,81.011620,58.892040,-115.036026,82.224602,2.783360,19.976995,37.651360,54.573288,35.732258,8.296994,34.016769,49.322556,36.114082,28.851982
125,0,-72.414398,148.375015,-5.212127,-23.002748,81.012939,58.934448,-115.018845,82.223282,2.905982,20.020132,37.650196,54.569847,35.712452,8.220692,33.914135,49.380974,35.987572,28.724169
126,0,-72.375267,148.366608,-5.150255,-22.942961,81.027863,58.962452,-114.981110,82.268951,2.934550,20.075745,37.656700,54.577850,35.734062,8.254936,33.925274,49.406750,35.968952,28.740461
127,0,-72.378510,148.376785,-5.054169,-22.885759,81.002296,59.022312,-115.058105,82.222778,2.987150,20.110224,37.675846,54.572964,35.762844,8.225908,33.905930,49.437069,35.937904,28.759909
128,0,-72.409248,148.410019,-4.978662,-22.867662,81.006935,59.046650,-114.989922,82.212845,3.090084,20.115263,37.686150,54.570049,35.779022,8.227251,33.897030,49.457325,35.933521,28.769262
129,0,-72.420921,148.465179,-4.901440,-22.842621,81.041267,59.084663,-115.049416,82.318672,3.235148,20.191137,37.680000,54.601269,35.787136,8.257771,33.916279,49.464451,35.960915,28.766306
130,0,-72.406326,148.487350,-4.814591,-22.749617,81.053352,59.115871,-115.029587,82.293701,3.352733,20.239214,37.706429,54.591412,35.790348,8.254806,33.914341,49.474804,35.957195,28.764650
131,0,-72.417709,148.535614,-4.759259,-22.712908,81.072701,59.138802,-115.027313,82.434891,3.431583,20.293247,37.736980,54.572708,35.817459,8.311698,33.889248,49.496410,35.976486,28.764418
132,0,-72.460434,148.578506,-4.657924,-22.662258,81.111633,59.148525,-115.031189,82.411110,3.448566,20.324902,37.747688,54.578861,35.852104,8.282518,33.887840,49.452538,35.941399,28.749483
133,0,-72.407288,148.579422,-4.643791,-22.633392,81.137466,59.147476,-115.004929,82.392860,3.534845,20.364244,37.752857,54.564651,35.842899,8.344317,33.891270,49.511055,35.933765,28.749987
134,0,-72.464615,148.628952,-4.611999,-22.628094,81.173508,59.149063,-115.028564,82.566338,3.591607,20.401701,37.796303,54.550091,35.854851,8.350122,33.896160,49.541183,35.908161,28.773359
135,0,-72.446594,148.644058,-4.564602,-22.569988,81.174820,59.201111,-114.982147,82.534721,3.678200,20.416058,37.795483,54.569321,35.889576,8.372279,33.915646,49.550713,35.902771,28.793978
136,0,-72.461418,148.656952,-4.504361,-22.534632,81.189552,59.190887,-115.012238,82.511009,3.659311,20.419136,37.808620,54.566887,35.865906,8.363675,33.903164,49.523087,35.921764,28.812105
137,0,-72.462074,148.656998,-4.502340,-22.548262,81.193687,59.163273,-114.973534,82.548515,3.682779,20.442739,37.836845,54.559582,35.887352,8.406918,33.891258,49.513008,35.886303,28.794865
138,0,-72.486984,148.650040,-4.456810,-22.536150,81.197563,59.151161,-115.012489,82.494431,3.675805,20.418634,37.836216,54.547115,35.895100,8.390085,33.863720,49.512688,35.843807,28.804754
139,0,-72.457970,148.655380,-4.415991,-22.544928,81.188469,59.154629,-115.003166,82.510483,3.676744,20.427578,37.824520,54.549137,35.904354,8.393508,33.884605,49.501789,35.857952,28.795820
