Trajectories
100
,,sano:Uln,,,sano:MPH3,,,sano:Rad,,,sano:PIP3,,,sano:DIP3,,,sano:DIP4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
56,0,-71.134071,148.764236,23.000448,-13.717251,68.054756,62.882988,-113.770187,82.421829,23.854954,29.276472,30.023344,55.405781,50.129410,5.391189,37.722637,56.692318,31.657364,30.021627
57,0,-71.199837,148.722397,23.102823,-13.810013,68.024277,62.948257,-113.878906,82.418350,23.847940,29.178398,29.958033,55.396469,50.059975,5.383759,37.693867,56.562008,31.644396,30.049349
58,0,-71.282364,148.706268,23.203304,-13.828269,67.963470,63.042641,-113.947624,82.436882,23.850668,29.122913,29.859743,55.422798,49.620617,5.423408,37.591373,56.354214,31.579964,30.059753
59,0,-71.324829,148.672577,23.398081,-13.960290,67.876343,63.161186,-113.962616,82.258682,23.926853,29.011038,29.791231,55.457333,50.510601,4.808356,37.788902,56.329056,31.509981,30.206656
60,0,-71.536865,148.696274,23.469269,-14.121316,67.809341,63.250801,-114.072952,82.274200,23.895540,28.897383,29.682743,55.476780,50.380260,4.736178,37.772942,56.156418,31.474047,30.262388
61,0,-71.594635,148.647751,23.581079,-14.195711,67.713921,63.321903,-114.150925,82.304596,23.839636,28.809732,29.592901,55.490662,50.271755,4.763570,37.721020,56.118332,31.446770,30.309742
62,0,-71.718040,148.641495,23.615145,-14.259137,67.688866,63.395718,-114.258438,82.316811,23.809959,28.725979,29.565214,55.488075,50.275059,4.718658,37.736164,55.997063,31.430338,30.361748
63,0,-71.795845,148.602371,23.666668,-14.372413,67.693398,63.401981,-113.908493,79.753067,24.717474,28.693968,29.534199,55.462093,50.030544,4.835950,37.574665,55.930058,31.474501,30.412788
64,0,-71.930496,148.582535,23.646025,-14.474436,67.680679,63.433922,-114.019844,79.760277,24.647655,28.583101,29.543764,55.433117,49.418530,5.049842,37.371693,55.658794,31.567682,30.383511
65,0,-72.022575,148.575851,23.639013,-14.560194,67.666321,63.485176,-114.197578,80.012444,24.601608,28.516008,29.504560,55.453506,49.349850,5.048931,37.386196,55.568428,31.533276,30.470146
66,0,-72.050491,148.579758,23.496630,-14.639082,67.732651,63.370659,-114.285645,80.100662,24.471008,28.474548,29.531050,55.375267,49.284184,5.115474,37.307861,55.506786,31.564106,30.429476
67,0,-72.185883,148.621094,23.316023,-14.711026,67.807571,63.291073,-114.310890,80.058586,24.391958,28.406940,29.637621,55.324440,49.192715,5.200953,37.286407,55.447918,31.633560,30.412394
68,0,-72.234497,148.701035,23.103880,-14.724967,67.916168,63.145561,-114.709251,82.279800,23.313293,28.416044,29.719347,55.235264,49.185654,5.290678,37.236000,55.415886,31.712181,30.387836
69,0,-72.274117,148.729858,22.837837,-14.683732,68.075417,62.984303,-114.706642,82.311722,23.195856,28.400728,29.881580,55.155109,49.186470,5.377798,37.217110,55.422600,31.780485,30.336626
70,0,-72.275551,148.785767,22.585144,-14.663292,68.225327,62.851719,-114.705032,82.347687,23.076017,28.460310,29.993168,55.096310,49.202515,5.478953,37.216305,55.398468,31.857237,30.337265
71,0,-72.251854,148.854889,22.262852,-14.660000,68.414490,62.669792,-115.468468,86.844757,20.853941,28.462049,30.152315,54.999973,49.214546,5.544641,37.213406,55.419952,31.937044,30.271328
72,0,-72.221901,148.930557,21.862970,-14.619349,68.628906,62.448780,-114.271332,80.081009,23.341312,28.477295,30.308979,54.919273,49.196934,5.650323,37.176731,55.412685,32.018105,30.200876
73,0,-72.208755,149.026321,21.464710,-14.604623,68.845322,62.212017,-115.532326,87.099930,20.441326,28.458149,30.505295,54.797077,49.155785,5.765504,37.116096,55.439629,32.106815,30.113300
74,0,-72.270538,149.148087,21.049601,-14.583242,69.058266,61.954048,-115.474060,87.299263,20.126036,28.466619,30.683615,54.685043,49.106461,5.903856,37.080498,55.414482,32.205582,30.049986
75,0,-72.263481,149.244843,20.581633,-14.570917,69.264000,61.720020,-114.574051,82.736275,21.869171,28.448587,30.872665,54.537663,49.102016,6.005587,37.010609,55.449089,32.312294,29.970850
76,0,-72.239326,149.392242,20.172850,-14.531297,69.478416,61.459427,-114.603127,82.836594,21.632355,28.452803,31.035748,54.439587,48.809017,6.473394,37.017204,55.518391,32.366879,29.941387
77,0,-72.222542,149.465515,19.704382,-14.513804,69.652557,61.221737,-114.599464,82.899773,21.366585,28.486752,31.188150,54.327892,49.095291,6.220092,36.987869,55.483589,32.457836,29.880098
78,0,-72.292892,149.495987,19.276884,-14.532919,69.866669,60.982525,-114.515663,82.923729,21.152573,28.451677,31.350597,54.228207,48.779663,6.671193,36.985058,55.489876,32.533295,29.846249
79,0,-72.200981,149.582947,18.930941,-14.583829,70.033791,60.731419,-115.438904,87.825470,18.774286,28.445492,31.467300,54.121452,48.737957,6.789042,36.967270,55.515430,32.579762,29.818710
80,0,-72.245155,149.718140,18.570845,-14.581032,70.163734,60.489803,-115.455200,87.977013,18.529005,28.400408,31.589243,54.007168,48.710514,6.832661,36.925396,55.489990,32.663895,29.790443
81,0,-72.215012,149.796310,18.311682,-14.600772,70.303734,60.288704,-115.410797,87.930336,18.368912,28.377878,31.728693,53.936546,48.697697,6.898590,36.934200,55.501972,32.742561,29.774323
82,0,-72.224182,149.827682,18.018661,-14.615985,70.431595,60.088776,-115.410301,88.180893,18.134096,28.367216,31.840961,53.848652,48.704597,6.983728,36.909164,55.548706,32.783569,29.745581
83,0,-72.241714,149.793503,17.635807,-14.644020,70.548874,59.878159,-115.411003,88.333382,17.832468,28.368551,31.925343,53.767471,48.717258,7.036849,36.930077,55.579376,32.838329,29.714260
84,0,-72.161507,149.810364,17.373291,-14.642947,70.627556,59.704403,-114.535385,83.367966,19.925430,28.381754,32.040588,53.688885,49.126961,6.987492,37.011494,55.757252,32.838303,29.720911
85,0,-72.212875,149.840302,17.120228,-14.652000,70.701210,59.516365,-114.446831,83.291626,19.846825,28.371359,32.133358,53.625408,49.165695,7.023131,37.009552,55.823380,32.881306,29.682159
86,0,-72.202095,149.861572,16.884441,-14.629478,70.770493,59.371975,-114.432106,83.347038,19.676899,28.427315,32.242367,53.588814,49.190079,7.045214,37.047874,55.890041,32.899727,29.676491
87,0,-72.126190,149.887024,16.691639,-14.607077,70.849518,59.241497,-114.438293,83.389038,19.546236,28.448486,32.280746,53.552387,49.182442,6.805912,36.925022,55.799549,33.012703,29.589874
88,0,-72.097267,149.898651,16.512506,-14.583565,70.927681,59.122940,-114.357079,83.358612,19.472099,28.483990,32.352474,53.506908,49.319893,7.075139,37.061283,56.032803,32.977028,29.639376
89,0,-72.070160,149.934296,16.380056,-14.537537,70.960991,59.031750,-114.365852,83.376625,19.398424,28.533440,32.403481,53.481930,49.331482,7.106183,37.087379,56.069176,33.033142,29.612415
90,0,-72.043503,149.964218,16.277308,-14.521657,71.014503,58.947865,-114.275322,83.332535,19.388348,28.521288,32.470608,53.450775,49.360310,7.124448,37.112171,56.143623,33.041283,29.641716
91,0,-71.986115,149.929932,16.204481,-14.474756,71.026764,58.909592,-114.283882,83.350159,19.315836,28.559225,32.500568,53.451595,49.412457,7.091115,37.141563,56.183559,33.074898,29.624556
92,0,-71.953011,149.953537,16.146212,-14.502415,71.052101,58.838821,-114.293961,83.407562,19.306053,28.598431,32.517284,53.416340,49.471409,7.102835,37.175209,56.247444,33.051376,29.628653
93,0,-71.955818,149.962219,16.081503,-14.496725,71.093536,58.812374,-114.174667,83.418259,19.275370,28.603405,32.555634,53.398251,49.836769,6.735065,37.191593,56.242916,33.082020,29.624979
94,0,-71.962837,149.969193,16.002031,-14.490145,71.110039,58.714954,-114.171547,83.410133,19.282949,28.598318,32.567829,53.381481,49.863209,6.730704,37.205532,56.302479,33.058117,29.631794
95,0,-71.951134,150.012863,15.934607,-14.489618,71.127487,58.697563,-114.177650,83.415497,19.229475,28.603270,32.594910,53.369747,49.868977,6.759329,37.189526,56.302299,33.103386,29.623116
96,0,-71.920494,150.009323,15.848855,-14.485835,71.131172,58.643108,-114.169548,83.438576,19.126774,28.612368,32.615570,53.354870,49.900257,6.748302,37.201931,56.359509,33.079018,29.608761
97,0,-71.919090,150.001785,15.751103,-14.473426,71.151794,58.571804,-114.210091,83.414177,19.068701,28.609093,32.638462,53.343479,49.887714,6.778591,37.184734,56.351749,33.116806,29.597225
98,0,-71.872620,150.006104,15.686754,-14.486988,71.149391,58.518398,-114.196564,83.435547,19.007465,28.625635,32.616848,53.334404,49.395641,6.920783,37.059536,56.227345,33.155479,29.566982
99,0,-71.921669,150.027710,15.606607,-14.525813,71.169189,58.450836,-114.189415,83.459137,18.903620,28.571728,32.682766,53.283260,49.878021,6.794485,37.200485,56.370480,33.108318,29.609015
100,0,-71.930374,150.031708,15.598244,-14.543099,71.153168,58.388206,-114.973175,88.028816,16.703943,28.543108,32.690834,53.275181,49.887367,6.775081,37.205379,56.364105,33.115063,29.595194
101,0,-71.932869,150.029831,15.560038,-14.564149,71.159859,58.330406,-114.177727,83.498550,18.739910,28.547464,32.661537,53.230446,49.863434,6.801869,37.212337,56.365620,33.119537,29.574297
102,0,-71.952087,150.022629,15.483257,-14.603076,71.124878,58.289066,-114.212967,83.465614,18.678431,28.490398,32.671085,53.221077,49.834614,6.820056,37.192463,56.324379,33.132641,29.575460
103,0,-71.954140,150.007187,15.505927,-14.641300,71.141472,58.230865,-114.212639,83.474693,18.664625,28.484615,32.668774,53.221287,49.846622,6.808781,37.225147,56.306465,33.130836,29.593977
104,0,-71.963043,150.037460,15.460127,-14.689340,71.173111,58.224373,-114.301811,83.595306,18.617290,28.463409,32.677856,53.203365,49.442844,7.158935,37.173023,56.291580,33.131180,29.594587
105,0,-71.986107,150.032242,15.392588,-14.682002,71.150299,58.175911,-114.304131,83.589821,18.581396,28.427521,32.723618,53.146248,49.422462,7.219878,37.147469,56.295055,33.156876,29.573471
106,0,-72.036339,150.060165,15.349722,-14.695710,71.156555,58.167633,-114.279564,83.541962,18.544382,28.426525,32.716354,53.154652,49.431477,7.194389,37.156925,56.278767,33.163307,29.567585
107,0,-71.991768,150.039185,15.289065,-14.681225,71.226730,58.129745,-114.278328,83.539444,18.539877,28.439934,32.753983,53.154297,49.442806,7.211187,37.161678,56.305019,33.174362,29.564970
108,0,-72.021141,150.054489,15.241031,-14.659686,71.240494,58.142967,-114.218948,83.381599,18.581429,28.488646,32.760014,53.186424,49.867165,6.852269,37.216999,56.324539,33.171268,29.565466
109,0,-71.985863,150.040222,15.191721,-14.639519,71.259888,58.121120,-114.224617,83.376503,18.548429,28.501390,32.811085,53.155811,49.492138,7.244797,37.164345,56.382702,33.184731,29.577847
110,0,-71.977455,150.033401,15.119590,-14.642920,71.285019,58.101662,-114.211945,83.377602,18.513805,28.516115,32.827454,53.170788,49.859062,6.882669,37.211784,56.370636,33.191978,29.559994
111,0,-71.984673,150.011703,15.072722,-14.620934,71.280777,58.104816,-114.212837,83.385635,18.500355,28.514233,32.825184,53.172333,49.496292,7.260644,37.156792,56.385334,33.181950,29.571426
112,0,-71.997574,149.999237,15.057109,-14.593566,71.333549,58.120098,-114.211021,83.381081,18.505253,28.532671,32.826672,53.185135,49.389034,7.051325,37.043919,56.268913,33.219902,29.524668
113,0,-72.016777,149.993408,15.027729,-14.605608,71.325127,58.092117,-114.132477,83.269814,18.510866,28.588665,32.836063,53.180874,49.549503,7.272448,37.180683,56.446823,33.163113,29.579563
114,0,-71.994392,149.952393,14.962353,-14.588600,71.329857,58.108215,-114.120590,83.214127,18.512224,28.564156,32.840492,53.187767,49.917591,6.899860,37.206680,56.453812,33.150467,29.619190
115,0,-72.007690,149.953583,14.960920,-14.633160,71.316673,58.088287,-114.186394,83.319138,18.440826,28.536917,32.825459,53.166153,49.917442,6.881495,37.225517,56.481651,33.140949,29.617430
116,0,-72.016792,149.953400,14.948500,-14.652911,71.310463,58.079697,-114.105080,83.233833,18.450634,28.536695,32.806118,53.194069,49.898579,6.862255,37.238316,56.463272,33.097870,29.630726
117,0,-72.040016,149.913071,14.917707,-14.658656,71.315430,58.077377,-114.186562,83.321526,18.438078,28.516788,32.814003,53.188301,49.914066,6.831436,37.248749,56.438877,33.116837,29.609497
118,0,-72.044693,149.899078,14.893579,-14.656682,71.313515,58.078438,-114.185181,83.316254,18.443817,28.514488,32.823559,53.175755,49.891724,6.843406,37.240433,56.437752,33.109058,29.619905
119,0,-72.038559,149.908020,14.910168,-14.671659,71.283775,58.048542,-114.185158,83.273514,18.394463,28.482935,32.793797,53.187057,49.465019,7.254508,37.178890,56.404942,33.114086,29.624895
120,0,-72.072418,149.901978,14.899307,-14.693069,71.304901,58.022518,-114.184189,83.271988,18.396019,28.475355,32.777512,53.154343,49.799824,6.907863,37.187027,56.372509,33.112076,29.624786
121,0,-72.074036,149.912964,14.916105,-14.698133,71.306786,58.018253,-114.170013,83.254547,18.455925,28.448111,32.799015,53.176609,49.447929,7.245789,37.188152,56.345325,33.129345,29.623415
122,0,-72.059364,149.950439,14.934986,-14.703445,71.291885,58.028324,-114.173317,83.253922,18.457615,28.455347,32.787445,53.140160,49.452751,7.247488,37.177654,56.355644,33.104286,29.636034
123,0,-72.045357,149.966965,14.950042,-14.680845,71.325554,58.016796,-114.172897,83.249214,18.462749,28.439058,32.808331,53.106201,49.839962,6.903438,37.204716,56.326492,33.137402,29.602804
124,0,-72.050507,149.988205,14.951008,-14.678031,71.338768,57.993774,-114.197426,83.298454,18.504786,28.449669,32.827293,53.109722,49.813145,6.933430,37.183018,56.323463,33.131527,29.613104
125,0,-72.027603,149.985062,14.969312,-14.669724,71.364967,57.999012,-114.202736,83.297478,18.506805,28.442104,32.864117,53.099308,49.410095,7.289982,37.144543,56.319534,33.151901,29.608162
126,0,-72.024811,150.063705,14.992114,-14.690207,71.393173,57.981682,-114.161377,83.317108,18.568796,28.461599,32.863171,53.095970,49.414436,7.330875,37.124397,56.296692,33.169712,29.602095
127,0,-71.974953,150.064804,15.059740,-14.671785,71.379547,57.990074,-114.160744,83.312836,18.579422,28.466995,32.881763,53.101322,49.427086,7.337247,37.149513,56.282619,33.167171,29.612358
128,0,-72.007622,150.076675,15.058498,-14.653892,71.410446,57.988117,-114.174110,83.285278,18.655485,28.470188,32.881119,53.077991,49.441254,7.323902,37.147758,56.284443,33.182999,29.603868
129,0,-72.009209,150.079422,15.129414,-14.674962,71.372574,58.010254,-114.169418,83.254814,18.733629,28.449697,32.863346,53.083054,49.383003,7.329534,37.142944,56.259193,33.131702,29.620150
130,0,-72.038223,150.106964,15.137603,-14.668779,71.375992,58.000725,-114.177727,83.233131,18.835520,28.437407,32.854431,53.099442,49.386749,7.321749,37.145851,56.244133,33.137794,29.629486
131,0,-72.029030,150.108719,15.153581,-14.665410,71.374039,58.005997,-114.141830,83.258842,18.846344,28.466900,32.850082,53.098057,49.392395,7.332184,37.139774,56.242081,33.139790,29.626219
132,0,-71.997734,150.101608,15.178500,-14.636982,71.392090,58.001099,-114.145081,83.252930,18.859467,28.481079,32.867226,53.095608,49.400040,7.352950,37.149139,56.256050,33.125404,29.633068
133,0,-72.038849,150.095932,15.189224,-14.604848,71.387985,57.978424,-114.149567,83.227722,18.964474,28.485826,32.866875,53.094589,49.430164,7.336700,37.156925,56.289227,33.103405,29.627398
134,0,-72.018791,150.078079,15.184229,-14.590127,71.397392,58.004326,-114.064789,83.116051,19.010019,28.515554,32.897263,53.103485,49.429958,7.344841,37.139912,56.277668,33.106026,29.624016
135,0,-72.003090,150.072220,15.204228,-14.558735,71.413124,58.010284,-114.063683,83.104553,19.028900,28.556728,32.909927,53.098587,49.461479,7.355501,37.153244,56.305649,33.113823,29.637106
136,0,-72.020508,150.069427,15.239500,-14.505221,71.417358,58.002213,-114.025833,83.120811,19.100983,28.567041,32.956978,53.083046,49.903816,6.939356,37.189381,56.355591,33.106464,29.607241
137,0,-71.964493,150.055847,15.220655,-14.482437,71.433861,58.011906,-114.034012,83.095779,19.205997,28.647089,32.961246,53.120239,49.959034,6.942889,37.217369,56.352058,33.105095,29.585831
138,0,-71.963699,150.056808,15.246151,-14.434021,71.480530,58.009663,-113.950256,82.978409,19.262203,28.676634,32.987087,53.113228,49.949505,6.987892,37.169823,56.417419,33.106373,29.591913
139,0,-71.958069,150.095612,15.252952,-14.412595,71.500114,58.021858,-113.921288,82.986519,19.370607,28.683855,33.008694,53.103317,49.986759,7.006367,37.177654,56.440830,33.112881,29.571686
140,0,-71.931366,150.066177,15.265817,-14.348390,71.516975,58.023476,-113.920006,82.961937,19.403759,28.752287,33.032982,53.089882,50.017223,6.999338,37.160805,56.459431,33.127125,29.579453
141,0,-71.879784,150.060120,15.263907,-14.320347,71.522194,58.008911,-113.927307,83.015007,19.447462,28.788765,33.058121,53.106380,50.057064,7.008050,37.197021,56.505344,33.090584,29.586332
