Trajectories
100
,,sano:Uln,,,sano:MPH3,,,sano:Rad,,,sano:PIP3,,,sano:DIP3,,,sano:DIP4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
24,0,133.100204,212.269470,85.678551,216.951752,155.410751,100.954842,113.803391,133.358734,85.388603,266.609589,132.858734,75.152382,286.253723,116.853172,47.947598,280.821045,148.664597,37.497055
25,0,133.116119,212.268784,85.670715,216.951462,155.416702,100.973923,113.808319,133.352234,85.398514,266.588531,132.868607,75.156059,286.258789,116.880608,47.962620,280.821686,148.670731,37.495304
26,0,133.072006,212.294174,85.668007,216.960022,155.406128,100.981392,113.802818,133.355698,85.389465,266.590637,132.869202,75.163521,286.245972,116.894981,47.964474,280.782593,148.709885,37.463253
27,0,133.071823,212.298004,85.684311,216.954498,155.414261,100.979065,113.808990,133.356079,85.397614,266.598480,132.884735,75.180420,286.258514,116.891304,47.987659,280.829468,148.702148,37.491768
28,0,133.060944,212.292038,85.668076,216.943451,155.417984,100.967194,113.808144,133.352448,85.398514,266.602692,132.906418,75.188446,286.240601,116.880722,48.001026,280.957916,148.998062,37.609226
29,0,133.091690,212.291382,85.659325,216.943390,155.425888,100.974594,113.807281,133.354446,85.397621,266.615173,132.934967,75.215538,286.268402,116.927490,48.017529,280.819000,148.710953,37.493805
30,0,133.090958,212.291397,85.659477,216.940811,155.428345,100.982536,113.740044,133.395020,85.377678,266.596283,132.967026,75.224304,286.270996,116.937706,48.039993,280.811127,148.716019,37.469688
31,0,133.066193,212.291260,85.659035,216.941986,155.448013,100.996315,113.741203,133.382401,85.401199,266.582153,132.958939,75.250992,286.267273,116.921814,48.078323,280.789581,148.713165,37.486298
32,0,133.085648,212.291962,85.669609,216.930710,155.452454,101.020592,113.730827,133.401428,85.399406,266.596893,132.941010,75.263657,286.248993,116.927078,48.090988,280.779541,148.717514,37.519821
33,0,133.080841,212.296051,85.677628,216.918488,155.428848,101.035294,113.728470,133.406235,85.395737,266.591278,132.913345,75.281204,286.257660,116.877838,48.124264,280.789459,148.706268,37.534233
34,0,133.061752,212.298615,85.686462,216.900223,155.418808,101.019646,113.735664,133.409119,85.395340,266.563141,132.913620,75.302193,286.241913,116.867119,48.138233,280.792236,148.692307,37.541786
35,0,133.089554,212.305954,85.671974,216.876709,155.406250,101.029678,113.705582,133.393051,85.392715,266.565582,132.877655,75.302200,286.245514,116.878067,48.121288,280.761047,148.683685,37.531891
36,0,133.040466,212.280365,85.717049,216.883499,155.380569,101.037064,113.693085,133.363373,85.398766,266.560822,132.877228,75.292747,286.240723,116.847404,48.145172,280.761871,148.686829,37.540627
37,0,133.045807,212.278366,85.715439,216.897324,155.389755,101.037483,113.700417,133.367615,85.397545,266.545227,132.857727,75.356331,286.234894,116.844330,48.165577,280.753357,148.684296,37.553089
38,0,133.006836,212.300064,85.711830,216.854584,155.393127,101.062714,113.680382,133.368683,85.441101,266.533356,132.881561,75.353935,286.229126,116.856064,48.204605,280.749359,148.684814,37.566895
39,0,133.006729,212.307343,85.746414,216.862350,155.397324,101.082390,113.674820,133.365936,85.434166,266.504517,132.865463,75.403259,286.221832,116.852478,48.246632,280.742065,148.681320,37.607971
40,0,132.997040,212.305069,85.728188,216.849152,155.407700,101.100395,113.653763,133.359802,85.416046,266.493378,132.905090,75.409531,286.226868,116.881142,48.291027,280.733215,148.703293,37.625168
41,0,132.963699,212.291626,85.746796,216.812424,155.414856,101.144142,113.628136,133.407593,85.390045,266.493683,132.903397,75.462257,286.237610,116.878761,48.343327,280.660278,148.717422,37.571938
42,0,132.991776,212.254822,85.772026,216.816376,155.413635,101.168594,113.613258,133.390106,85.419991,266.490784,132.912552,75.528221,286.221832,116.908478,48.408485,280.674347,148.710083,37.613373
43,0,132.928513,212.278671,85.803345,216.790756,155.429031,101.213173,113.630569,133.380814,85.441216,266.481628,132.908005,75.568420,286.230652,116.913918,48.466469,280.686188,148.697403,37.637432
44,0,132.929047,212.286270,85.819160,216.787369,155.430634,101.253700,113.601418,133.406448,85.458694,266.510406,132.890091,75.648598,286.241394,116.895065,48.509327,280.688629,148.705002,37.659935
45,0,132.926559,212.268234,85.806541,216.770508,155.417313,101.261810,113.617241,133.403091,85.457291,266.480286,132.869217,75.674477,286.232635,116.894592,48.530731,280.674805,148.706680,37.647476
46,0,132.926514,212.268036,85.806778,216.769455,155.428955,101.264488,113.597641,133.401428,85.463310,266.468597,132.889359,75.678612,286.222473,116.876442,48.560436,280.777252,149.002487,37.776455
47,0,132.951782,212.268433,85.807167,216.771606,155.437286,101.276054,113.599197,133.399246,85.460503,266.493286,132.873154,75.687531,286.245056,116.874741,48.587914,280.642517,148.702774,37.660679
48,0,132.954636,212.261551,85.838875,216.764374,155.433716,101.275841,113.606583,133.395813,85.469360,266.482635,132.862671,75.691917,286.248810,116.874794,48.611179,280.656799,148.696213,37.712166
49,0,132.940964,212.247421,85.834671,216.745682,155.429520,101.276520,113.587540,133.421021,85.486809,266.462463,132.903580,75.713562,286.293060,116.912010,48.620277,280.640869,148.702209,37.697372
50,0,132.927963,212.239426,85.834053,216.730667,155.424149,101.286224,113.528320,133.403732,85.477623,266.448944,132.904724,75.713623,286.297577,116.925819,48.650055,280.628052,148.693954,37.681572
51,0,132.924896,212.247925,85.812431,216.732834,155.415543,101.312355,113.525146,133.404938,85.498703,266.433105,132.922424,75.744408,286.283203,116.916527,48.676334,280.622620,148.731537,37.669563
52,0,132.915863,212.253708,85.838364,216.711578,155.437637,101.325172,113.524979,133.404526,85.498230,266.428619,132.911270,75.766731,286.281342,116.931023,48.727562,280.629059,148.713821,37.716934
53,0,132.905228,212.271118,85.875931,216.689758,155.453934,101.344955,113.526054,133.399643,85.498833,266.415924,132.914337,75.806770,286.316132,116.926155,48.771847,280.620178,148.716904,37.717808
54,0,132.904861,212.271484,85.855904,216.686020,155.467239,101.343971,113.487289,133.446686,85.508423,266.413849,132.906845,75.852745,286.290833,116.910553,48.803036,280.751556,149.017929,37.872681
55,0,132.875000,212.275482,85.864449,216.686081,155.460648,101.363075,113.438622,133.421707,85.545517,266.424988,132.917923,75.842751,286.333862,116.879631,48.858120,280.592712,148.724533,37.745598
56,0,132.875427,212.275620,85.864403,216.661484,155.454788,101.383888,113.446655,133.452423,85.555344,266.413544,132.909637,75.870605,286.324829,116.886467,48.835686,280.570251,148.712921,37.749508
57,0,132.864227,212.272858,85.846581,216.678604,155.450470,101.388771,113.443192,133.433334,85.580917,266.394348,132.896744,75.862923,286.294403,116.872787,48.880325,280.565918,148.712463,37.747467
58,0,132.875381,212.275574,85.864571,216.677658,155.450394,101.409363,113.434807,133.417404,85.583298,266.381592,132.884354,75.891647,286.312988,116.853516,48.896854,280.569214,148.680145,37.761452
59,0,132.888443,212.246216,85.872421,216.689346,155.435745,101.399200,113.468178,133.438416,85.579918,266.406586,132.857819,75.873940,286.297882,116.843086,48.863609,280.590363,148.673889,37.757275
60,0,132.908127,212.250153,85.881073,216.684937,155.415146,101.367554,113.453995,133.387665,85.538681,266.419281,132.852768,75.872131,286.320007,116.831566,48.855976,280.582458,148.668442,37.750813
61,0,132.888596,212.246170,85.872574,216.681534,155.399277,101.362724,113.476479,133.438049,85.536125,266.407898,132.837875,75.841103,286.309357,116.801010,48.806988,280.593903,148.654007,37.714859
62,0,132.854767,212.253799,85.830490,216.679016,155.394470,101.358322,113.498238,133.366180,85.520584,266.409790,132.817596,75.818657,286.301819,116.788933,48.781898,280.598999,148.652069,37.709793
63,0,132.916931,212.246918,85.858147,216.694839,155.376373,101.322395,113.504585,133.368011,85.519272,266.410492,132.821274,75.810974,286.328918,116.771080,48.792831,280.597321,148.651443,37.692699
64,0,132.913254,212.264633,85.843384,216.698410,155.361832,101.325851,113.535141,133.383911,85.529739,266.415314,132.821320,75.809349,286.315552,116.777054,48.796921,280.609985,148.643784,37.706146
65,0,132.855255,212.259872,85.866631,216.713959,155.384109,101.363991,113.513962,133.405502,85.534767,266.426727,132.826828,75.830757,286.290710,116.792221,48.790527,280.588501,148.645813,37.705479
66,0,132.872620,212.267883,85.851608,216.692001,155.380417,101.365005,113.514702,133.365982,85.530724,266.407806,132.843552,75.836685,286.290771,116.799080,48.823662,280.592041,148.652542,37.734917
67,0,132.873154,212.265762,85.834084,216.684143,155.398666,101.367096,113.478386,133.413513,85.518867,266.411499,132.835632,75.866859,286.284851,116.817680,48.833530,280.585999,148.673920,37.741661
68,0,132.839127,212.267151,85.838455,216.676422,155.401810,101.382423,113.470100,133.409119,85.532829,266.400940,132.843552,75.873024,286.299164,116.838806,48.886539,280.561646,148.687714,37.754436
69,0,132.836868,212.289902,85.885864,216.668503,155.443100,101.414558,113.450531,133.434723,85.548340,266.375885,132.867249,75.936371,286.291412,116.839317,48.914093,280.563721,148.676285,37.792732
70,0,132.798706,212.299149,85.863564,216.666046,155.445663,101.440742,113.450752,133.438828,85.548141,266.364014,132.870193,75.952202,286.283203,116.831680,48.950817,280.545319,148.677078,37.792278
71,0,132.803955,212.298050,85.875397,216.620377,155.488770,101.433258,113.423622,133.436554,85.570427,266.363190,132.884659,75.951797,286.260101,116.859215,48.951950,280.509796,148.684753,37.788876
72,0,132.817902,212.316650,85.895065,216.625565,155.503616,101.415108,113.434547,133.463074,85.565262,266.360474,132.921753,75.945297,286.276001,116.881805,48.977959,280.513123,148.685349,37.791679
73,0,132.807022,212.313797,85.857246,216.606003,155.499542,101.427124,113.438126,133.449036,85.579811,266.356903,132.929672,75.949661,286.301971,116.881310,48.997089,280.516144,148.715179,37.791641
74,0,132.801514,212.314682,85.866402,216.605438,155.517365,101.431114,113.472420,133.457520,85.560608,266.350128,132.938995,75.953186,286.288971,116.913879,48.969479,280.504059,148.708481,37.803432
75,0,132.799072,212.299301,85.862473,216.596359,155.530136,101.420227,113.431274,133.449203,85.569366,266.365662,132.940018,75.972549,286.279602,116.924339,49.002697,280.484955,148.711060,37.800831
76,0,132.807587,212.321014,85.892632,216.606155,155.512772,101.422951,113.429581,133.456009,85.567291,266.361694,132.941452,75.978394,286.269379,116.910759,49.002010,280.614166,149.011292,37.908550
77,0,132.782608,212.315247,85.855843,216.604279,155.512283,101.423500,113.422203,133.439056,85.570076,266.333099,132.951828,75.975471,286.258820,116.911743,48.983204,280.608643,149.017975,37.927643
78,0,132.772263,212.318726,85.874794,216.600220,155.506882,101.422150,113.422348,133.436935,85.570656,266.316193,132.950394,75.975235,286.265320,116.926994,48.978592,280.479919,148.719971,37.814018
79,0,132.766312,212.315338,85.887192,216.595642,155.473343,101.442299,113.417427,133.432343,85.568619,266.304626,132.912933,75.979004,286.276276,116.904350,49.015957,280.473938,148.712402,37.818924
80,0,132.804459,212.306305,85.863930,216.590057,155.483032,101.449341,113.369141,133.435806,85.569313,266.288483,132.922852,75.974304,286.266510,116.895004,49.027679,280.468292,148.724396,37.826393
81,0,132.805206,212.306152,85.882912,216.584686,155.480530,101.420090,113.388916,133.483566,85.564056,266.304932,132.934265,75.969582,286.264984,116.866653,48.992599,280.511627,148.687775,37.828876
82,0,132.793411,212.303604,85.846245,216.610504,155.501022,101.419662,113.397682,133.457703,85.572884,266.308807,132.935272,75.976891,286.271759,116.901360,48.992512,280.505035,148.698959,37.811085
83,0,132.774689,212.306992,85.853592,216.598129,155.523880,101.435143,113.393188,133.457794,85.595047,266.308624,132.933533,75.968056,286.244690,116.917442,48.969437,280.486511,148.697113,37.795448
84,0,132.750931,212.317017,85.848846,216.598572,155.526001,101.434937,113.406837,133.484695,85.589203,266.338104,132.965454,75.978424,286.240784,116.925896,48.956211,280.604462,149.003448,37.901958
85,0,132.809540,212.309341,85.871590,216.600357,155.506851,101.423393,113.411713,133.472870,85.578308,266.332733,132.955048,75.959358,286.262939,116.919685,48.982441,280.633087,149.012070,37.913719
86,0,132.772842,212.296127,85.856018,216.617996,155.504623,101.427155,113.434631,133.445190,85.577797,266.343842,132.937302,75.932556,286.329041,116.926880,48.994671,280.528107,148.684311,37.784996
87,0,132.742477,212.293137,85.828873,216.622955,155.499008,101.422188,113.434303,133.449295,85.577103,266.351746,132.934723,75.919334,286.290070,116.909439,48.980614,280.650909,148.984543,37.900139
88,0,132.781967,212.288956,85.858749,216.610260,155.507080,101.432953,113.434425,133.447968,85.576889,266.347809,132.942780,75.941231,286.283356,116.929459,48.951118,280.514038,148.693481,37.778271
89,0,132.777710,212.298996,85.846375,216.619949,155.489700,101.438705,113.439957,133.429871,85.602966,266.348328,132.902527,75.935257,286.299561,116.917236,48.948013,280.526093,148.678696,37.779629
90,0,132.789856,212.289337,85.865242,216.656906,155.454727,101.409073,113.435921,133.450500,85.576477,266.350922,132.905060,75.916840,286.278778,116.867165,48.901821,280.487915,148.652466,37.779572
91,0,132.778748,212.292999,85.883369,216.646027,155.448853,101.418167,113.432602,133.400192,85.587189,266.342163,132.865479,75.925819,286.265198,116.857689,48.906601,280.524567,148.651703,37.793427
92,0,132.790558,212.295166,85.900444,216.625839,155.454468,101.419601,113.432648,133.405045,85.610672,266.340240,132.863297,75.932358,286.262726,116.837807,48.918690,280.475677,148.655685,37.783875
93,0,132.753525,212.293442,85.862755,216.612747,155.445969,101.437767,113.402534,133.460587,85.601913,266.333221,132.872482,75.943565,286.238647,116.831993,48.909000,280.477234,148.651382,37.765900
94,0,132.791214,212.273010,85.854240,216.616318,155.451645,101.424194,113.401939,133.458878,85.602287,266.334351,132.861404,75.912964,286.242706,116.821991,48.894001,280.498138,148.636383,37.750443
95,0,132.783630,212.285721,85.838318,216.622940,155.453827,101.435287,113.431099,133.428757,85.608437,266.344391,132.863388,75.892403,286.246643,116.813644,48.917103,280.475739,148.650116,37.759689
96,0,132.737900,212.299911,85.854065,216.620102,155.455688,101.430939,113.418007,133.461426,85.593208,266.326172,132.860992,75.927002,286.217529,116.828156,48.902092,280.509338,148.630478,37.797913
97,0,132.755737,212.314636,85.867767,216.611679,155.454773,101.418083,113.419800,133.463959,85.592545,266.326813,132.860565,75.931160,286.273773,116.818245,48.925285,280.492828,148.644226,37.794983
98,0,132.775635,212.302216,85.851753,216.637253,155.473022,101.419250,113.437569,133.479752,85.574974,266.350800,132.877518,75.948364,286.269409,116.810287,48.925945,280.509216,148.642059,37.782555
99,0,132.793625,212.294296,85.865257,216.638779,155.477478,101.422966,113.441940,133.472336,85.577019,266.356934,132.878540,75.942078,286.274292,116.834747,48.936462,280.510742,148.667984,37.775414
100,0,132.765167,212.316696,85.848885,216.615967,155.483978,101.448692,113.416565,133.471375,85.581856,266.342377,132.876282,75.937096,286.227173,116.858688,48.914196,280.479065,148.668716,37.784523
101,0,132.741455,212.320343,85.885704,216.637131,155.503479,101.440666,113.406578,133.460678,85.597145,266.335236,132.904800,75.950661,286.260956,116.847839,48.952713,280.509186,148.668900,37.809586
102,0,132.788696,212.310394,85.890923,216.643341,155.498596,101.458801,113.413620,133.472763,85.581535,266.345398,132.914017,75.933617,286.237610,116.836761,48.944687,280.486938,148.659912,37.817677
103,0,132.803802,212.305984,85.845261,216.618820,155.496078,101.429649,113.415741,133.470779,85.582184,266.327423,132.920792,75.931641,286.223114,116.847351,48.894722,280.500580,148.676239,37.779182
104,0,132.773788,212.303162,85.836189,216.608368,155.476730,101.417114,113.413582,133.475998,85.577904,266.317810,132.876160,75.898911,286.199646,116.841911,48.882576,280.487732,148.661438,37.765568
105,0,132.750534,212.288956,85.850899,216.600800,155.440628,101.443047,113.403053,133.453690,85.581787,266.311707,132.860596,75.925858,286.195465,116.826363,48.901745,280.462830,148.667465,37.790508
106,0,132.736954,212.276138,85.878754,216.591049,155.428406,101.454781,113.393845,133.458099,85.570175,266.304230,132.837616,75.927689,286.230713,116.791672,48.947067,280.461548,148.639542,37.804039
107,0,132.775970,212.247879,85.881477,216.591873,155.410889,101.435211,113.392693,133.457413,85.571159,266.284912,132.800751,75.912308,286.195007,116.767975,48.901932,280.469299,148.627289,37.789566
108,0,132.757080,212.251083,85.888733,216.577988,155.392242,101.432777,113.368813,133.421616,85.597092,266.286621,132.813202,75.925163,286.206665,116.742592,48.933327,280.470642,148.608673,37.786175
109,0,132.759933,212.240189,85.884544,216.576797,155.395782,101.430855,113.361771,133.388733,85.617332,266.279236,132.799179,75.923706,286.168671,116.718689,48.923424,280.453583,148.598587,37.798866
110,0,132.749039,212.249039,85.902481,216.579514,155.395248,101.434410,113.368134,133.378387,85.605942,266.275482,132.798141,75.929573,286.146606,116.701469,48.937889,280.600677,148.849823,37.964737
111,0,132.750656,212.248489,85.932030,216.589737,155.400558,101.443375,113.369301,133.428207,85.595833,266.285614,132.789459,75.940224,286.141449,116.704636,48.885689,280.455841,148.596329,37.804497
112,0,132.752121,212.270828,85.913742,216.588791,155.398880,101.442902,113.359261,133.418930,85.644333,266.275421,132.790741,75.910995,286.161652,116.712006,48.927990,280.453888,148.592346,37.797359
113,0,132.757004,212.257858,85.906097,216.587326,155.396515,101.447243,113.355278,133.424683,85.640083,266.275330,132.796921,75.929207,286.168671,116.732903,48.920040,280.465607,148.594788,37.808857
114,0,132.744064,212.259918,85.890877,216.589905,155.442993,101.449226,113.378929,133.444916,85.641541,266.286163,132.810501,75.925446,286.174805,116.740234,48.923080,280.479919,148.613602,37.815262
115,0,132.735443,212.258102,85.870056,216.595627,155.427490,101.437256,113.378616,133.445999,85.641151,266.293213,132.822906,75.914246,286.185730,116.768089,48.908772,280.452087,148.621964,37.803276
116,0,132.740112,212.257477,85.861015,216.585541,155.422989,101.420952,113.376427,133.450333,85.631783,266.293671,132.839920,75.907143,286.212616,116.778496,48.919662,280.458649,148.630020,37.802032
117,0,132.735550,212.261490,85.870811,216.584778,155.431885,101.428185,113.374763,133.446167,85.632881,266.281311,132.857407,75.909904,286.210602,116.771255,48.932835,280.454468,148.623001,37.803219
118,0,132.736328,212.261337,85.888748,216.579651,155.429962,101.429314,113.376854,133.455444,85.630684,266.285278,132.831696,75.935837,286.182220,116.784439,48.941246,280.454041,148.618378,37.812183
119,0,132.758057,212.270142,85.904930,216.586746,155.444382,101.453049,113.342621,133.469940,85.637352,266.282288,132.837769,75.924042,286.154785,116.778969,48.913189,280.459930,148.622604,37.813568
120,0,132.747040,212.267014,85.906113,216.582672,155.430756,101.449760,113.345428,133.474808,85.636078,266.265747,132.823959,75.922836,286.142120,116.753143,48.884441,280.449554,148.614624,37.811237
121,0,132.747238,212.267120,85.905983,216.585480,155.413010,101.437027,113.380516,133.445526,85.641228,266.269531,132.784988,75.941338,286.095856,116.726128,48.873486,280.593445,148.867264,37.954117
122,0,132.737595,212.260345,85.888878,216.573029,155.387878,101.440491,113.391441,133.449661,85.618935,266.274353,132.782394,75.920990,286.108856,116.672340,48.881565,280.591705,148.841583,37.961639
123,0,132.732162,212.260895,85.898972,216.582123,155.392395,101.441086,113.375221,133.445358,85.632904,266.281982,132.766296,75.903343,286.122284,116.698540,48.875317,280.449799,148.575867,37.801132
124,0,132.725830,212.242615,85.854256,216.573776,155.396378,101.418663,113.386375,133.453217,85.606232,266.283020,132.779755,75.877327,286.120819,116.676353,48.854767,280.436188,148.539230,37.772755
125,0,132.725708,212.242813,85.853416,216.592499,155.382645,101.403046,113.384583,133.453171,85.606598,266.298981,132.794540,75.866585,286.135864,116.679237,48.846485,280.438232,148.530075,37.774208
126,0,132.736420,212.245438,85.871857,216.584610,155.392120,101.416412,113.387009,133.452698,85.606209,266.292725,132.776535,75.859856,286.116852,116.676605,48.826363,280.446228,148.533829,37.778831
127,0,132.728729,212.270447,85.874680,216.578995,155.404999,101.420662,113.386238,133.450394,85.610481,266.304291,132.797150,75.890030,286.110870,116.699234,48.872623,280.586365,148.841263,37.930397
128,0,132.783905,212.261353,85.862740,216.593140,155.417786,101.428009,113.388504,133.450272,85.609901,266.305756,132.790192,75.908813,286.168640,116.713181,48.893482,280.445282,148.564255,37.774902
129,0,132.759460,212.272766,85.880104,216.606293,155.437225,101.429588,113.390785,133.446884,85.619240,266.307892,132.793106,75.903976,286.180054,116.722717,48.913857,280.445007,148.564911,37.769066
130,0,132.748825,212.288910,85.891846,216.612427,155.427979,101.442345,113.380516,133.445526,85.641228,266.304779,132.798813,75.915062,286.169830,116.728745,48.896439,280.461426,148.570328,37.781021
131,0,132.771561,212.278992,85.898262,216.608154,155.423859,101.448685,113.385201,133.454041,85.640747,266.301544,132.804962,75.920563,286.188354,116.721443,48.938782,280.602142,148.832733,37.939377
132,0,132.762192,212.286469,85.874207,216.621750,155.435226,101.448517,113.370224,133.449936,85.657860,266.301758,132.791916,75.942543,286.177429,116.722374,48.926952,280.581055,148.867920,37.905766
133,0,132.757034,212.251129,85.888428,216.607330,155.429733,101.454269,113.371101,133.449799,85.663734,266.301361,132.802872,75.944664,286.187469,116.696960,48.964417,280.448792,148.570206,37.777634
134,0,132.767502,212.282318,85.886086,216.607895,155.431961,101.439758,113.372345,133.450729,85.663094,266.298462,132.794907,75.930008,286.161957,116.683205,48.929085,280.427246,148.551773,37.778370
135,0,132.770035,212.297577,85.861115,216.593170,155.423416,101.445328,113.366615,133.451965,85.651421,266.296600,132.794861,75.928474,286.132904,116.717278,48.888885,280.452240,148.567261,37.792110
136,0,132.734894,212.301117,85.877892,216.581665,155.426743,101.435837,113.373268,133.453049,85.662544,266.297791,132.802307,75.917358,286.150208,116.712227,48.921520,280.451263,148.565201,37.785576
137,0,132.726547,212.281677,85.860146,216.584991,155.442032,101.426605,113.392593,133.445282,85.619392,266.268738,132.810837,75.923126,286.147400,116.721748,48.910355,280.434662,148.576660,37.785542
138,0,132.734924,212.301025,85.879219,216.582443,155.446564,101.435555,113.391151,133.448181,85.619080,266.284027,132.801926,75.914352,286.130402,116.738541,48.897282,280.438477,148.580536,37.772873
139,0,132.740311,212.276276,85.891220,216.577820,155.452560,101.426224,113.397484,133.448959,85.627159,266.273773,132.809082,75.910873,286.134308,116.746758,48.905251,280.430573,148.577118,37.786911
140,0,132.751801,212.290665,85.896034,216.573212,155.448868,101.433327,113.390991,133.446686,85.619301,266.274902,132.808411,75.911652,286.141968,116.750839,48.907177,280.427063,148.584045,37.788330
141,0,132.752182,212.290680,85.896156,216.574463,155.429581,101.446739,113.348274,133.445084,85.643204,266.267639,132.811905,75.921524,286.112579,116.737724,48.890957,280.420074,148.580078,37.777676
142,0,132.732178,212.291092,85.885208,216.560135,155.432434,101.442696,113.352493,133.447754,85.642067,266.267670,132.806870,75.918198,286.081696,116.740921,48.880299,280.425964,148.574341,37.797085
143,0,132.744766,212.281921,85.910339,216.548447,155.436325,101.434990,113.349442,133.451843,85.592491,266.256836,132.797470,75.908249,286.067047,116.726814,48.879799,280.411804,148.569199,37.801311
144,0,132.744202,212.281891,85.910568,216.548050,155.419250,101.462914,113.297943,133.425201,85.645233,266.206940,132.760117,75.939285,286.101593,116.680351,48.936771,280.427490,148.550079,37.834423
145,0,132.744720,212.282013,85.909737,216.530640,155.407394,101.478020,113.290108,133.448990,85.669296,266.223328,132.756165,75.946449,286.073486,116.679001,48.956860,280.379150,148.526901,37.829712
