Trajectories
100
,,sano:Uln,,,sano:MPH3,,,sano:Rad,,,sano:PIP3,,,sano:DIP3,,,sano:DIP4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
13,0,469.596039,-122.809372,-127.264786,434.257233,-222.984512,-124.902908,388.302948,-125.358612,-134.334259,423.950409,-271.233093,-162.580200,412.931396,-285.406281,-195.703110,443.657471,-274.281128,-204.291351
14,0,469.597961,-122.805801,-127.270210,434.281158,-222.963928,-124.929222,388.340240,-125.374153,-134.353790,423.978577,-271.171082,-162.511032,412.930145,-285.411957,-195.703278,443.669739,-274.284424,-204.295074
15,0,469.419189,-122.626839,-127.482979,434.293823,-222.971725,-124.905640,388.345703,-125.364693,-134.333618,423.987274,-271.212616,-162.581558,412.934479,-285.420868,-195.700333,443.737122,-274.239410,-204.298782
16,0,469.561768,-122.727272,-127.403183,434.310760,-222.973007,-124.908546,388.318756,-125.362694,-134.297516,424.003906,-271.218536,-162.569427,413.011108,-285.392914,-195.716599,443.741852,-274.241028,-204.309891
17,0,469.588989,-122.704025,-127.406372,434.351318,-222.937103,-124.932938,388.388702,-125.379410,-134.332977,424.033203,-271.136444,-162.564606,413.021881,-285.393372,-195.742950,443.756805,-274.217651,-204.319290
18,0,469.598724,-122.698616,-127.428886,434.362396,-222.945465,-124.943626,388.394012,-125.366348,-134.289856,424.073822,-271.190460,-162.577026,413.072723,-285.391479,-195.727615,443.796234,-274.226715,-204.317322
19,0,469.684967,-122.764526,-127.304047,434.380249,-222.958099,-124.932602,388.332031,-125.371071,-134.260880,424.124786,-271.120087,-162.565948,413.088562,-285.389832,-195.740509,443.842163,-274.194153,-204.320221
20,0,469.658234,-122.700706,-127.423676,434.397797,-222.967468,-124.942909,388.363586,-125.363754,-134.287415,424.123505,-271.186981,-162.581131,413.137634,-285.364197,-195.751694,443.846100,-274.175568,-204.343475
21,0,469.645081,-122.703407,-127.423882,434.386688,-222.958527,-124.914925,388.366241,-125.358116,-134.277832,424.144745,-271.176086,-162.562103,413.134430,-285.366211,-195.756927,443.811615,-274.185120,-204.360565
22,0,469.650085,-122.705887,-127.421440,434.397552,-222.949753,-124.936775,388.364044,-125.361549,-134.289963,424.125549,-271.189331,-162.566391,413.118652,-285.359375,-195.705475,443.806488,-274.168060,-204.349762
23,0,469.660767,-122.705925,-127.409714,434.362427,-222.934769,-124.909897,388.383331,-125.359375,-134.296860,424.126251,-271.177277,-162.579041,413.112976,-285.354889,-195.693359,443.793365,-274.186462,-204.313461
24,0,469.666748,-122.710541,-127.398521,434.391510,-222.924484,-124.912735,388.767639,-125.317291,-134.478256,424.085083,-271.171600,-162.552429,413.110748,-285.352112,-195.698715,443.750000,-274.200409,-204.308914
25,0,469.691559,-122.798538,-127.248390,434.336243,-222.920135,-124.919510,388.773132,-125.316994,-134.469971,424.062592,-271.167023,-162.577393,413.076996,-285.343262,-195.717575,443.755371,-274.213806,-204.271988
26,0,469.632538,-122.732788,-127.324715,434.335510,-222.932861,-124.903053,388.452972,-125.342728,-134.347397,424.077393,-271.162842,-162.588257,413.117584,-285.333313,-195.728516,443.752197,-274.191925,-204.293625
27,0,469.603119,-122.714546,-127.343994,434.335083,-222.925705,-124.917679,388.425140,-125.320557,-134.337265,424.084656,-271.167450,-162.586639,413.121704,-285.326477,-195.748337,443.752502,-274.164307,-204.302536
28,0,469.640533,-122.810539,-127.245125,434.343201,-222.908539,-124.945335,388.704559,-125.278175,-134.451721,424.086212,-271.159088,-162.590347,413.087860,-285.349396,-195.754684,443.737549,-274.147797,-204.334061
29,0,469.664276,-122.764694,-127.228363,434.346252,-222.919785,-124.927696,388.691071,-125.282990,-134.490570,424.075317,-271.161285,-162.606293,413.077271,-285.343018,-195.765717,443.656769,-274.147797,-204.362839
30,0,469.471222,-122.631966,-127.344635,434.315247,-222.920471,-124.900780,388.410004,-125.316711,-134.363586,424.043243,-271.154724,-162.611450,413.042572,-285.311951,-195.744705,443.635895,-274.128967,-204.352722
31,0,469.599274,-122.762123,-127.232986,434.278046,-222.910889,-124.904205,388.387878,-125.297043,-134.364349,424.036255,-271.147156,-162.600769,413.043152,-285.314941,-195.730087,443.671661,-274.111328,-204.316956
32,0,469.437286,-122.667900,-127.330986,434.272552,-222.890076,-124.899902,388.389282,-125.296471,-134.364395,424.035767,-271.163025,-162.583527,413.045441,-285.306976,-195.746902,443.677917,-274.130798,-204.286301
33,0,469.384949,-122.626678,-127.360153,434.294769,-222.879791,-124.872055,388.668304,-125.262871,-134.490402,424.045258,-271.140137,-162.551300,413.021332,-285.289886,-195.724670,443.669037,-274.130096,-204.280594
34,0,469.423981,-122.645790,-127.323586,434.268555,-222.863144,-124.858955,388.409302,-125.283287,-134.363449,424.003845,-271.134247,-162.553818,413.015411,-285.291656,-195.717484,443.652130,-274.108246,-204.270676
35,0,469.368591,-122.624374,-127.304596,434.239990,-222.853256,-124.858994,388.383240,-125.274391,-134.368896,424.015656,-271.122711,-162.527557,412.999359,-285.284973,-195.700577,443.642578,-274.086792,-204.278000
36,0,469.381531,-122.643806,-127.281830,434.223663,-222.856445,-124.854156,388.341675,-125.248032,-134.345490,423.988739,-271.095917,-162.539368,412.994934,-285.268127,-195.700836,443.588501,-274.051636,-204.276917
37,0,469.374298,-122.623512,-127.304672,434.238129,-222.856110,-124.843643,388.353821,-125.290054,-134.336166,423.991577,-271.094513,-162.544479,413.004761,-285.241058,-195.703522,443.555908,-274.054932,-204.305984
38,0,469.401276,-122.650505,-127.271904,434.229034,-222.842148,-124.891235,388.370483,-125.276581,-134.367844,423.990845,-271.091827,-162.550537,413.043701,-285.224640,-195.727386,443.540771,-274.026581,-204.331390
39,0,469.378418,-122.629807,-127.294197,434.184296,-222.868820,-124.875206,388.350433,-125.285965,-134.345108,423.999115,-271.109100,-162.562378,413.024017,-285.243927,-195.737808,443.487854,-274.024689,-204.348053
40,0,469.372528,-122.628014,-127.292648,434.207458,-222.876251,-124.886917,388.655609,-125.245735,-134.493851,424.009613,-271.112213,-162.576172,413.008911,-285.259644,-195.735016,443.483612,-274.027496,-204.366974
41,0,469.372528,-122.651596,-127.284828,434.195404,-222.875717,-124.884209,388.373688,-125.284821,-134.376877,423.998596,-271.122589,-162.598358,413.020813,-285.266388,-195.747574,443.451050,-274.065643,-204.370972
42,0,469.375580,-122.659088,-127.271622,434.210327,-222.894165,-124.873940,388.386169,-125.310738,-134.384872,424.012115,-271.140747,-162.577774,413.047668,-285.254150,-195.740051,443.503082,-274.033142,-204.393341
43,0,469.390198,-122.671402,-127.289635,434.189056,-222.916916,-124.862930,388.380341,-125.315147,-134.372467,424.029175,-271.134277,-162.599091,413.052856,-285.263245,-195.768158,443.513672,-274.050995,-204.397308
44,0,469.378876,-122.687263,-127.281967,434.214508,-222.892578,-124.888573,388.384766,-125.311699,-134.361359,424.028198,-271.139099,-162.607300,413.075470,-285.284637,-195.752502,443.546906,-274.062958,-204.387344
45,0,469.397369,-122.671333,-127.291458,434.201569,-222.904602,-124.880966,388.340851,-125.325340,-134.339218,424.040192,-271.145874,-162.589294,413.102417,-285.265564,-195.730057,443.554321,-274.061951,-204.394089
46,0,469.428955,-122.675163,-127.299889,434.222626,-222.915359,-124.885872,388.358795,-125.311699,-134.357422,424.035217,-271.141205,-162.590622,413.095581,-285.290405,-195.732880,443.544708,-274.053589,-204.396347
47,0,469.402710,-122.684372,-127.298653,434.227356,-222.929337,-124.865608,388.670532,-125.297752,-134.489273,424.052551,-271.055267,-162.561371,413.101898,-285.292053,-195.743378,443.559357,-274.083435,-204.372253
48,0,469.433380,-122.695610,-127.284409,434.254272,-222.908020,-124.882675,388.384064,-125.311256,-134.361801,424.046814,-271.134216,-162.569305,413.085815,-285.281860,-195.722488,443.559113,-274.087250,-204.354370
49,0,469.356903,-122.587334,-127.469185,434.264435,-222.893188,-124.879570,388.375488,-125.331818,-134.360580,424.050690,-271.137665,-162.549988,413.091614,-285.307220,-195.712540,443.576691,-274.109985,-204.324860
50,0,469.356323,-122.587486,-127.468956,434.268219,-222.901337,-124.899895,388.412720,-125.283432,-134.350723,424.049652,-271.138153,-162.521759,413.095703,-285.313782,-195.707550,443.587982,-274.132507,-204.313507
51,0,469.546112,-122.689423,-127.348991,434.297150,-222.914566,-124.866837,388.700928,-125.274483,-134.470642,424.056427,-271.146057,-162.549515,413.066925,-285.308746,-195.695465,443.610596,-274.147675,-204.293610
52,0,469.467346,-122.649666,-127.350914,434.286957,-222.922318,-124.840591,388.415649,-125.302124,-134.366165,424.056946,-271.141266,-162.534302,413.061829,-285.305725,-195.687164,443.655914,-274.156006,-204.252869
53,0,469.461365,-122.658890,-127.343788,434.322479,-222.921158,-124.853180,388.693390,-125.249489,-134.481384,424.047028,-271.134399,-162.546005,413.062500,-285.323303,-195.694397,443.660278,-274.157928,-204.249283
54,0,469.454376,-122.651070,-127.346558,434.291199,-222.876343,-124.882416,388.692749,-125.244156,-134.480713,424.043182,-271.144165,-162.526489,413.063202,-285.307831,-195.687469,443.682800,-274.160889,-204.240097
55,0,469.474976,-122.632492,-127.339020,434.280334,-222.882645,-124.859039,388.407227,-125.282127,-134.364105,424.032532,-271.131195,-162.526505,413.058044,-285.306641,-195.689423,443.680573,-274.144928,-204.244156
56,0,469.405090,-122.545265,-127.487976,434.281738,-222.895081,-124.883911,388.405701,-125.276817,-134.385529,424.026215,-271.132538,-162.536118,413.021332,-285.294739,-195.706680,443.676880,-274.141022,-204.245865
57,0,469.405457,-122.545708,-127.487617,434.274536,-222.901489,-124.866730,388.402313,-125.283287,-134.370239,424.021698,-271.125458,-162.564407,413.015289,-285.296265,-195.689331,443.674347,-274.142273,-204.250656
58,0,469.574341,-122.670074,-127.363174,434.280701,-222.872223,-124.886322,388.690552,-125.233383,-134.504059,424.025940,-271.122040,-162.529053,412.998749,-285.267303,-195.703094,443.669678,-274.138428,-204.257370
59,0,469.474274,-122.618454,-127.361031,434.279907,-222.850998,-124.926636,388.687195,-125.231651,-134.514847,424.000916,-271.116821,-162.587326,412.992676,-285.263916,-195.705063,443.626099,-274.120605,-204.274826
60,0,469.410645,-122.551758,-127.478409,434.263397,-222.856277,-124.898659,388.450470,-125.253693,-134.405167,423.998627,-271.104889,-162.552551,412.994110,-285.264130,-195.701981,443.662140,-274.115723,-204.262039
61,0,469.406647,-122.541672,-127.494095,434.263885,-222.845612,-124.930443,388.689575,-125.236359,-134.501282,423.973267,-271.104218,-162.559448,412.983612,-285.253204,-195.709732,443.656830,-274.112915,-204.268326
62,0,469.408508,-122.556152,-127.471474,434.266205,-222.856750,-124.886307,388.691010,-125.234932,-134.502777,423.991364,-271.093170,-162.551178,412.965637,-285.256378,-195.710815,443.662262,-274.117584,-204.265656
63,0,469.429291,-122.553673,-127.473785,434.275970,-222.846451,-124.927803,388.690308,-125.233948,-134.503525,423.996460,-271.100739,-162.554703,412.977142,-285.278564,-195.706131,443.662231,-274.114044,-204.262573
64,0,469.428101,-122.552078,-127.475929,434.272034,-222.859146,-124.905617,388.691132,-125.233871,-134.502060,423.994354,-271.118378,-162.553085,412.984863,-285.281830,-195.697876,443.676727,-274.119995,-204.277420
65,0,469.482391,-122.643509,-127.333893,434.267914,-222.851517,-124.919350,388.689209,-125.235352,-134.502838,423.991028,-271.115143,-162.586868,412.960968,-285.273987,-195.731934,443.679504,-274.114349,-204.304001
66,0,469.404907,-122.546356,-127.487091,434.271484,-222.860916,-124.901581,388.688629,-125.250473,-134.490417,423.976227,-271.130493,-162.556381,412.953644,-285.274414,-195.712280,443.666382,-274.112610,-204.287781
67,0,469.572693,-122.674644,-127.356720,434.291412,-222.872589,-124.915901,388.408600,-125.284210,-134.362320,423.977661,-271.128632,-162.566269,412.942261,-285.272491,-195.690979,443.660736,-274.112946,-204.277344
68,0,469.416901,-122.551292,-127.489464,434.287567,-222.873550,-124.918633,388.399109,-125.281929,-134.374634,423.935760,-271.117035,-162.579788,412.931519,-285.290009,-195.707336,443.682770,-274.129822,-204.298126
69,0,469.466400,-122.629471,-127.378731,434.282379,-222.889374,-124.899025,388.403198,-125.278946,-134.384369,423.951752,-271.138916,-162.582657,412.923737,-285.288513,-195.712250,443.642120,-274.153198,-204.315964
70,0,469.392273,-122.588608,-127.500343,434.287170,-222.854630,-124.931206,388.397064,-125.278893,-134.374527,423.948273,-271.131104,-162.585678,412.985992,-285.284058,-195.719131,443.635742,-274.171631,-204.316116
71,0,469.390533,-122.569817,-127.486633,434.262543,-222.880539,-124.899681,388.396790,-125.283508,-134.360474,423.983398,-271.129578,-162.545609,412.939087,-285.292786,-195.728043,443.635620,-274.133118,-204.314835
72,0,469.537598,-122.686310,-127.374664,434.267303,-222.870026,-124.921097,388.365479,-125.286308,-134.357101,423.963501,-271.138763,-162.553635,412.925415,-285.287537,-195.708313,443.633362,-274.151611,-204.285950
73,0,469.425415,-122.637177,-127.356995,434.249725,-222.869202,-124.928413,388.357544,-125.281036,-134.370132,423.917267,-271.127838,-162.585281,412.913361,-285.283325,-195.701691,443.636047,-274.156464,-204.284927
74,0,469.379517,-122.570435,-127.464218,434.223511,-222.863022,-124.928154,388.361176,-125.283226,-134.364624,423.920624,-271.141083,-162.573669,412.907471,-285.275696,-195.703781,443.618774,-274.168488,-204.287613
75,0,469.381744,-122.570473,-127.463791,434.220947,-222.891281,-124.905624,388.321777,-125.302124,-134.366470,423.917206,-271.128357,-162.585800,412.915771,-285.281311,-195.699844,443.626312,-274.153168,-204.309662
76,0,469.364502,-122.569229,-127.467484,434.190826,-222.890244,-124.902321,388.316711,-125.286133,-134.353485,423.917389,-271.146912,-162.567047,412.891876,-285.295715,-195.693329,443.623871,-274.141541,-204.293579
77,0,469.355408,-122.588989,-127.467987,434.201416,-222.898911,-124.892220,388.329712,-125.292030,-134.337463,423.895660,-271.131226,-162.569977,412.886627,-285.279633,-195.699890,443.577362,-274.140411,-204.293106
78,0,469.433197,-122.666481,-127.334061,434.195374,-222.871490,-124.909027,388.306000,-125.271706,-134.336151,423.887604,-271.130707,-162.580444,412.864563,-285.288940,-195.702438,443.557892,-274.156830,-204.301453
79,0,469.419739,-122.650871,-127.358826,434.194061,-222.867264,-124.924843,388.313293,-125.288147,-134.345673,423.890137,-271.135864,-162.572952,412.863708,-285.285583,-195.701340,443.558411,-274.155090,-204.299561
80,0,469.434662,-122.661423,-127.341064,434.214478,-222.869202,-124.936882,388.308044,-125.287277,-134.347458,423.903137,-271.132324,-162.557068,412.886871,-285.293945,-195.694778,443.563049,-274.158936,-204.294220
81,0,469.432098,-122.650734,-127.357468,434.240967,-222.863800,-124.930817,388.278137,-125.288788,-134.339767,423.910828,-271.144714,-162.563004,412.898621,-285.304291,-195.687454,443.576599,-274.131104,-204.273468
82,0,469.441315,-122.648979,-127.360863,434.229187,-222.853973,-124.943192,388.298798,-125.287041,-134.344421,423.920044,-271.129303,-162.565887,412.897430,-285.305573,-195.683823,443.579041,-274.138458,-204.301086
83,0,469.442383,-122.635246,-127.327339,434.255615,-222.859619,-124.907883,388.285217,-125.276703,-134.341293,423.917908,-271.128357,-162.584473,412.908691,-285.284485,-195.687286,443.621582,-274.128876,-204.295929
84,0,469.357574,-122.531448,-127.465530,434.241943,-222.834671,-124.899780,388.282013,-125.256088,-134.341263,423.929504,-271.106323,-162.557114,412.902039,-285.256042,-195.704330,443.653320,-274.105682,-204.260788
85,0,469.360992,-122.552650,-127.469910,434.217346,-222.822311,-124.880447,388.244751,-125.229057,-134.320892,423.950104,-271.081116,-162.517593,412.931396,-285.221893,-195.687881,443.659973,-274.065704,-204.264908
86,0,469.393646,-122.532295,-127.448174,434.208923,-222.778214,-124.871399,388.231201,-125.219406,-134.276398,423.921295,-271.045959,-162.528198,412.920837,-285.188599,-195.663513,443.645905,-274.061218,-204.242432
87,0,469.401672,-122.514061,-127.438797,434.223236,-222.775452,-124.827446,388.274902,-125.179245,-134.321960,423.904816,-271.016205,-162.496475,412.906281,-285.189026,-195.615463,443.608704,-274.031799,-204.239380
88,0,469.389069,-122.496170,-127.443550,434.220520,-222.744812,-124.833092,388.277435,-125.174850,-134.312073,423.917297,-270.999329,-162.481644,412.893036,-285.171295,-195.612411,443.577209,-274.005859,-204.223251
89,0,469.381622,-122.488068,-127.428192,434.256866,-222.716858,-124.813492,388.677795,-125.113518,-134.439896,423.916473,-270.989502,-162.447220,412.890320,-285.152161,-195.584625,443.573944,-274.001099,-204.179779
90,0,469.383453,-122.489632,-127.427193,434.252563,-222.680069,-124.810738,388.393341,-125.126038,-134.324341,423.934814,-270.961334,-162.402588,412.883118,-285.148773,-195.523209,443.570892,-274.002686,-204.161743
91,0,469.535583,-122.601212,-127.309906,434.270905,-222.684875,-124.781311,388.382294,-125.122040,-134.310715,423.942444,-270.973969,-162.386597,412.907135,-285.138855,-195.502151,443.602753,-273.996826,-204.133850
92,0,469.388275,-122.489174,-127.425629,434.278259,-222.693542,-124.762840,388.402100,-125.127884,-134.304993,423.939789,-270.972809,-162.379898,412.907227,-285.137634,-195.486649,443.614929,-273.966492,-204.111572
93,0,469.420593,-122.572983,-127.279877,434.267273,-222.704102,-124.728218,388.383575,-125.125107,-134.306152,423.937439,-270.964508,-162.383270,412.923737,-285.118195,-195.483688,443.635498,-273.999268,-204.049423
94,0,469.339935,-122.474442,-127.393738,434.227631,-222.663605,-124.753654,388.363007,-125.124321,-134.326218,423.946045,-270.973572,-162.372375,412.921143,-285.104156,-195.467819,443.641052,-273.995087,-204.052078
95,0,469.338898,-122.473396,-127.394379,434.215027,-222.667648,-124.755424,388.357086,-125.120712,-134.337723,423.917938,-270.930511,-162.384064,412.916473,-285.108398,-195.505112,443.636414,-273.991302,-204.055557
96,0,469.323364,-122.497429,-127.379883,434.200104,-222.654282,-124.762321,388.291870,-125.102463,-134.306625,423.888153,-270.928650,-162.394272,412.907043,-285.083496,-195.523285,443.601929,-273.959930,-204.105164
97,0,469.313049,-122.497925,-127.363098,434.169434,-222.669662,-124.776367,388.278229,-125.089470,-134.331573,423.857239,-270.912537,-162.406433,412.866821,-285.055695,-195.540771,443.588776,-273.931244,-204.132019
98,0,469.357086,-122.557487,-127.217636,434.157104,-222.661301,-124.791962,388.244965,-125.092957,-134.319687,423.837189,-270.913818,-162.432999,412.827515,-285.040283,-195.570312,443.538574,-273.897980,-204.165833
99,0,469.300659,-122.490906,-127.341423,434.131348,-222.689651,-124.764458,388.260193,-125.085709,-134.294891,423.834229,-270.917694,-162.473801,412.850006,-285.039917,-195.601974,443.511505,-273.899323,-204.191437
100,0,469.284454,-122.512810,-127.356049,434.142670,-222.683151,-124.795807,388.259338,-125.079079,-134.295105,423.841553,-270.927826,-162.451965,412.833527,-285.048431,-195.597122,443.488007,-273.909210,-204.195389
101,0,469.315735,-122.511261,-127.361389,434.166534,-222.701126,-124.779274,388.248718,-125.118240,-134.259857,423.839996,-270.945831,-162.441910,412.830994,-285.087982,-195.551910,443.456360,-273.927948,-204.204147
102,0,469.315247,-122.536598,-127.376366,434.174133,-222.721848,-124.744331,388.248657,-125.123543,-134.258102,423.849365,-270.955017,-162.401749,412.827271,-285.097412,-195.541931,443.447998,-273.962585,-204.130280
103,0,469.342804,-122.522141,-127.364799,434.185150,-222.700958,-124.779213,388.290131,-125.148460,-134.277100,423.861298,-270.976929,-162.388123,412.814453,-285.119049,-195.519379,443.442841,-274.006012,-204.112778
104,0,469.355530,-122.497665,-127.375740,434.184174,-222.711334,-124.751381,388.315674,-125.147430,-134.276337,423.867859,-270.990936,-162.372574,412.837036,-285.153870,-195.517761,443.464508,-274.053864,-204.070084
105,0,469.376953,-122.507057,-127.400444,434.211273,-222.743988,-124.721390,388.323669,-125.170082,-134.266785,423.900940,-270.987213,-162.381165,412.853638,-285.151367,-195.514786,443.515167,-274.028015,-204.072220
106,0,469.390778,-122.505142,-127.378700,434.223816,-222.737350,-124.756554,388.678162,-125.134155,-134.405670,423.929596,-271.013397,-162.407181,412.925690,-285.151855,-195.529114,443.580078,-274.041290,-204.087143
107,0,469.385193,-122.504868,-127.388657,434.277496,-222.747498,-124.739037,388.415924,-125.162529,-134.266510,423.959198,-270.992432,-162.426331,412.947784,-285.129395,-195.553757,443.652435,-273.991943,-204.109024
108,0,469.391815,-122.490379,-127.400009,434.263489,-222.750671,-124.776871,388.689484,-125.128510,-134.388336,423.968903,-270.993439,-162.440506,412.941650,-285.119781,-195.596786,443.631744,-274.014313,-204.153259
109,0,469.457581,-122.551125,-127.285645,434.276581,-222.760513,-124.777870,388.409912,-125.154716,-134.281479,423.957977,-270.979309,-162.450424,412.937469,-285.110046,-195.607407,443.620483,-273.988434,-204.175415
110,0,469.553802,-122.610016,-127.304047,434.267487,-222.725937,-124.784744,388.420349,-125.142426,-134.284698,423.937866,-270.989471,-162.475266,412.938141,-285.117554,-195.598389,443.595795,-273.983398,-204.181152
111,0,469.378326,-122.481026,-127.403694,434.233673,-222.725937,-124.778809,388.407593,-125.159454,-134.295074,423.943298,-270.993591,-162.436874,412.926697,-285.122650,-195.574310,443.574615,-274.001221,-204.176056
112,0,469.371704,-122.483902,-127.375839,434.189941,-222.707397,-124.790024,388.391510,-125.149521,-134.288406,423.926086,-271.007751,-162.437271,412.892883,-285.143250,-195.554153,443.581299,-274.020996,-204.119202
113,0,469.358002,-122.506714,-127.378242,434.188538,-222.708725,-124.784424,388.389648,-125.145508,-134.292892,423.916656,-271.001465,-162.441666,412.885162,-285.140472,-195.586578,443.577423,-274.024139,-204.138199
114,0,469.332520,-122.484215,-127.376167,434.155151,-222.735489,-124.768181,388.338409,-125.138763,-134.358109,423.874542,-270.993073,-162.448502,412.847168,-285.138367,-195.557678,443.585052,-274.024323,-204.115280
115,0,469.387817,-122.560448,-127.242920,434.159851,-222.732178,-124.749062,388.285706,-125.115555,-134.305923,423.842712,-270.976685,-162.427750,412.850983,-285.133148,-195.542999,443.576233,-274.021881,-204.109482
116,0,469.312378,-122.498322,-127.363380,434.140869,-222.731094,-124.749725,388.267609,-125.123459,-134.338913,423.838928,-270.986755,-162.419678,412.833252,-285.129761,-195.562256,443.574219,-274.019989,-204.112823
117,0,469.320892,-122.509735,-127.346039,434.120728,-222.724258,-124.760986,388.241455,-125.138939,-134.317139,423.843536,-270.975525,-162.434662,412.828308,-285.134186,-195.583160,443.568420,-274.018036,-204.103668
118,0,469.322754,-122.515472,-127.359467,434.126678,-222.722214,-124.771950,388.231720,-125.140831,-134.313080,423.830963,-270.978424,-162.449875,412.829254,-285.134918,-195.587372,443.552338,-274.020966,-204.157013
119,0,469.314972,-122.493164,-127.370193,434.143677,-222.705887,-124.802788,388.229156,-125.139442,-134.313080,423.846039,-270.990967,-162.460281,412.837128,-285.134369,-195.612213,443.562469,-274.000641,-204.159729
120,0,469.390320,-122.592125,-127.246040,434.141357,-222.744598,-124.790939,388.251678,-125.171539,-134.334503,423.855682,-270.995667,-162.453415,412.844330,-285.136658,-195.617752,443.564056,-274.038452,-204.155228
121,0,469.387970,-122.589432,-127.234612,434.146393,-222.744247,-124.813072,388.255035,-125.174316,-134.332474,423.866425,-271.020386,-162.464417,412.850372,-285.157715,-195.609390,443.580933,-274.030975,-204.143738
122,0,469.327148,-122.520233,-127.369019,434.160797,-222.760849,-124.767647,388.239532,-125.179527,-134.319534,423.865875,-271.020935,-162.439514,412.859161,-285.164215,-195.606995,443.596497,-274.036621,-204.167023
123,0,469.386139,-122.588943,-127.220970,434.130371,-222.777161,-124.791687,388.219452,-125.186592,-134.323776,423.864624,-271.021210,-162.465302,412.897003,-285.192566,-195.608490,443.626526,-274.060425,-204.151520
124,0,469.361755,-122.630798,-127.251389,434.165344,-222.765381,-124.812111,388.210052,-125.215279,-134.338303,423.866180,-271.031372,-162.466507,412.892700,-285.195068,-195.609634,443.629272,-274.062225,-204.151672
125,0,469.354645,-122.604668,-127.248795,434.167603,-222.760452,-124.832573,388.169861,-125.215263,-134.328812,423.866699,-271.020020,-162.463959,412.894287,-285.192444,-195.608490,443.634338,-274.064636,-204.145676
126,0,469.348022,-122.620209,-127.257538,434.161407,-222.787109,-124.804237,388.218445,-125.219193,-134.324051,423.868530,-271.021088,-162.463562,412.892120,-285.188385,-195.615250,443.629578,-274.061279,-204.149750
127,0,469.359467,-122.635139,-127.216309,434.127838,-222.790924,-124.794151,388.239838,-125.193520,-134.330368,423.860687,-271.034302,-162.475494,412.866547,-285.176331,-195.628708,443.598602,-274.046936,-204.172470
128,0,469.299408,-122.566689,-127.363190,434.138428,-222.783783,-124.804802,388.231201,-125.210182,-134.334106,423.835297,-271.039185,-162.492554,412.856720,-285.153015,-195.643219,443.595795,-274.028900,-204.194855
129,0,469.363617,-122.643158,-127.227547,434.123627,-222.789322,-124.853783,388.179077,-125.226723,-134.314194,423.833435,-271.043732,-162.505890,412.866516,-285.155731,-195.656845,443.605499,-274.050751,-204.193909
