Trajectories
100
,,sano:Uln,,,sano:MPH3,,,sano:Rad,,,sano:PIP3,,,sano:DIP3,,,sano:DIP4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
15,0,157.838226,94.161751,117.668983,92.216393,197.876831,135.835327,84.029953,66.683899,120.305840,83.061806,255.887772,127.646042,81.280838,291.043549,114.508408,,,
16,0,157.856384,94.283577,117.564613,92.274338,198.024521,135.732651,84.082909,66.760239,120.332443,83.070511,255.982254,127.486008,81.268074,291.102539,114.337288,,,
17,0,157.854340,94.329407,117.488716,92.270493,198.104675,135.624542,84.107841,66.923050,120.375412,83.067238,256.109039,127.347633,81.252426,291.200104,114.183556,,,
18,0,157.861038,94.416832,117.400345,92.302589,198.191284,135.549545,84.090004,66.988937,120.394081,83.076317,256.163635,127.243073,81.293274,291.291840,114.045647,,,
19,0,157.834320,94.457855,117.357780,92.309296,198.200211,135.515167,84.110512,67.019341,120.409691,83.109673,256.194061,127.155289,81.305000,291.300110,113.951004,,,
20,0,157.836594,94.454430,117.338715,92.336830,198.217804,135.492081,84.101929,66.998901,120.424919,83.122093,256.241119,127.117188,81.324310,291.288849,113.878212,,,
21,0,157.850128,94.450279,117.323471,92.355858,198.220596,135.441147,84.098434,67.029770,120.414330,83.179771,256.226654,127.058311,81.384186,291.326660,113.812759,,,
22,0,157.841385,94.444099,117.364494,92.375427,198.233734,135.451569,84.116142,66.991859,120.442375,83.238190,256.260315,127.058449,81.459648,291.344452,113.831894,,,
23,0,157.840332,94.441643,117.396019,92.373940,198.224014,135.511612,84.116806,66.916260,120.493980,83.273315,256.237640,127.115875,81.527817,291.345093,113.881714,,,
24,0,157.829041,94.358955,117.421959,92.384697,198.204010,135.564392,84.109985,66.885437,120.510101,83.315170,256.244476,127.137032,81.593872,291.306335,113.938087,,,
25,0,157.871048,94.342140,117.453262,92.402695,198.163620,135.623459,84.109451,66.884521,120.505722,83.329262,256.198242,127.195625,81.609077,291.266357,113.953545,,,
26,0,157.885590,94.338768,117.495079,92.413422,198.142410,135.668289,84.132614,66.873917,120.534546,83.309883,256.190399,127.232300,81.551750,291.271606,113.991196,,,
27,0,157.940323,94.327766,117.477005,92.434029,198.108109,135.708344,84.200233,66.820251,120.572128,83.265709,256.151520,127.274200,81.484596,291.247498,114.010551,,,
28,0,157.996124,94.336342,117.430672,92.489777,198.164124,135.782181,84.223732,66.808929,120.604530,83.283615,256.220245,127.345711,81.485672,291.251007,114.105034,,,
29,0,158.024963,94.407494,117.388306,92.535194,198.228226,135.810089,84.290016,66.855759,120.722816,83.312553,256.229004,127.382637,81.488487,291.292725,114.129654,,,
30,0,158.063065,94.403618,117.316986,92.589256,198.249344,135.844833,84.360931,66.872276,120.754189,83.375801,256.300629,127.429184,81.537704,291.360870,114.162285,,,
31,0,158.059937,94.490738,117.288338,92.631157,198.325272,135.887299,84.384140,66.954498,120.791641,83.464729,256.344177,127.466377,81.578110,291.417816,114.178680,,,
32,0,158.094223,94.534912,117.289642,92.665718,198.359314,135.946045,84.388054,67.025803,120.789665,83.488380,256.404236,127.536652,81.653984,291.468475,114.239174,,,
33,0,158.126801,94.580185,117.304993,92.689392,198.441818,136.013046,84.443268,67.124916,120.825005,83.557190,256.498230,127.619980,81.711761,291.565948,114.315201,,,
34,0,158.144272,94.631172,117.305878,92.712044,198.470810,136.057220,84.447624,67.116951,120.838356,83.589394,256.551849,127.666382,81.759148,291.582947,114.368576,,,
35,0,158.129166,94.653908,117.309235,92.689713,198.502335,136.077850,84.459305,67.151840,120.845184,83.611694,256.571381,127.722931,81.827148,291.648682,114.487099,,,
36,0,158.117264,94.707741,117.327385,92.670517,198.523315,136.132675,84.474648,67.165924,120.839592,83.654289,256.610016,127.837318,81.867302,291.699615,114.614189,,,
37,0,158.116699,94.712372,117.363472,92.673355,198.540680,136.173843,84.444580,67.173164,120.807945,83.652092,256.650940,127.939537,81.906845,291.740753,114.727524,,,
38,0,158.072266,94.741203,117.372696,92.683594,198.569839,136.225296,84.447380,67.167557,120.817505,83.648750,256.658173,128.001541,81.888031,291.807983,114.818993,,,
39,0,158.079407,94.758217,117.408279,92.655640,198.611526,136.294006,84.448921,67.154404,120.815109,83.649940,256.687836,128.048843,81.877113,291.808868,114.877579,,,
40,0,158.060730,94.741798,117.418587,92.643555,198.589859,136.309875,84.451057,67.185547,120.849335,83.623924,256.711823,128.066925,81.850227,291.791290,114.897903,,,
41,0,158.062607,94.735619,117.456848,92.643570,198.590042,136.360504,84.435616,67.205605,120.891060,83.594482,256.740906,128.101608,81.850189,291.787964,114.906059,,,
42,0,158.078049,94.755920,117.407890,92.674698,198.608521,136.348175,84.444527,67.195930,120.931602,83.605919,256.730438,128.067139,81.822556,291.795715,114.883484,,,
43,0,158.082275,94.722267,117.357651,92.676308,198.618393,136.326233,84.456047,67.209854,120.918755,83.605240,256.730774,128.057938,81.812904,291.778229,114.843285,,,
44,0,158.081238,94.732643,117.311867,92.691154,198.625046,136.316238,84.460007,67.186569,120.907326,83.611107,256.704712,128.050293,81.807114,291.778137,114.826790,,,
45,0,158.094772,94.718933,117.291962,92.697655,198.588562,136.346832,84.460365,67.157951,120.878792,83.646217,256.686493,128.072418,81.832130,291.786285,114.827553,,,
46,0,158.094589,94.672951,117.286102,92.707199,198.538879,136.365524,84.450562,67.162453,120.869949,83.662766,256.673004,128.081802,81.871124,291.731140,114.849754,,,
47,0,158.111923,94.596626,117.303635,92.708626,198.448288,136.379471,84.449928,67.089058,120.837051,83.685402,256.602081,128.112091,81.943680,291.680115,114.816910,,,
48,0,158.116150,94.540695,117.321571,92.754501,198.377792,136.422577,84.483337,66.995026,120.806328,83.774513,256.544739,128.153870,82.017738,291.615906,114.913910,,,
49,0,158.109253,94.451569,117.337852,92.791573,198.322235,136.484604,84.428375,66.932961,120.803024,83.825508,256.441345,128.242264,82.090424,291.571869,115.006462,,,
50,0,158.122192,94.345169,117.334099,92.853516,198.218491,136.570786,84.455154,66.865677,120.813057,83.924866,256.405945,128.350601,82.193634,291.465088,115.147850,,,
51,0,158.192719,94.221809,117.359299,92.920692,198.097290,136.629898,84.481720,66.783813,120.797523,83.980896,256.271942,128.426010,82.246758,291.381195,115.218857,,,
52,0,158.177094,94.128914,117.324020,93.005280,198.005096,136.656479,84.479279,66.698730,120.755501,84.065575,256.184204,128.507690,82.339767,291.280212,115.306206,,,
53,0,158.246078,94.028046,117.355324,93.066673,197.874298,136.711563,84.484901,66.593307,120.776779,84.151382,256.058380,128.568939,82.435089,291.175262,115.364029,,,
54,0,158.256943,93.895401,117.364769,93.164604,197.774277,136.758179,84.524345,66.588783,120.780403,84.247086,255.993240,128.600494,82.534157,291.050598,115.400612,,,
55,0,158.274734,93.781677,117.362137,93.232590,197.641708,136.805679,84.532494,66.450684,120.816818,84.321518,255.856064,128.652130,82.626312,290.926605,115.456657,,,
56,0,158.292480,93.648392,117.334648,93.305092,197.532074,136.818878,84.528999,66.386299,120.785019,84.400604,255.745743,128.679413,82.711296,290.820190,115.499580,,,
57,0,158.344131,93.555489,117.343086,93.312042,197.437195,136.842468,84.528381,66.351768,120.743217,84.462723,255.661880,128.712982,82.790894,290.725708,115.553658,,,
58,0,158.338593,93.437798,117.320801,93.354523,197.339905,136.851654,84.484856,66.272484,120.668304,84.511589,255.574829,128.770477,82.857925,290.642303,115.589066,,,
59,0,158.353561,93.382927,117.366386,93.420372,197.225433,136.870422,84.491501,66.241852,120.600914,84.597824,255.497482,128.796204,82.942780,290.561584,115.655777,,,
60,0,158.361343,93.310547,117.396141,93.423676,197.146057,136.898300,84.454933,66.145264,120.565796,84.635674,255.422714,128.820251,82.996750,290.512543,115.677643,,,
61,0,158.363480,93.229462,117.407791,93.439896,197.082458,136.876114,84.443459,66.040489,120.527718,84.699844,255.322998,128.785278,83.083588,290.395081,115.623886,,,
62,0,158.334595,93.154053,117.421715,93.482155,197.016083,136.836136,84.385063,66.063721,120.448639,84.724442,255.278168,128.733459,83.114914,290.352142,115.547539,,,
63,0,158.355392,93.091629,117.431511,93.504089,196.980682,136.837341,84.426529,66.024193,120.463249,84.753387,255.243271,128.699661,83.158363,290.303375,115.515175,,,
64,0,158.327667,93.063828,117.398079,93.515602,196.939514,136.846176,84.396332,65.958237,120.467812,84.760712,255.197739,128.689148,83.161957,290.268463,115.454712,,,
65,0,158.308594,93.065216,117.386536,93.506088,196.925476,136.846207,84.354973,65.932930,120.500557,84.774246,255.214539,128.669937,83.154305,290.266937,115.431358,,,
66,0,158.291397,93.034904,117.348183,93.485191,196.871109,136.817215,84.318344,65.967476,120.438927,84.746887,255.175476,128.634781,83.124146,290.234253,115.389572,,,
67,0,158.258499,93.068939,117.378128,93.459259,196.890717,136.814072,84.285156,65.966225,120.395287,84.739494,255.189545,128.610931,83.102623,290.263794,115.378273,,,
68,0,158.203232,93.070740,117.432701,93.432541,196.898483,136.831680,84.275085,65.946602,120.408325,84.702667,255.226166,128.624908,83.076027,290.242340,115.367714,,,
69,0,158.155518,93.073761,117.469917,93.346817,196.891281,136.845779,84.207924,65.984215,120.404778,84.632301,255.235886,128.622864,83.050148,290.250153,115.382362,,,
70,0,158.109360,93.073929,117.488411,93.251526,196.907578,136.857407,84.150909,65.988487,120.363510,84.537354,255.249207,128.662369,82.986008,290.277161,115.409706,,,
71,0,158.068863,93.064224,117.575691,93.157982,196.951462,136.886246,84.089554,66.060692,120.335464,84.467003,255.293991,128.668686,82.913696,290.275360,115.413162,,,
72,0,158.014053,93.078712,117.645592,93.073906,196.935822,136.935532,84.036789,66.074928,120.281822,84.385605,255.245865,128.722824,82.820328,290.261108,115.477013,,,
73,0,157.985214,93.085464,117.672997,92.955887,196.929459,136.989868,83.994499,65.965378,120.265167,84.262077,255.263214,128.797516,82.694199,290.271057,115.578735,,,
74,0,157.903244,93.096558,117.720001,92.864487,196.928375,136.987686,83.947121,65.971443,120.253922,84.146027,255.223846,128.835419,82.580803,290.270264,115.617744,,,
75,0,157.860123,93.099388,117.757172,92.811691,196.892014,137.017197,83.892143,65.992859,120.279793,84.084267,255.224014,128.852417,82.491478,290.244720,115.660873,,,
76,0,157.807709,93.055176,117.771820,92.759483,196.887741,137.023666,83.861153,65.996574,120.266106,83.961319,255.189926,128.877747,82.382607,290.205597,115.642387,,,
77,0,157.800812,93.056976,117.816292,92.692688,196.809097,137.040649,83.859352,65.877998,120.260780,83.929558,255.121078,128.833374,82.320351,290.139679,115.595688,,,
78,0,157.777512,93.032654,117.837227,92.659538,196.788376,137.007141,83.826874,65.817101,120.233528,83.913490,255.107559,128.788818,82.265236,290.136536,115.509285,,,
79,0,157.760056,92.982552,117.840172,92.650459,196.741241,136.982346,83.769585,65.755119,120.197800,83.842491,255.113785,128.702774,82.201935,290.118835,115.407486,,,
80,0,157.788208,92.986687,117.805931,92.654892,196.766785,136.915375,83.804459,65.767273,120.220154,83.829826,255.107727,128.601028,82.164635,290.091797,115.285233,,,
81,0,157.758331,92.934059,117.758377,92.628586,196.764252,136.876984,83.779701,65.789925,120.242836,83.801743,255.113129,128.513626,82.144745,290.060242,115.149696,,,
82,0,157.740402,92.928596,117.718254,92.631561,196.739655,136.803589,83.739349,65.737083,120.221146,83.803604,255.080078,128.407242,82.154083,290.052094,114.978561,,,
83,0,157.751358,92.937660,117.704361,92.660965,196.753525,136.754883,83.730011,65.759041,120.155975,83.813362,255.060547,128.287262,82.156265,290.041626,114.840897,,,
84,0,157.747833,92.942413,117.667427,92.648003,196.750885,136.714645,83.761810,65.804260,120.115509,83.815659,255.089050,128.229111,82.170296,290.012573,114.787613,,,
85,0,157.765976,92.948677,117.681664,92.622833,196.720154,136.690964,83.783821,65.761131,120.045540,83.791649,255.067413,128.223694,82.166000,290.016968,114.798187,,,
86,0,157.790070,92.962830,117.711700,92.611938,196.701782,136.722076,83.787437,65.756546,120.038399,83.812759,255.094376,128.266266,82.183434,290.043091,114.831741,,,
87,0,157.791870,92.965065,117.732651,92.587646,196.670273,136.734085,83.775864,65.722992,120.038811,83.774834,255.079391,128.283737,82.182663,290.032410,114.874969,,,
88,0,157.793198,92.962723,117.760368,92.600868,196.716492,136.788589,83.787544,65.755074,120.066483,83.757408,255.116318,128.331482,82.150284,290.047974,114.884125,,,
89,0,157.793961,92.969902,117.768417,92.583015,196.739395,136.799866,83.804489,65.725204,120.058540,83.780258,255.101059,128.362061,82.152946,290.051331,114.934944,,,
90,0,157.807068,92.970985,117.771034,92.608185,196.749115,136.874496,83.772041,65.737091,120.137215,83.798370,255.095718,128.452515,82.175896,290.074646,115.032974,,,
91,0,157.797516,92.987152,117.807671,92.639946,196.773621,136.907196,83.825134,65.792038,120.186913,83.806686,255.114822,128.490250,82.185295,290.109039,115.065559,,,
92,0,157.812683,93.004280,117.792862,92.661674,196.814270,136.957916,83.829788,65.823074,120.172256,83.838760,255.167694,128.514328,82.211708,290.109650,115.096794,,,
93,0,157.792053,93.039764,117.740662,92.673126,196.833374,136.974396,83.852608,65.864349,120.214951,83.860580,255.193390,128.557785,82.184280,290.135010,115.083435,,,
94,0,157.805573,93.074997,117.727501,92.660896,196.838089,136.973892,83.837341,65.873566,120.221222,83.834587,255.228607,128.586975,82.179878,290.211884,115.132484,,,
95,0,157.788940,93.109047,117.745613,92.635239,196.897812,137.008163,83.836807,65.893219,120.229431,83.827179,255.272156,128.613434,82.153366,290.213898,115.162682,,,
96,0,157.797714,93.129745,117.751534,92.646301,196.920532,137.012695,83.855133,65.897552,120.247131,83.803947,255.304901,128.604095,82.155060,290.273254,115.173706,,,
97,0,157.782059,93.168663,117.759705,92.615288,196.929840,136.989288,83.848022,65.904297,120.220795,83.786011,255.318161,128.582870,82.114388,290.306641,115.188194,,,
98,0,157.788788,93.215164,117.747879,92.607338,197.013336,136.987946,83.856689,65.944168,120.213570,83.781120,255.371307,128.562851,82.133240,290.331909,115.166000,,,
99,0,157.770508,93.256203,117.745964,92.590492,197.039276,136.966324,83.829285,65.933762,120.195374,83.751740,255.411301,128.567581,82.099075,290.330811,115.133148,,,
100,0,157.773529,93.301636,117.723206,92.584427,197.108322,136.970932,83.849495,66.010391,120.265694,83.748070,255.484665,128.562317,82.056534,290.440338,115.110245,,,
101,0,157.769241,93.348114,117.692757,92.550484,197.154846,136.965775,83.880089,66.057846,120.305984,83.706276,255.499237,128.513458,82.024025,290.469635,115.059845,,,
102,0,157.739090,93.377045,117.683624,92.508438,197.218460,136.930588,83.835854,66.088173,120.301361,83.682838,255.537720,128.466614,81.989349,290.499542,114.994339,,,
103,0,157.724213,93.427864,117.702011,92.475220,197.266998,136.924438,83.841461,66.134087,120.312103,83.615219,255.618454,128.423523,81.923988,290.541534,114.921951,,,
104,0,157.690155,93.470413,117.734131,92.445938,197.283524,136.936035,83.839195,66.139854,120.322357,83.543282,255.625458,128.377838,81.851105,290.553925,114.829247,,,
105,0,157.693939,93.494141,117.751907,92.383850,197.340668,136.925354,83.810921,66.136505,120.286934,83.477737,255.708252,128.305954,81.752533,290.590424,114.690437,,,
106,0,157.663284,93.593597,117.757957,92.338409,197.391754,136.897217,83.797409,66.229088,120.302002,83.424370,255.759918,128.263382,81.685867,290.662262,114.617928,,,
107,0,157.659134,93.609962,117.722343,92.313705,197.436890,136.878235,83.774994,66.198471,120.337189,83.391029,255.809692,128.255585,81.624161,290.706543,114.601738,,,
108,0,157.657516,93.679062,117.677902,92.283348,197.486435,136.857925,83.773354,66.306046,120.344582,83.323349,255.865448,128.230545,81.558289,290.788330,114.582161,,,
109,0,157.633209,93.744301,117.657097,92.261475,197.589203,136.840103,83.751457,66.353844,120.325035,83.280106,255.941147,128.239914,81.467415,290.882019,114.600677,,,
110,0,157.665115,93.804741,117.629585,92.271370,197.653061,136.843597,83.818512,66.358353,120.389778,83.231560,255.988297,128.255157,81.413834,290.936615,114.589188,,,
111,0,157.644608,93.842361,117.563362,92.271667,197.705902,136.847961,83.780304,66.464828,120.376183,83.239914,256.069489,128.246521,81.371498,290.988678,114.564621,,,
112,0,157.660629,93.932236,117.547577,92.289917,197.769272,136.837921,83.807899,66.510010,120.431587,83.213043,256.140076,128.220963,81.385719,291.012787,114.544914,,,
113,0,157.657455,93.930504,117.531006,92.321442,197.828995,136.827423,83.791351,66.551224,120.456627,83.257477,256.146576,128.179459,81.397202,291.059967,114.496429,,,
114,0,157.653473,93.941849,117.486092,92.348839,197.886017,136.827393,83.841560,66.570061,120.519394,83.333405,256.231262,128.166061,81.515175,291.104065,114.476227,,,
115,0,157.673950,93.965988,117.528641,92.381157,197.922775,136.887726,83.808632,66.653000,120.555878,83.406662,256.341858,128.199127,81.590935,291.212585,114.488167,,,
116,0,157.677933,93.961243,117.562798,92.391457,197.925690,136.899612,83.804466,66.694443,120.523743,83.469482,256.271088,128.223557,81.674469,291.164093,114.521927,,,
117,0,157.678726,93.960541,117.562912,92.391647,197.940475,136.902267,83.799202,66.650612,120.550697,83.467720,256.308533,128.258331,81.707054,291.201477,114.558456,,,
118,0,157.710724,93.951233,117.567101,92.405357,197.915359,136.924301,83.838318,66.614456,120.465622,83.496979,256.353943,128.290070,81.720955,291.214569,114.651825,,,
119,0,157.728622,93.957703,117.570137,92.439095,197.921814,136.945633,83.897095,66.614120,120.486885,83.512016,256.311829,128.341705,81.751350,291.235382,114.685806,,,
120,0,157.745682,93.960190,117.574638,92.463097,197.910828,136.969391,83.874329,66.595306,120.457489,83.524841,256.309296,128.352997,81.754036,291.190796,114.682648,,,
121,0,157.780289,93.907333,117.583435,92.523735,197.916229,136.973206,83.904366,66.613701,120.492950,83.562988,256.334473,128.349670,81.772362,291.233887,114.693565,,,
122,0,157.808182,93.883072,117.522011,92.602280,197.933578,136.951797,83.952812,66.639565,120.502022,83.664230,256.327850,128.349564,81.844528,291.208771,114.660446,,,
123,0,157.836807,93.866615,117.506721,92.659683,197.918350,136.945084,83.967606,66.601738,120.553291,83.756287,256.299927,128.308975,81.931854,291.201080,114.597076,,,
124,0,157.886139,93.884224,117.497070,92.728561,197.924881,136.958008,84.005302,66.586243,120.589081,83.832031,256.291199,128.328003,82.041992,291.213226,114.625076,,,
125,0,157.895401,93.828232,117.432693,92.792038,197.929962,136.963776,83.995766,66.573753,120.566628,83.912796,256.270172,128.305328,82.099007,291.170441,114.596855,,,
126,0,157.936386,93.793900,117.405830,92.850471,197.857117,136.954102,84.052605,66.574455,120.604408,83.983086,256.300598,128.318024,82.192329,291.158020,114.588608,,,
127,0,157.918320,93.764427,117.399620,92.909332,197.829971,136.955566,84.085075,66.523575,120.603790,84.037445,256.240906,128.302567,82.249832,291.143890,114.544891,,,
128,0,157.969711,93.705338,117.401825,92.939323,197.788116,136.896469,84.066277,66.521614,120.595894,84.086067,256.209534,128.259735,82.290596,291.076050,114.517570,,,
129,0,157.994675,93.674377,117.441864,92.935020,197.719849,136.916916,84.077866,66.510567,120.568871,84.105141,256.179291,128.252121,82.368332,291.041473,114.530617,,,
130,0,158.000488,93.626556,117.408859,92.926392,197.695862,136.904785,84.051399,66.430473,120.560570,84.119881,256.115906,128.244080,82.393250,290.966583,114.515015,,,
131,0,158.020096,93.560974,117.426842,92.977386,197.648880,136.922760,84.113350,66.359978,120.574028,84.150589,256.056458,128.240433,82.410561,290.926941,114.504341,,,
132,0,158.039856,93.534233,117.437996,92.994781,197.602280,136.887314,84.126755,66.330414,120.534912,84.158737,256.010864,128.194519,82.409737,290.851776,114.468475,,,
133,0,158.065933,93.482399,117.374168,93.018417,197.501328,136.889465,84.125626,66.308754,120.462135,84.163689,255.965500,128.212769,82.406776,290.780334,114.446625,,,
134,0,158.049774,93.441879,117.357628,93.015396,197.459869,136.888290,84.117821,66.259911,120.559746,84.187248,255.911621,128.215424,82.408653,290.765564,114.451157,,,
135,0,158.065292,93.431313,117.358269,93.045616,197.427750,136.882614,84.125290,66.222038,120.552780,84.193230,255.875916,128.190369,82.386772,290.715332,114.417015,,,
136,0,158.114792,93.394669,117.363426,93.079178,197.411896,136.863586,84.144310,66.227600,120.491783,84.195877,255.833359,128.169342,82.384384,290.659302,114.400497,,,
137,0,158.113495,93.360252,117.352394,93.108963,197.413971,136.858215,84.140182,66.209579,120.547081,84.207993,255.852554,128.149185,82.380806,290.698395,114.381981,,,
138,0,158.111465,93.363792,117.345558,93.096062,197.374496,136.837158,84.137993,66.207756,120.547714,84.212898,255.821106,128.116287,82.379219,290.663208,114.329163,,,
139,0,158.081436,93.336624,117.352806,93.087135,197.390274,136.824249,84.120430,66.200836,120.453407,84.219818,255.819672,128.088165,82.429695,290.675751,114.257462,,,
140,0,158.109467,93.345940,117.336319,93.117668,197.380661,136.819290,84.136429,66.175743,120.523956,84.269386,255.847336,128.037491,82.464943,290.687073,114.213547,,,
141,0,158.105698,93.351616,117.322067,93.148788,197.409668,136.784546,84.134338,66.200806,120.550255,84.317329,255.853119,127.959816,82.508011,290.668335,114.098816,,,
142,0,158.107101,93.346329,117.286385,93.143936,197.459122,136.718063,84.146759,66.182671,120.519661,84.339180,255.859024,127.852959,82.524879,290.667511,113.978905,,,
143,0,158.106003,93.376587,117.285942,93.168251,197.486313,136.655319,84.173889,66.189323,120.574997,84.342735,255.904938,127.766502,82.567680,290.680511,113.862534,,,
144,0,158.118851,93.404251,117.253029,93.195152,197.498627,136.624054,84.181213,66.202766,120.552757,84.357597,255.906372,127.709686,82.580376,290.709167,113.794098,,,
145,0,158.111526,93.407310,117.224319,93.169586,197.514603,136.604889,84.132278,66.263138,120.524689,84.357918,255.936417,127.679962,82.576454,290.735321,113.764946,,,
146,0,158.122940,93.426430,117.155403,93.176865,197.534882,136.560120,84.162437,66.267479,120.511917,84.367157,255.947586,127.671318,82.572784,290.736053,113.726852,,,
147,0,158.126099,93.456886,117.162842,93.189774,197.547089,136.553696,84.158783,66.352432,120.519249,84.354179,255.963242,127.633408,82.554916,290.709198,113.719933,,,
148,0,158.158615,93.439621,117.220406,93.195274,197.574371,136.540848,84.195076,66.308182,120.446190,84.359055,255.975418,127.593605,82.546394,290.726746,113.660080,,,
149,0,158.163406,93.437920,117.206253,93.210121,197.591400,136.535172,84.187126,66.335045,120.533630,84.370956,255.978104,127.569214,82.551796,290.738159,113.606201,,,
150,0,158.148117,93.464020,117.204247,93.236557,197.562744,136.531036,84.180878,66.336952,120.594742,84.380890,255.970001,127.558472,82.545639,290.737091,113.574608,,,
151,0,158.157562,93.426239,117.181526,93.285248,197.577393,136.566116,84.219986,66.309235,120.588646,84.394173,256.005554,127.567558,82.585060,290.760223,113.594734,,,
152,0,158.149918,93.438431,117.133522,93.308586,197.551743,136.567184,84.198502,66.318871,120.604813,84.466125,255.998550,127.601387,82.647835,290.754333,113.596916,,,
153,0,158.149628,93.438026,117.134514,93.351921,197.550888,136.571823,84.196892,66.343460,120.593163,84.509804,256.019073,127.568230,82.691414,290.778687,113.599480,,,
154,0,158.167206,93.425797,117.136215,93.398445,197.576691,136.584122,84.188019,66.374069,120.618706,84.562660,255.986389,127.585754,82.763405,290.750031,113.576019,,,
155,0,158.167221,93.426628,117.136032,93.389465,197.540665,136.567947,84.225075,66.295837,120.564941,84.581230,255.993332,127.550644,82.806313,290.769623,113.584549,,,
156,0,158.166870,93.419495,117.126404,93.401840,197.506149,136.562546,84.225067,66.264885,120.546158,84.591736,255.990631,127.547745,82.822540,290.742981,113.579872,,,
157,0,158.182480,93.408623,117.128181,93.381340,197.488327,136.512100,84.214211,66.322029,120.532242,84.575981,255.956329,127.535492,82.816315,290.711029,113.543602,,,
158,0,158.194366,93.344887,117.084732,93.343941,197.476807,136.548767,84.198708,66.271072,120.551590,84.596008,255.910309,127.563011,82.789314,290.674561,113.604637,,,
159,0,158.177124,93.336685,117.082336,93.360474,197.447067,136.518753,84.227020,66.248161,120.524437,84.546127,255.888016,127.568024,82.732613,290.632263,113.589203,,,
160,0,158.190720,93.323647,117.096161,93.344986,197.394028,136.513992,84.203163,66.203056,120.521820,84.505142,255.816757,127.564980,82.684677,290.602661,113.608368,,,
161,0,158.187653,93.301369,117.080048,93.352730,197.376923,136.536728,84.201889,66.169434,120.516571,84.479492,255.797302,127.579597,82.664162,290.523346,113.594437,,,
162,0,158.187546,93.295395,117.071136,93.351959,197.366486,136.554810,84.106995,66.203201,120.476250,84.502945,255.772324,127.574013,82.647774,290.558014,113.609825,,,
163,0,158.205276,93.267868,117.068321,93.386818,197.375305,136.546158,84.086983,66.150558,120.542801,84.556801,255.769379,127.585709,82.667000,290.547729,113.606323,,,
164,0,158.231689,93.229362,117.041840,93.419289,197.351837,136.555939,84.065468,66.201042,120.479225,84.556442,255.792496,127.573059,82.696793,290.537079,113.583305,,,
165,0,158.227722,93.219849,117.005882,93.469879,197.303452,136.559204,84.100365,66.178696,120.528038,84.550842,255.777206,127.581223,82.697411,290.528290,113.602180,,,
166,0,158.243118,93.225395,116.994507,93.497551,197.315308,136.580307,84.092422,66.167267,120.499451,84.633736,255.790390,127.637688,82.743210,290.516357,113.626572,,,
