Trajectories
100
,,sano:Uln,,,sano:MPH3,,,sano:Rad,,,sano:PIP3,,,sano:DIP3,,,sano:DIP4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
49,0,143.893036,-93.159065,-0.380125,51.982460,-32.768169,55.281540,91.747223,-143.754166,5.530479,8.303257,15.646827,54.768543,-16.112297,41.515022,37.042015,,,
50,0,143.914978,-93.139038,-0.324221,52.064854,-32.707684,55.335487,91.864838,-143.804260,5.615435,8.361758,15.691483,54.800884,-16.092768,41.565536,37.049793,,,
51,0,143.906647,-93.105568,-0.313782,52.111412,-32.623020,55.367859,91.922829,-143.802094,5.633851,8.436078,15.784213,54.824150,-16.086962,41.598289,37.071896,,,
52,0,143.920609,-93.103531,-0.287330,52.183189,-32.585125,55.395714,91.929176,-143.753967,5.745306,8.456272,15.813230,54.832150,-16.073830,41.620735,37.055801,,,
53,0,143.899521,-93.094063,-0.290929,52.208588,-32.510464,55.419365,91.929657,-143.741714,5.812927,8.516136,15.874456,54.853443,-16.077143,41.620975,37.063820,,,
54,0,143.936966,-93.100899,-0.278863,52.239059,-32.492634,55.473289,91.853554,-143.732880,5.903685,8.545532,15.913166,54.860123,-16.039913,41.647228,37.061871,,,
55,0,143.903397,-93.058212,-0.280459,52.267483,-32.464390,55.444695,91.779312,-143.679688,5.993836,8.584683,15.931806,54.864063,-16.029688,41.701771,37.056725,,,
56,0,143.937988,-93.070190,-0.246863,52.291653,-32.456497,55.462189,91.761375,-143.667908,6.059555,8.606624,15.937645,54.850662,-16.049978,41.700283,37.049164,,,
57,0,143.926300,-93.054779,-0.222360,52.294807,-32.453548,55.459717,91.905540,-143.733047,6.076407,8.636464,15.951110,54.864338,-16.031876,41.688614,37.039780,,,
58,0,143.937363,-93.043884,-0.200147,52.319988,-32.439102,55.504993,91.870293,-143.663040,6.067935,8.646569,15.963972,54.856247,-16.047741,41.707508,37.058975,,,
59,0,143.948303,-93.034157,-0.190011,52.338379,-32.417294,55.517418,91.855881,-143.667191,6.072586,8.670379,15.992270,54.887383,-16.058754,41.722977,37.055492,,,
60,0,143.949814,-92.996994,-0.180118,52.343784,-32.350529,55.556274,91.890762,-143.664337,6.142293,8.687609,16.019917,54.881321,-16.034554,41.741570,37.062714,,,
61,0,143.972809,-92.981125,-0.193362,52.363873,-32.304474,55.572575,92.079300,-143.699387,6.133389,8.711858,16.057890,54.902660,-16.034185,41.738571,37.075005,,,
62,0,143.989746,-92.870300,-0.162621,52.417946,-32.274094,55.574665,92.090050,-143.695786,6.130087,8.717429,16.080320,54.913250,-16.029137,41.759575,37.068195,,,
63,0,143.992981,-92.873848,-0.141336,52.433422,-32.270752,55.600719,92.112633,-143.694153,6.136544,8.727355,16.109999,54.914402,-15.985698,41.810162,37.078289,,,
64,0,144.014938,-92.871544,-0.125704,52.476414,-32.245541,55.653389,92.184219,-143.636780,6.180767,8.741054,16.119205,54.918842,-15.955661,41.612778,37.070129,,,
65,0,144.036377,-92.850136,-0.084541,52.525944,-32.406219,55.706352,92.283188,-143.664856,6.185605,8.744384,16.143518,54.909492,-15.963310,41.675396,37.084637,,,
66,0,144.054092,-92.841270,-0.059618,52.555630,-32.418659,55.727882,92.357254,-143.678162,6.241209,8.754000,16.138365,54.925674,-15.949523,41.745701,37.106327,,,
67,0,144.049606,-92.809692,-0.045437,52.564873,-32.376217,55.716408,92.425278,-143.657394,6.218945,8.750708,16.146156,54.928364,-15.959343,41.787537,37.103458,,,
68,0,144.056763,-92.817482,-0.025384,52.560558,-32.327618,55.761257,92.435188,-143.636200,6.256939,8.754230,16.145899,54.940304,-15.960338,41.811962,37.104675,,,
69,0,144.076355,-92.760147,-0.021450,52.517826,-32.329376,55.738132,92.363869,-143.673172,6.301230,8.737691,16.146744,54.929649,-15.952810,41.839539,37.115501,,,
70,0,144.102051,-92.731598,0.013583,52.469059,-32.262615,55.776909,92.340675,-143.572601,6.304223,8.745031,16.148212,54.948071,-15.956163,41.849567,37.124691,,,
71,0,144.088852,-92.732185,0.059118,52.474739,-32.203323,55.761944,92.421761,-143.567154,6.317706,8.760954,16.173185,54.963684,-15.958018,41.881226,37.123436,,,
72,0,144.109497,-92.716309,0.073476,52.464462,-32.203072,55.785652,92.480156,-143.615219,6.307698,8.742848,16.161276,54.965332,-15.965456,41.914555,37.126087,,,
73,0,144.091263,-92.663795,0.075039,52.449261,-32.196529,55.782635,92.677856,-143.646591,6.297032,8.733982,16.167971,54.972492,-16.007332,41.957584,37.086567,,,
74,0,144.117050,-92.624756,0.125051,52.464085,-32.184952,55.788338,92.666290,-143.588348,6.304513,8.730526,16.176949,54.989830,-16.028954,42.031693,37.065014,,,
75,0,144.154526,-92.584686,0.136420,52.464203,-32.171364,55.841087,93.391884,-143.435608,6.058498,8.687922,16.195467,55.003029,-16.044483,42.087311,37.077263,,,
76,0,144.172729,-92.505280,0.194205,52.485218,-32.170647,55.861526,93.488235,-143.423828,6.034246,8.698207,16.213066,55.018196,-16.012642,41.832970,37.081753,,,
77,0,144.205994,-92.496490,0.201062,52.477802,-32.123684,55.869339,93.513298,-143.359818,6.100895,8.701350,16.214594,55.012466,-16.029465,42.039898,37.085049,,,
78,0,144.224731,-92.465523,0.209033,52.484989,-32.071938,55.883488,93.491486,-143.264297,6.088668,8.700674,16.227510,55.019714,-15.995149,41.855228,37.086746,,,
79,0,144.229431,-92.405006,0.237686,52.496178,-32.072388,55.890491,93.681175,-143.400360,5.986590,8.695077,16.266537,55.048092,-15.993377,41.884274,37.110126,,,
80,0,144.248505,-92.363213,0.249957,52.505894,-32.067535,55.931526,93.778488,-143.389145,5.966330,8.709291,16.280321,55.073254,-15.988076,41.922516,37.129925,,,
81,0,144.281570,-92.318695,0.252598,52.529682,-32.037621,55.969662,93.093628,-143.291824,6.298655,8.706315,16.312565,55.100636,-15.991537,41.932049,37.151100,,,
82,0,144.262970,-92.266449,0.219176,52.532600,-32.001930,55.993160,93.155624,-143.300903,6.237032,8.687669,16.337591,55.103230,-15.975110,41.945950,37.139519,,,
83,0,144.258087,-92.263573,0.191010,52.565498,-31.962406,56.011028,93.148300,-143.277283,6.291760,8.706770,16.375139,55.122658,-15.974639,41.970043,37.144741,,,
84,0,144.273209,-92.229240,0.220766,52.567837,-31.940758,56.029819,93.211617,-143.291550,6.235151,8.708457,16.385942,55.124702,-15.978618,41.973965,37.134907,,,
85,0,144.262314,-92.220650,0.199260,52.569038,-31.932644,56.056145,93.099754,-143.214600,6.208549,8.696121,16.382666,55.119835,-15.978436,41.999817,37.159866,,,
86,0,144.271301,-92.225952,0.173582,52.576622,-31.928860,56.049141,93.167755,-143.216446,6.227983,8.706380,16.369513,55.118488,-15.968436,41.963707,37.150417,,,
87,0,144.274612,-92.213013,0.111889,52.588314,-31.932238,56.045887,93.199295,-143.191757,6.191931,8.709874,16.377127,55.124187,-15.956822,41.964325,37.137695,,,
88,0,144.289856,-92.240410,0.062273,52.589211,-31.931755,56.015697,93.151321,-143.151703,6.120321,8.724392,16.378166,55.114651,-15.940096,41.987213,37.143688,,,
89,0,144.276810,-92.243042,0.022571,52.581551,-31.930666,56.005978,93.131248,-143.142197,6.103292,8.719965,16.369871,55.111408,-15.932918,41.959526,37.130394,,,
90,0,144.264542,-92.253479,-0.041256,52.589851,-31.939625,56.009861,93.131332,-143.169403,6.068384,8.711482,16.353043,55.096581,-15.951725,41.960117,37.147877,,,
91,0,144.248169,-92.254662,-0.072453,52.605556,-31.971649,55.997070,93.305458,-143.276611,6.034404,8.701715,16.335558,55.110157,-15.920997,41.956615,37.147644,,,
92,0,144.234543,-92.305099,-0.136761,52.606640,-32.015324,55.996727,93.300743,-143.250046,6.001946,8.700420,16.336742,55.107719,-15.921630,41.956642,37.150238,,,
93,0,144.185410,-92.358788,-0.228146,52.572796,-32.034321,55.985817,93.377663,-143.290665,5.928977,8.707726,16.325899,55.107643,-15.918644,41.946705,37.147587,,,
94,0,144.167221,-92.378448,-0.241796,52.554848,-32.057850,55.956467,93.515709,-143.226059,5.862203,8.692539,16.293808,55.088097,-15.903291,41.930645,37.135410,,,
95,0,144.122116,-92.403725,-0.320296,52.537220,-32.097530,55.940559,93.848114,-143.173965,5.873548,8.683220,16.247532,55.074913,-15.914647,41.904690,37.124294,,,
96,0,144.086884,-92.488792,-0.342040,52.542599,-32.098190,55.923916,94.054436,-143.203110,5.866316,8.682084,16.263128,55.072296,-15.911097,41.914837,37.134251,,,
97,0,144.064545,-92.502090,-0.391295,52.510307,-32.089691,55.905140,94.403069,-143.197678,5.757509,8.684417,16.258898,55.063805,-15.920233,41.911446,37.122101,,,
98,0,144.018494,-92.514381,-0.428021,52.505802,-32.103302,55.898308,92.497559,-143.713547,5.921483,8.686771,16.257954,55.051765,-15.910406,41.921688,37.124077,,,
99,0,144.001755,-92.537849,-0.440767,52.511505,-32.095463,55.910835,94.143860,-143.386414,5.819301,8.667310,16.242008,55.088669,-15.906943,41.919647,37.135338,,,
100,0,143.973724,-92.605194,-0.474805,52.502132,-32.114994,55.908424,92.570190,-143.807953,5.899216,8.678908,16.252813,55.071980,-15.907811,41.922775,37.142155,,,
101,0,143.966736,-92.640686,-0.506299,52.517334,-32.115105,55.904697,92.570602,-143.805527,5.901372,8.674905,16.253487,55.059532,-15.906678,41.924210,37.142773,,,
102,0,143.940170,-92.648621,-0.527513,52.517292,-32.151569,55.911400,92.570427,-143.806580,5.900445,8.675202,16.243744,55.080673,-15.902257,41.923805,37.141232,,,
103,0,143.918808,-92.614182,-0.556781,52.486607,-32.179802,55.932789,92.486221,-143.869781,5.875177,8.662911,16.241571,55.069206,-15.899664,41.923660,37.138084,,,
104,0,143.923233,-92.644196,-0.554173,52.469707,-32.191795,55.899452,92.432343,-143.894653,5.817946,8.660537,16.238497,55.071777,-15.906713,41.921368,37.144039,,,
105,0,143.896927,-92.607613,-0.575022,52.460396,-32.185764,55.921936,92.306931,-143.819733,5.787968,8.644597,16.232796,55.052765,-15.916553,41.910000,37.136787,,,
106,0,143.917450,-92.620438,-0.572610,52.486858,-32.207870,55.904366,92.570488,-143.860489,5.792201,8.658220,16.194614,55.061127,-15.918882,41.860477,37.124226,,,
107,0,143.919098,-92.584366,-0.588209,52.468548,-32.208469,55.906063,92.498711,-143.816513,5.709499,8.639380,16.185305,55.061695,-15.915050,41.888203,37.122181,,,
108,0,143.917191,-92.583443,-0.610048,52.458038,-32.203003,55.913662,92.498497,-143.817810,5.708340,8.600935,16.187181,55.084919,-15.916349,41.881058,37.115662,,,
109,0,143.936478,-92.572334,-0.605880,52.438805,-32.188610,55.903042,92.403801,-143.699661,5.651060,8.619969,16.200766,55.093384,-15.943648,41.908199,37.132782,,,
110,0,143.956085,-92.556335,-0.598023,52.448383,-32.176723,55.924374,92.457291,-143.676529,5.706665,8.624948,16.213692,55.100361,-15.923578,41.919151,37.146500,,,
111,0,143.970245,-92.548538,-0.584963,52.451351,-32.179211,55.931351,92.456345,-143.682159,5.701619,8.619902,16.223385,55.123581,-15.931485,41.916466,37.144859,,,
112,0,143.947769,-92.516899,-0.595307,52.484760,-32.157703,55.929619,92.468765,-143.574936,5.644223,8.608871,16.233952,55.131893,-15.958485,41.927761,37.155224,,,
113,0,143.965759,-92.473083,-0.601773,52.453999,-32.149220,55.937012,92.519485,-143.568924,5.684577,8.624572,16.258352,55.115379,-15.929779,41.943668,37.160465,,,
114,0,143.985764,-92.468102,-0.592404,52.458447,-32.125618,55.929264,92.520157,-143.564941,5.688131,8.610899,16.239971,55.110291,-15.907190,41.932899,37.148258,,,
115,0,143.982681,-92.458160,-0.615003,52.453140,-32.120869,55.933529,92.521751,-143.555420,5.696665,8.617131,16.274029,55.108616,-15.896104,41.932236,37.141438,,,
116,0,143.970459,-92.521049,-0.566265,52.484875,-32.139870,55.980755,92.572098,-143.550354,5.736016,8.623320,16.255581,55.121025,-15.899252,41.932461,37.147964,,,
117,0,143.946686,-92.529198,-0.593755,52.506878,-32.094086,55.999798,92.435089,-143.577759,5.767828,8.639802,16.273308,55.132404,-15.881475,41.940750,37.156010,,,
118,0,143.946487,-92.534615,-0.602644,52.493458,-32.101116,55.979317,92.382286,-143.597397,5.715422,8.666599,16.266018,55.131874,-15.867783,41.961617,37.157104,,,
119,0,143.972733,-92.552246,-0.644935,52.499580,-32.118618,55.980278,92.509911,-143.659164,5.757176,8.673131,16.278303,55.118225,-15.870018,41.951935,37.154392,,,
120,0,143.950638,-92.585709,-0.676759,52.508450,-32.124893,55.994976,92.510254,-143.711456,5.650372,8.662866,16.273769,55.118073,-15.864233,41.952488,37.150879,,,
121,0,143.938843,-92.596176,-0.659069,52.527287,-32.128174,55.991562,92.635971,-143.784546,5.681994,8.687222,16.283339,55.131516,-15.846487,41.955666,37.153702,,,
122,0,143.918884,-92.673317,-0.666157,52.530418,-32.122261,55.998619,92.552246,-143.848099,5.656205,8.681790,16.279640,55.141148,-15.820151,41.938541,37.161186,,,
123,0,143.921021,-92.710495,-0.700794,52.548058,-32.141079,56.005157,92.551689,-143.851425,5.653220,8.702174,16.275387,55.111790,-15.827587,41.955605,37.159103,,,
124,0,143.909149,-92.715546,-0.744642,52.547356,-32.120888,56.005383,92.552505,-143.846558,5.657597,8.702325,16.281576,55.125095,-15.803247,41.924595,37.138275,,,
125,0,143.871353,-92.724945,-0.780657,52.551888,-32.152889,55.999031,92.497009,-143.881653,5.591291,8.725562,16.282875,55.103786,-15.797359,41.921757,37.147720,,,
126,0,143.866867,-92.827057,-0.852900,52.544373,-32.161335,55.992107,92.413208,-143.943237,5.567427,8.724268,16.254602,55.099716,-15.783740,41.934959,37.146809,,,
127,0,143.849594,-92.816444,-0.924449,52.563557,-32.194328,55.986774,92.412933,-143.944885,5.565939,8.727989,16.214439,55.090076,-15.778290,41.923527,37.121746,,,
128,0,143.806961,-92.843170,-0.973951,52.534042,-32.236996,55.963821,92.466385,-143.976334,5.512836,8.693937,16.197321,55.085930,-15.793102,41.919781,37.140583,,,
129,0,143.731293,-92.861641,-0.988686,52.520039,-32.259731,55.963200,92.340645,-143.957077,5.373091,8.688907,16.188385,55.083595,-15.813380,41.892967,37.129482,,,
130,0,143.733490,-92.878204,-1.044986,52.501934,-32.269760,55.941757,92.414139,-144.046234,5.355513,8.671649,16.181265,55.095570,-15.826921,41.901573,37.131756,,,
131,0,143.700150,-92.886345,-1.079539,52.470505,-32.247433,55.904053,92.288361,-143.973557,5.323517,8.655234,16.173857,55.079426,-15.814632,41.871735,37.141239,,,
132,0,143.672165,-92.846512,-1.153160,52.444477,-32.284061,55.889019,92.343056,-143.998978,5.275691,8.641298,16.152977,55.087444,-15.830194,41.870354,37.138279,,,
133,0,143.651428,-92.829773,-1.162278,52.406120,-32.277313,55.876038,92.341629,-144.007492,5.268080,8.614224,16.138647,55.086128,-15.831449,41.900307,37.150764,,,
134,0,143.624496,-92.798676,-1.183453,52.432640,-32.285507,55.901093,92.351807,-143.913635,5.198696,8.604465,16.159098,55.115379,-15.862353,41.894409,37.157238,,,
135,0,143.633698,-92.773483,-1.169164,52.417767,-32.271793,55.942387,92.350502,-143.921417,5.191737,8.589522,16.169392,55.121719,-15.871549,41.920418,37.167320,,,
136,0,143.638809,-92.735291,-1.140924,52.435097,-32.257839,55.962631,92.350891,-143.919083,5.193837,8.575949,16.158764,55.114048,-15.911835,41.920933,37.156094,,,
137,0,143.673782,-92.663147,-1.138612,52.436153,-32.242382,55.968529,92.361168,-143.765366,5.238163,8.576037,16.182924,55.129688,-15.896819,41.929478,37.151810,,,
138,0,143.670334,-92.613632,-1.131601,52.457054,-32.234070,55.976547,92.362106,-143.759735,5.243196,8.569361,16.216536,55.147842,-15.921329,41.934128,37.185364,,,
139,0,143.713272,-92.562790,-1.071789,52.478878,-32.185596,56.000843,92.362106,-143.759750,5.243170,8.574467,16.240780,55.167267,-15.914213,41.948715,37.182537,,,
140,0,143.784531,-92.503159,-1.086252,52.474178,-32.138371,56.010677,92.446472,-143.696060,5.268818,8.590539,16.258451,55.150654,-15.921520,41.957043,37.201679,,,
141,0,143.802368,-92.468956,-1.053602,52.527985,-32.076733,56.034439,92.586182,-143.652496,5.251460,8.596107,16.262054,55.158791,-15.919693,41.960739,37.184216,,,
142,0,143.844070,-92.396751,-1.033385,52.506607,-32.085022,56.033543,92.460060,-143.581863,5.217641,8.593865,16.288193,55.158310,-15.895577,41.976082,37.200993,,,
143,0,143.848373,-92.372063,-1.011672,52.559628,-32.044392,56.039131,92.459045,-143.587936,5.212213,8.599802,16.268087,55.166267,-15.909508,42.000443,37.195549,,,
144,0,143.867294,-92.371666,-1.026381,52.549965,-32.045464,56.054024,92.598633,-143.546600,5.192762,8.580091,16.268381,55.168987,-15.931945,41.991993,37.208004,,,
145,0,143.901505,-92.365173,-0.991710,52.553581,-32.062485,56.053902,92.650826,-143.531799,5.240959,8.586369,16.263647,55.172527,-15.921753,41.955101,37.211262,,,
146,0,143.905029,-92.368645,-0.984627,52.526562,-32.074444,56.048687,92.650528,-143.533554,5.239394,8.573062,16.259092,55.178139,-15.936548,41.959099,37.200821,,,
147,0,143.922363,-92.378044,-0.959215,52.523491,-32.076824,56.048786,92.597450,-143.499969,5.294417,8.573182,16.229881,55.199543,-15.923265,41.948429,37.204372,,,
148,0,143.918259,-92.375069,-0.990770,52.509640,-32.076530,56.041061,92.650002,-143.536636,5.236623,8.582088,16.215199,55.168922,-15.931808,41.942783,37.202225,,,
149,0,143.917633,-92.370857,-0.996928,52.513306,-32.081367,56.012390,92.545494,-143.513412,5.247443,8.571537,16.205414,55.146587,-15.936131,41.935776,37.198120,,,
150,0,143.917847,-92.370277,-0.997043,52.515018,-32.080681,55.989510,92.460281,-143.580505,5.218856,8.577768,16.212650,55.155613,-15.934851,41.921970,37.193378,,,
151,0,143.921173,-92.371559,-1.015696,52.517067,-32.091984,56.013550,92.546204,-143.563965,5.142367,8.568493,16.216696,55.150768,-15.918923,41.940601,37.191143,,,
152,0,143.885788,-92.381508,-1.024232,52.509304,-32.090820,56.031281,92.460190,-143.635895,5.109472,8.563369,16.201101,55.169273,-15.930334,41.928371,37.200680,,,
153,0,143.881668,-92.432846,-1.051965,52.494507,-32.130157,55.998852,92.513496,-143.613358,5.164486,8.571751,16.206322,55.165745,-15.930154,41.937469,37.192291,,,
154,0,143.865662,-92.467377,-1.062604,52.485023,-32.164093,56.008743,92.461349,-143.629028,5.115612,8.569549,16.199814,55.154804,-15.919762,41.935417,37.178707,,,
155,0,143.831528,-92.459290,-1.102307,52.504372,-32.153030,56.000298,92.566788,-143.647079,5.109226,8.572977,16.206892,55.157581,-15.921248,41.938351,37.201164,,,
156,0,143.790405,-92.499886,-1.120653,52.499523,-32.206146,55.987354,92.514076,-143.666138,5.057343,8.567107,16.195192,55.152378,-15.928630,41.938702,37.192265,,,
157,0,143.741257,-92.549988,-1.198458,52.449009,-32.208351,55.958832,92.322777,-143.722061,5.028807,8.558642,16.192078,55.152092,-15.937153,41.930435,37.192230,,,
