Trajectories
100
,,sano:Uln,,,sano:MPH3,,,sano:Rad,,,sano:PIP3,,,sano:DIP3,,,sano:DIP4,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
82,0,-57.242783,-12.290815,-18.243113,68.162186,-14.374051,-14.828480,-45.232159,50.238121,22.475092,110.789474,-2.662905,-69.707237,110.811966,16.217724,-106.930588,,,
83,0,-57.253479,-12.270123,-18.274267,68.147003,-14.371967,-14.821465,-45.060558,50.349243,22.530645,110.781616,-2.677700,-69.736641,110.811974,16.222454,-106.945839,,,
84,0,-57.244183,-12.256858,-18.229202,68.178070,-14.368156,-14.822305,-45.068291,50.343010,22.549528,110.794991,-2.681869,-69.745941,110.818596,16.172617,-106.952065,,,
85,0,-57.249882,-12.250051,-18.249731,68.173576,-14.363441,-14.843111,-45.272583,50.227592,22.423349,110.775589,-2.713257,-69.746971,110.812325,16.194170,-106.988686,,,
86,0,-57.232784,-12.288783,-18.217978,68.179344,-14.353538,-14.842002,-45.230553,50.283443,22.395344,110.771240,-2.733506,-69.769379,110.803116,16.170523,-107.044716,,,
87,0,-57.234695,-12.263686,-18.198765,68.179085,-14.333368,-14.847961,-45.021656,50.364178,22.536488,110.767532,-2.725708,-69.797287,110.781944,16.176384,-107.060829,,,
88,0,-57.265381,-12.220827,-18.240734,68.175575,-14.318089,-14.870922,-45.031761,50.413853,22.529913,110.765305,-2.742490,-69.788513,110.761894,16.163742,-107.074425,,,
89,0,-57.249542,-12.174372,-18.192507,68.171463,-14.331803,-14.881557,-45.021900,50.435585,22.535791,110.784515,-2.681440,-69.833893,110.781395,16.170212,-107.063133,,,
90,0,-57.248333,-12.238423,-18.185316,68.184235,-14.321200,-14.882638,-45.010487,50.443161,22.525640,110.785973,-2.708588,-69.827332,110.776962,16.188265,-107.099876,,,
91,0,-57.262016,-12.202346,-18.259123,68.201225,-14.303918,-14.904004,-45.001469,50.414108,22.502787,110.780624,-2.672369,-69.834274,110.793541,16.224911,-107.125999,,,
92,0,-57.226089,-12.150724,-18.246063,68.227547,-14.275714,-14.924706,-44.991035,50.443371,22.470955,110.788155,-2.601935,-69.887634,110.769386,16.219345,-107.117065,,,
93,0,-57.207806,-12.151173,-18.255859,68.221550,-14.261697,-14.933080,-44.966343,50.459942,22.493126,110.792717,-2.591115,-69.867828,110.786179,16.292753,-107.129555,,,
94,0,-57.209042,-12.184269,-18.245609,68.252716,-14.256114,-14.920374,-44.953819,50.440529,22.528389,110.806595,-2.589914,-69.869347,110.798943,16.284855,-107.140671,,,
95,0,-57.213715,-12.125793,-18.272449,68.257019,-14.227994,-14.925002,-45.139759,50.399357,22.335527,110.810432,-2.558684,-69.867760,110.796112,16.316193,-107.133118,,,
96,0,-57.218391,-12.136951,-18.239546,68.276756,-14.204988,-14.942864,-45.101902,50.356472,22.309515,110.829033,-2.561363,-69.862282,110.798981,16.323542,-107.126915,,,
97,0,-57.183174,-12.131415,-18.211668,68.298943,-14.209248,-14.929258,-45.077248,50.376057,22.335978,110.844193,-2.570361,-69.860573,110.828461,16.380249,-107.180733,,,
98,0,-57.171959,-12.153515,-18.185329,68.291641,-14.196520,-14.939047,-45.068233,50.420166,22.353891,110.844017,-2.571050,-69.859985,110.851555,16.339211,-107.175064,,,
99,0,-57.161751,-12.196442,-18.226442,68.310150,-14.203295,-14.938386,-45.062008,50.466351,22.324533,110.872032,-2.563404,-69.873573,110.880150,16.325590,-107.177818,,,
100,0,-57.171608,-12.080553,-18.283501,68.320061,-14.215687,-14.937678,-45.026875,50.451725,22.322556,110.892029,-2.579229,-69.865227,110.862686,16.277935,-107.140556,,,
101,0,-57.146233,-12.106413,-18.201666,68.321678,-14.189773,-14.933309,-45.038921,50.464458,22.325445,110.888206,-2.614640,-69.881508,110.877251,16.311852,-107.146576,,,
102,0,-57.113323,-12.087770,-18.175323,68.320396,-14.198334,-14.941714,-45.028950,50.464725,22.316862,110.881691,-2.594813,-69.894333,110.869400,16.249954,-107.127953,,,
103,0,-57.119534,-12.112070,-18.175087,68.330185,-14.194820,-14.941939,-45.040813,50.424038,22.315699,110.881218,-2.599827,-69.904251,110.875137,16.311710,-107.186485,,,
104,0,-57.137852,-12.100292,-18.229273,68.321381,-14.195311,-14.947315,-45.015957,50.449745,22.322159,110.898918,-2.577122,-69.908699,110.877159,16.309673,-107.215469,,,
105,0,-57.123936,-12.102082,-18.178423,68.321098,-14.194812,-14.948803,-45.000153,50.466702,22.354885,110.880936,-2.600703,-69.902649,110.853203,16.295094,-107.219658,,,
106,0,-57.135044,-12.088858,-18.216854,68.320229,-14.170115,-14.966022,-44.995705,50.416885,22.248516,110.877922,-2.544118,-69.949059,110.835899,16.263556,-107.204330,,,
107,0,-57.122005,-12.136786,-18.193449,68.311852,-14.162648,-14.985744,-45.024082,50.472794,22.308372,110.860001,-2.585233,-69.966530,110.832161,16.264063,-107.224777,,,
108,0,-57.134411,-12.063378,-18.244108,68.316208,-14.174746,-14.990896,-45.009621,50.504333,22.254745,110.845444,-2.564872,-69.966286,110.820297,16.325222,-107.287529,,,
109,0,-57.145157,-12.026375,-18.256296,68.309196,-14.146164,-14.986213,-45.024021,50.512177,22.294228,110.829620,-2.536541,-69.980576,110.826866,16.298353,-107.240730,,,
110,0,-57.140263,-12.040114,-18.244308,68.297913,-14.119659,-14.994955,-45.034451,50.513859,22.270994,110.811295,-2.532927,-69.987381,110.826332,16.299305,-107.241615,,,
111,0,-57.175503,-12.027096,-18.286375,68.290703,-14.099282,-15.000580,-45.076870,50.476475,22.262836,110.810440,-2.533316,-69.986183,110.805420,16.305117,-107.250572,,,
112,0,-57.170734,-12.083228,-18.244982,68.270248,-14.119292,-15.000495,-44.916428,50.543797,22.360106,110.811462,-2.508693,-69.999611,110.774803,16.369982,-107.260994,,,
113,0,-57.210732,-12.112188,-18.266308,68.279427,-14.128721,-15.008394,-44.952263,50.510414,22.373213,110.815842,-2.502521,-69.992477,110.774620,16.365408,-107.249641,,,
114,0,-57.196049,-12.086927,-18.306774,68.278587,-14.089342,-14.998909,-45.105499,50.482685,22.237617,110.814941,-2.476518,-69.996017,110.795715,16.388912,-107.234497,,,
115,0,-57.215927,-12.129212,-18.301079,68.283226,-14.098140,-15.002274,-44.942089,50.526402,22.374908,110.814766,-2.476726,-69.995804,110.791672,16.387323,-107.232185,,,
116,0,-57.194347,-12.103923,-18.243452,68.297798,-14.095345,-15.010399,-45.129875,50.470787,22.222755,110.801445,-2.456181,-69.995796,110.805962,16.443386,-107.238518,,,
117,0,-57.189362,-12.136515,-18.290600,68.313873,-14.078735,-15.021374,-45.088375,50.488651,22.235111,110.840523,-2.401297,-70.015541,110.822449,16.456839,-107.263794,,,
118,0,-57.178467,-12.127308,-18.294493,68.314713,-14.068263,-15.039412,-45.093346,50.474583,22.259354,110.815849,-2.431583,-70.016541,110.823074,16.452991,-107.255707,,,
119,0,-57.159801,-12.184723,-18.285456,68.312843,-14.084360,-15.044622,-44.888683,50.551971,22.400146,110.848373,-2.426380,-70.025299,110.823776,16.434149,-107.244911,,,
120,0,-57.174053,-12.076357,-18.355019,68.320190,-14.090923,-15.010453,-44.905670,50.546513,22.362555,110.870834,-2.445971,-69.995346,110.828804,16.426012,-107.261383,,,
121,0,-57.180893,-12.078916,-18.362022,68.324646,-14.075071,-15.042731,-45.075054,50.468624,22.256977,110.887276,-2.457345,-69.992317,110.829994,16.433128,-107.247879,,,
122,0,-57.158833,-12.112149,-18.314548,68.333153,-14.095030,-15.053998,-44.872280,50.547935,22.331137,110.863838,-2.464775,-70.010193,110.826897,16.425615,-107.290031,,,
123,0,-57.151398,-12.080621,-18.313145,68.365753,-14.105221,-15.046778,-44.858990,50.521412,22.323483,110.912872,-2.490067,-70.005562,110.854599,16.390179,-107.257202,,,
124,0,-57.133461,-12.071978,-18.294523,68.357323,-14.115278,-15.073443,-44.869740,50.521191,22.313225,110.926064,-2.534040,-70.002495,110.902550,16.360682,-107.263550,,,
125,0,-57.145546,-12.052430,-18.325764,68.363197,-14.147610,-15.064713,-45.059399,50.420753,22.108349,110.904465,-2.569819,-70.043617,110.878571,16.344219,-107.289780,,,
126,0,-57.149605,-12.066708,-18.334318,68.348114,-14.143517,-15.084082,-45.048992,50.476109,22.107523,110.889061,-2.543968,-70.056404,110.862076,16.304688,-107.315681,,,
127,0,-57.167171,-12.122940,-18.361206,68.342743,-14.131147,-15.105908,-45.018208,50.550999,22.167351,110.897362,-2.559963,-70.083771,110.850975,16.317280,-107.350891,,,
128,0,-57.170120,-12.175216,-18.321587,68.354179,-14.130962,-15.127708,-45.039639,50.532257,22.156485,110.880814,-2.540179,-70.099312,110.825653,16.310265,-107.396767,,,
129,0,-57.170418,-12.117783,-18.321335,68.357117,-14.108006,-15.119580,-45.031509,50.505718,22.091274,110.859848,-2.568045,-70.102837,110.804367,16.303518,-107.401428,,,
130,0,-57.165886,-12.062249,-18.309036,68.379807,-14.080594,-15.115262,-45.037384,50.508659,22.078732,110.860085,-2.527562,-70.126511,110.804871,16.305159,-107.407722,,,
131,0,-57.181576,-12.004455,-18.367367,68.370300,-14.062464,-15.130863,-45.018459,50.538216,22.084663,110.842697,-2.463948,-70.184044,110.791801,16.371414,-107.451729,,,
132,0,-57.109913,-12.062119,-18.295910,68.367264,-14.056442,-15.149171,-45.016350,50.556828,22.067522,110.861748,-2.452427,-70.154762,110.796219,16.379021,-107.449226,,,
133,0,-57.099903,-12.130293,-18.259644,68.377670,-14.045704,-15.149720,-45.036545,50.510853,22.057627,110.866646,-2.447620,-70.146446,110.841011,16.386385,-107.403419,,,
134,0,-57.111061,-12.010012,-18.302204,68.393044,-14.037861,-15.138231,-44.989647,50.543873,22.100885,110.884270,-2.435030,-70.133492,110.858513,16.424040,-107.394890,,,
135,0,-57.092953,-11.977852,-18.317350,68.397499,-14.017573,-15.147598,-44.987381,50.547684,22.084972,110.923119,-2.416478,-70.107193,110.893578,16.495359,-107.401222,,,
136,0,-57.091156,-12.096713,-18.301672,68.404480,-14.035369,-15.150506,-44.995621,50.534611,22.077419,110.942070,-2.396362,-70.125854,110.895241,16.493193,-107.398048,,,
137,0,-57.087296,-12.047697,-18.301363,68.426987,-14.046690,-15.148371,-44.973629,50.553257,22.083138,110.942467,-2.365898,-70.121368,110.942551,16.498610,-107.378738,,,
138,0,-57.046040,-11.998659,-18.306887,68.438980,-14.022461,-15.128964,-44.967636,50.520634,22.070204,110.969254,-2.376105,-70.063568,110.940529,16.495651,-107.368103,,,
139,0,-57.065575,-12.004426,-18.362019,68.441765,-14.041759,-15.131429,-44.969715,50.560894,22.060402,110.983131,-2.406005,-70.067650,110.972778,16.448362,-107.316994,,,
140,0,-57.073910,-12.014893,-18.324339,68.438736,-14.009332,-15.116665,-44.919796,50.571495,22.076559,111.001984,-2.372687,-70.068428,110.946739,16.480684,-107.322121,,,
141,0,-57.063755,-11.967617,-18.299028,68.442184,-13.997489,-15.135534,-44.918892,50.628647,22.059608,110.976082,-2.403418,-70.108330,110.965233,16.455940,-107.394897,,,
142,0,-57.084625,-11.968765,-18.358625,68.471939,-13.975517,-15.112326,-44.920952,50.655861,22.046652,110.976570,-2.407424,-70.118401,110.951721,16.427446,-107.400475,,,
143,0,-57.056194,-11.985970,-18.341124,68.472466,-13.967204,-15.127059,-44.929955,50.663750,22.113522,110.991104,-2.405023,-70.123299,110.960548,16.451099,-107.404182,,,
144,0,-57.055809,-11.989553,-18.342995,68.485092,-13.900627,-15.144629,-44.897869,50.635265,21.999817,110.992027,-2.397340,-70.155418,110.940628,16.446333,-107.418671,,,
145,0,-57.005623,-11.947123,-18.293491,68.476753,-13.902779,-15.170099,-44.884537,50.668159,22.003056,110.991753,-2.371666,-70.159286,110.939888,16.437378,-107.415222,,,
146,0,-57.042439,-11.851213,-18.319113,68.450394,-13.877356,-15.180588,-44.881763,50.742683,22.077988,110.956070,-2.349234,-70.200745,110.932945,16.477945,-107.471054,,,
147,0,-57.029362,-11.941650,-18.292370,68.451195,-13.884467,-15.197580,-44.857403,50.729671,22.021952,110.954140,-2.344721,-70.212654,110.910057,16.508572,-107.478920,,,
148,0,-57.031467,-11.871960,-18.324606,68.448685,-13.885186,-15.226501,-44.858734,50.728275,22.013641,110.975906,-2.289005,-70.216873,110.903931,16.526318,-107.470657,,,
149,0,-57.046421,-11.912358,-18.281656,68.479080,-13.824213,-15.219826,-44.856880,50.801220,22.083506,110.955627,-2.224802,-70.254578,110.885452,16.599321,-107.542030,,,
150,0,-57.011440,-11.890305,-18.312315,68.477707,-13.807535,-15.233768,-44.855923,50.728729,22.000782,110.959061,-2.224697,-70.255226,110.908348,16.621862,-107.526367,,,
