Trajectories
100
,,Y_Hara_Hand:forearm,,,Y_Hara_Hand:mp,,,Y_Hara_Hand:PIP,,,Y_Hara_Hand:DIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
48,0,50.733501,24.861694,24.092953,22.164473,64.785263,54.185307,-23.854845,93.355400,60.542019,-145.665955,177.330215,38.610733
49,0,50.719173,24.853323,24.079138,22.206070,64.813255,54.184097,-23.858713,93.402702,60.486660,-145.641830,177.390427,38.586391
50,0,50.767197,24.899214,24.078875,22.261227,64.882980,54.157867,-23.829100,93.476616,60.444149,-145.850952,177.492065,38.654652
51,0,50.754238,24.919651,24.082067,22.259573,64.904366,54.121140,-23.809761,93.479263,60.414032,-145.670563,177.417160,38.508686
52,0,50.744850,24.902025,24.080864,22.247017,64.959648,54.130001,-23.807791,93.525009,60.393101,-145.634399,177.413483,38.463474
53,0,50.754944,24.932215,24.097481,22.249672,64.958061,54.125797,-23.811775,93.544754,60.353455,-145.617432,177.390747,38.429146
54,0,50.723679,24.931896,24.081236,22.228661,64.962326,54.080566,-23.832685,93.559601,60.302830,-145.655396,177.397385,38.384789
55,0,50.722832,24.917238,24.078236,22.213211,64.966003,54.043476,-23.830070,93.538315,60.282951,-145.631104,177.377045,38.365410
56,0,50.713696,24.931448,24.077375,22.167099,64.959229,54.035706,-23.883526,93.588013,60.272278,-145.640366,177.370453,38.323608
57,0,50.707535,24.914379,24.080639,22.118145,64.940735,54.031311,-23.918604,93.547424,60.245243,-145.650299,177.415543,38.358868
58,0,50.685738,24.928503,24.094700,22.078308,64.962921,54.002419,-23.944620,93.572174,60.198341,-145.686417,177.353699,38.309826
59,0,50.671959,24.911671,24.083155,22.085142,64.969086,54.003098,-23.962317,93.588409,60.155472,-145.710144,177.361694,38.253826
60,0,50.687546,24.909317,24.086100,22.067131,64.983292,53.963764,-23.959951,93.620239,60.094906,-145.681702,177.373398,38.158192
61,0,50.682865,24.957247,24.081039,22.063406,65.025375,53.900322,-23.966286,93.664642,59.998085,-145.624680,177.347580,38.002758
62,0,50.704784,24.951899,24.089617,22.071413,65.068024,53.829788,-23.957588,93.734016,59.844044,-145.544510,177.335403,37.841682
63,0,50.720680,24.957056,24.073904,22.049547,65.109680,53.748402,-23.995401,93.817947,59.701584,-145.427109,177.404160,37.686268
64,0,50.749622,24.940063,24.073315,21.954666,65.049850,53.587421,-23.967289,93.836777,59.587906,-145.363281,177.385590,37.583790
65,0,50.813141,24.897772,24.092859,22.059208,65.151169,53.632175,-23.933317,93.879684,59.500900,-145.295929,177.335388,37.485939
66,0,50.822174,24.891300,24.069864,22.077894,65.142487,53.615158,-23.921381,93.907021,59.425228,-145.289474,177.323395,37.454243
67,0,50.834530,24.846394,24.054482,22.117502,65.050652,53.627697,-23.928652,93.850883,59.465183,-145.194336,177.297501,37.518177
68,0,50.920498,24.816984,24.060789,22.119110,64.987045,53.640690,-23.858742,93.786911,59.544384,-145.212387,177.264923,37.656139
69,0,50.969749,24.765654,24.099413,22.228416,64.922211,53.748787,-23.784544,93.725380,59.657063,-145.170303,177.216736,37.829174
70,0,51.077156,24.719007,24.077057,22.375301,64.842171,53.845123,-23.668514,93.635712,59.810108,-145.061676,177.161255,38.016487
71,0,51.127289,24.651529,24.096382,22.516716,64.783310,53.949371,-23.534815,93.562897,59.912994,-144.870850,177.173798,38.237652
72,0,51.184612,24.603725,24.092060,22.608559,64.701920,53.993752,-23.435678,93.467705,60.067513,-144.779434,177.262695,38.555035
73,0,51.285900,24.558754,24.119576,22.742323,64.627487,54.079906,-23.311699,93.472000,60.200298,-144.603561,177.241959,38.754707
74,0,51.334251,24.495886,24.103785,22.860165,64.575783,54.180393,-23.199894,93.382309,60.335373,-144.430756,177.305069,38.969925
75,0,51.407032,24.472183,24.113445,22.972727,64.547928,54.234764,-23.066170,93.345650,60.457001,-144.319656,177.390427,39.219200
76,0,51.438606,24.399147,24.108707,23.026417,64.500381,54.324001,-22.956364,93.301849,60.587063,-144.241898,177.498138,39.479156
77,0,51.478512,24.405619,24.096138,23.075436,64.434235,54.373707,-22.868114,93.303741,60.732868,-144.147217,177.602158,39.746334
78,0,51.495823,24.356499,24.105808,23.103909,64.413010,54.414280,-22.781080,93.293633,60.872303,-144.096939,177.675079,39.899277
79,0,51.509907,24.357344,24.112246,23.143076,64.398033,54.459232,-22.723499,93.261238,60.996597,-144.018173,177.719269,40.127071
80,0,51.529232,24.352133,24.082197,23.192192,64.340912,54.538910,-22.671581,93.244164,61.088276,-143.931702,177.722839,40.294071
81,0,51.506786,24.318619,24.090477,23.179203,64.274605,54.560493,-22.657373,93.178528,61.165642,-143.958557,177.742401,40.434502
82,0,51.502083,24.299011,24.117514,23.151190,64.217461,54.563572,-22.694292,93.115356,61.203983,-143.926712,177.707901,40.557228
83,0,51.512566,24.270872,24.116058,23.088385,64.139244,54.615669,-22.769970,92.998627,61.214939,-143.949142,177.658478,40.638977
84,0,51.460331,24.234720,24.081942,23.050205,64.103333,54.634209,-22.783459,92.960480,61.218708,-143.966721,177.638580,40.735668
85,0,51.442139,24.206528,24.079203,22.984810,64.046852,54.604523,-22.857082,92.878197,61.217388,-143.997894,177.578903,40.810982
86,0,51.418354,24.221497,24.080793,22.926085,64.007721,54.594414,-22.935019,92.826408,61.175285,-144.034988,177.526871,40.859760
87,0,51.401848,24.227503,24.059408,22.891830,63.985744,54.576706,-22.961325,92.815819,61.153976,-144.083740,177.509460,40.878159
88,0,51.366276,24.233400,24.067015,22.869446,64.013023,54.576900,-23.013657,92.789192,61.084240,-144.089706,177.462662,40.892223
89,0,51.330837,24.241585,24.045486,22.826637,64.000824,54.540897,-23.031443,92.801201,61.057831,-144.092865,177.474838,40.930313
90,0,51.324947,24.279734,24.035313,22.790834,64.028679,54.508606,-23.034433,92.794044,61.026432,-144.153839,177.416351,40.958225
91,0,51.329288,24.273911,24.034994,22.770153,64.066849,54.492783,-23.094023,92.851479,61.028450,-144.194778,177.431168,40.960594
92,0,51.284527,24.307762,24.017721,22.761358,64.073212,54.465179,-23.090569,92.851585,61.019615,-144.231476,177.396057,41.021324
93,0,51.265629,24.341934,24.018772,22.706612,64.108109,54.463448,-23.134745,92.839470,61.001602,-144.239334,177.346588,41.061050
94,0,51.164551,24.359385,23.968250,22.703821,64.101517,54.460899,-23.135548,92.816597,60.997601,-144.331177,177.358536,41.103294
95,0,51.223690,24.333626,23.996254,22.710978,64.114128,54.475811,-23.169300,92.793343,60.988560,-144.281952,177.290634,41.117710
96,0,51.202824,24.355219,23.994783,22.644188,64.109268,54.432060,-23.164232,92.777359,61.001438,-144.294922,177.228607,41.106766
97,0,51.208206,24.357513,23.973818,22.684259,64.115005,54.463284,-23.208462,92.754700,61.002380,-144.288177,177.236374,41.182789
98,0,51.203098,24.354328,23.995913,22.629246,64.110001,54.455818,-23.215061,92.739319,61.024345,-144.377197,177.179565,41.220905
99,0,51.199081,24.339609,24.014290,22.603958,64.058884,54.436932,-23.229914,92.743980,61.027283,-144.380142,177.117447,41.235508
100,0,51.197399,24.354034,24.003510,22.604889,64.050102,54.430901,-23.230103,92.707039,61.078060,-144.429306,177.095932,41.332497
101,0,51.187721,24.341192,23.990536,22.590559,64.037811,54.451725,-23.216551,92.673103,61.111839,-144.438141,177.064835,41.392487
102,0,51.198139,24.323828,23.996166,22.590984,64.035645,54.481350,-23.190037,92.631294,61.149834,-144.481232,177.043533,41.483654
103,0,51.099911,24.356005,23.969122,22.568342,64.005554,54.488308,-23.204115,92.641907,61.178040,-144.438202,176.963791,41.548450
104,0,51.174164,24.353703,23.990057,22.564381,63.999577,54.495358,-23.232254,92.616547,61.214588,-144.521667,176.952927,41.609615
105,0,51.163605,24.351606,23.992832,22.568794,64.003456,54.515690,-23.218401,92.592087,61.266140,-144.534546,176.890686,41.644588
106,0,51.163193,24.348728,23.994204,22.601557,64.028366,54.556725,-23.222935,92.589943,61.254196,-144.544205,176.908829,41.687881
107,0,51.155300,24.366610,23.973074,22.583128,63.997978,54.536484,-23.244268,92.581520,61.279026,-144.622650,176.889481,41.734352
108,0,51.162312,24.362577,23.975569,22.574305,63.985058,54.553528,-23.229401,92.534462,61.275005,-144.649338,176.831726,41.675816
109,0,51.142284,24.367302,23.974504,22.555447,64.025452,54.556320,-23.282328,92.547981,61.252514,-144.652924,176.794098,41.688747
110,0,51.137733,24.352966,24.004547,22.551985,64.041557,54.543507,-23.318527,92.555527,61.242901,-144.713104,176.775665,41.699493
111,0,51.148041,24.362108,23.994673,22.516386,64.029701,54.533096,-23.347048,92.542267,61.231567,-144.755768,176.802780,41.652134
112,0,51.142216,24.360363,23.994795,22.503975,64.027679,54.521362,-23.368177,92.558029,61.212696,-144.734329,176.730225,41.630959
113,0,51.083866,24.369358,23.996614,22.466564,64.024269,54.521553,-23.395720,92.516762,61.194355,-144.762131,176.725311,41.579739
114,0,51.077274,24.364777,23.994009,22.460157,64.033920,54.499500,-23.418314,92.493561,61.171127,-144.802658,176.706207,41.566067
115,0,51.080074,24.377331,23.994459,22.411911,64.029358,54.509056,-23.448355,92.516243,61.149944,-144.865875,176.717651,41.492805
116,0,51.054077,24.398170,23.981747,22.383017,64.056831,54.490036,-23.490477,92.517342,61.132320,-144.878067,176.708481,41.463337
117,0,51.044003,24.390871,23.993477,22.349342,64.058578,54.486416,-23.534372,92.551994,61.117058,-144.878403,176.709824,41.443356
118,0,51.028702,24.423820,24.008156,22.374453,64.072693,54.485401,-23.543007,92.558090,61.081909,-144.920670,176.737885,41.451046
119,0,50.997593,24.436707,24.001011,22.335619,64.115395,54.443069,-23.571861,92.602585,61.048206,-144.939163,176.722092,41.296783
120,0,51.013474,24.453714,23.995581,22.337851,64.133530,54.414894,-23.559885,92.633728,60.977070,-144.950378,176.808319,41.295837
121,0,50.989944,24.448919,23.983521,22.328672,64.175865,54.410538,-23.572802,92.651047,60.951832,-144.953842,176.758362,41.196426
122,0,50.977531,24.452427,24.018038,22.339146,64.189453,54.385300,-23.567049,92.699265,60.931274,-144.866531,176.787598,41.124748
123,0,50.995476,24.476114,24.014963,22.293575,64.217720,54.377155,-23.551731,92.682037,60.886314,-144.932266,176.809753,41.082024
124,0,50.970333,24.470659,24.020164,22.336269,64.249374,54.348442,-23.597618,92.732666,60.829266,-144.957321,176.855972,40.983028
125,0,50.969021,24.486353,24.003494,22.346455,64.259964,54.341213,-23.592077,92.735184,60.831337,-144.915359,176.846664,40.907986
126,0,50.969936,24.493834,24.017019,22.260256,64.216454,54.287674,-23.573746,92.762215,60.771233,-144.907074,176.892685,40.826340
127,0,50.999882,24.488161,24.034603,22.262024,64.225990,54.267456,-23.608730,92.779144,60.751377,-144.907959,176.866547,40.761021
128,0,50.985283,24.478981,24.060390,22.240801,64.269173,54.258110,-23.635725,92.785248,60.743645,-144.897888,176.894547,40.736130
129,0,50.972416,24.521980,24.029194,22.282545,64.337738,54.248093,-23.645805,92.870804,60.615860,-144.901108,176.902115,40.553398
130,0,50.979088,24.551567,24.008955,22.248003,64.351151,54.208115,-23.660614,92.895073,60.597023,-144.979141,176.944168,40.454750
131,0,50.921474,24.548729,24.029242,22.300381,64.408508,54.250340,-23.660950,92.915817,60.561626,-144.952103,176.934738,40.380165
132,0,50.946613,24.564091,24.031776,22.267597,64.378929,54.144405,-23.664753,92.952911,60.507652,-144.909821,176.964279,40.294266
133,0,50.938595,24.561291,24.048368,22.227013,64.409103,54.130676,-23.680399,93.024986,60.466305,-144.926529,176.942841,40.204319
134,0,51.027222,24.442436,24.089132,22.305073,64.465492,54.170586,-23.676723,93.045631,60.428921,-144.961334,176.982498,40.095905
135,0,51.011963,24.482941,24.077101,22.271885,64.503822,54.154140,-23.674484,93.110733,60.372059,-144.947815,176.980865,40.022831
136,0,51.010456,24.488750,24.086012,22.249668,64.555679,54.133633,-23.679636,93.146782,60.360889,-144.969254,176.991867,39.929840
137,0,51.033096,24.511112,24.080473,22.243341,64.557579,54.116241,-23.704533,93.158607,60.288509,-144.959091,177.051880,39.874428
138,0,51.036522,24.470247,24.083044,22.231802,64.601189,54.073700,-23.736506,93.221581,60.241894,-144.968658,177.021851,39.793327
139,0,51.069420,24.495983,24.088242,22.232254,64.629677,54.029408,-23.737249,93.255875,60.188061,-144.990936,177.081329,39.702446
140,0,51.073544,24.501108,24.097544,22.231264,64.636749,54.050831,-23.744909,93.245003,60.188446,-144.981689,177.065414,39.618435
141,0,51.043610,24.493864,24.103607,22.202223,64.646492,54.057339,-23.752430,93.249779,60.181053,-144.992645,177.121063,39.613300
142,0,51.030201,24.490795,24.101830,22.182209,64.649727,54.020489,-23.779879,93.270699,60.158562,-145.006683,177.086609,39.489964
143,0,50.880508,24.662104,24.061640,22.165527,64.630424,53.992191,-23.785145,93.257736,60.145424,-144.993744,177.109039,39.466816
144,0,50.884525,24.663683,24.061457,22.207289,64.650696,54.022888,-23.800644,93.266060,60.137741,-144.986252,177.126099,39.409664
145,0,50.872162,24.678638,24.044287,22.211908,64.654236,54.045795,-23.780676,93.264999,60.122429,-144.966187,177.134842,39.395275
146,0,51.043316,24.526945,24.098410,22.224478,64.672089,54.032406,-23.760349,93.260719,60.122574,-144.956497,177.145386,39.352440
147,0,51.009705,24.534998,24.095968,22.243967,64.647362,54.024269,-23.742542,93.313408,60.109020,-144.896164,177.207596,39.343300
148,0,51.015736,24.543819,24.090082,22.247532,64.650299,54.000046,-23.736883,93.334602,60.122784,-144.916534,177.205627,39.289471
149,0,51.017033,24.553820,24.068792,22.245142,64.684402,54.003181,-23.719522,93.363899,60.102886,-144.908356,177.260147,39.271957
150,0,51.033569,24.543530,24.071762,22.263575,64.694695,54.012436,-23.731802,93.399391,60.104481,-144.846771,177.232864,39.260571
151,0,51.032764,24.544584,24.067371,22.248913,64.666573,53.987175,-23.692957,93.371384,60.110203,-144.860779,177.254837,39.246693
152,0,51.039028,24.511166,24.067081,22.261957,64.661812,54.000763,-23.684700,93.394089,60.111042,-144.836609,177.285461,39.251713
153,0,51.061516,24.529621,24.052265,22.292734,64.661476,54.019531,-23.688135,93.406929,60.128841,-144.864120,177.319504,39.262226
154,0,51.074158,24.537291,24.058817,22.299072,64.666687,54.041603,-23.681765,93.402557,60.134750,-144.811005,177.277649,39.265102
155,0,51.093369,24.519808,24.073912,22.331448,64.678032,54.059048,-23.665895,93.377014,60.191715,-144.790665,177.286102,39.307575
156,0,50.970623,24.661711,24.034008,22.300814,64.620277,54.026985,-23.650158,93.379707,60.212280,-144.748444,177.349380,39.307407
157,0,50.939167,24.650028,24.048969,22.334955,64.643303,54.031372,-23.609047,93.387650,60.205799,-144.751160,177.384552,39.328438
158,0,50.988251,24.675982,24.040705,22.387489,64.675560,54.050705,-23.627073,93.433746,60.211098,-144.752991,177.380295,39.327087
159,0,51.128761,24.523552,24.101574,22.388342,64.691650,54.058056,-23.606277,93.438255,60.210121,-144.767487,177.373352,39.295902
160,0,51.101410,24.516516,24.071306,22.427711,64.677078,54.061382,-23.595417,93.449173,60.217266,-144.753189,177.403229,39.328156
161,0,51.115433,24.529852,24.092087,22.391479,64.695801,54.064663,-23.578451,93.425232,60.208351,-144.739456,177.445587,39.340675
162,0,51.087013,24.550976,24.085014,22.408287,64.707222,54.097549,-23.613073,93.426956,60.217506,-144.802032,177.373703,39.316048
163,0,51.055656,24.532789,24.077267,22.383390,64.690323,54.109810,-23.616730,93.417625,60.246464,-144.833725,177.407898,39.440556
164,0,51.025280,24.528740,24.110825,22.341269,64.683914,54.113506,-23.628799,93.358353,60.267357,-144.875397,177.362228,39.436832
165,0,51.013493,24.551584,24.114580,22.271933,64.613174,54.080029,-23.640274,93.366882,60.296967,-144.937073,177.320114,39.389168
166,0,50.898544,24.702322,24.036598,22.261724,64.594269,54.077217,-23.680878,93.303543,60.313091,-144.928986,177.262070,39.384933
167,0,50.895241,24.691591,24.059137,22.200642,64.576645,54.084171,-23.734171,93.260948,60.326866,-144.971924,177.191681,39.383923
168,0,50.897137,24.707325,24.045258,22.178539,64.560547,54.070778,-23.747671,93.219193,60.344090,-145.050095,177.202972,39.387218
169,0,50.888683,24.692575,24.061384,22.175728,64.558426,54.069935,-23.788637,93.214432,60.331047,-145.097382,177.138260,39.412655
170,0,50.877117,24.707653,24.053669,22.169462,64.550201,54.068760,-23.789543,93.214622,60.331394,-145.082642,177.154480,39.387688
171,0,50.893360,24.696451,24.068144,22.167494,64.533020,54.075619,-23.815752,93.226021,60.333935,-145.161514,177.085358,39.362862
172,0,50.883583,24.703869,24.047388,22.146086,64.554184,54.055790,-23.834192,93.209625,60.341480,-145.134338,177.065292,39.326939
173,0,50.870068,24.707188,24.046864,22.111267,64.558739,54.060711,-23.838049,93.214119,60.333950,-145.143890,177.010315,39.315613
174,0,50.864723,24.723236,24.044979,22.128540,64.538559,54.057053,-23.845850,93.197281,60.334129,-145.225601,177.030869,39.366901
175,0,50.841129,24.696644,24.049328,22.108652,64.524223,54.066795,-23.858503,93.179665,60.346817,-145.238724,177.005432,39.367367
176,0,50.758957,24.706442,23.987741,22.160572,64.614754,54.124596,-23.900534,93.136208,60.368389,-145.249146,176.950760,39.360287
177,0,50.825333,24.680584,24.037132,22.131460,64.586365,54.168842,-23.899759,93.119690,60.370422,-145.289169,176.967300,39.374344
178,0,50.821617,24.685631,24.049162,22.140680,64.576309,54.174198,-23.911894,93.087402,60.404655,-145.333237,176.947495,39.454494
179,0,50.818222,24.676849,24.040735,22.125177,64.563911,54.177361,-23.909075,93.068489,60.440605,-145.339783,176.917099,39.447704
180,0,50.827431,24.680735,24.037085,22.135923,64.551910,54.190811,-23.905062,93.061569,60.472107,-145.362442,176.913559,39.482285
181,0,50.813999,24.679792,24.022463,22.159586,64.552467,54.184872,-23.904989,93.060577,60.472012,-145.405670,176.904160,39.495937
182,0,50.797668,24.663807,24.056829,22.069330,64.463676,54.117031,-23.907511,93.061546,60.477406,-145.350159,176.901581,39.484390
183,0,50.791763,24.676165,24.022863,22.141438,64.539726,54.197868,-23.887106,93.056862,60.477520,-145.334976,176.902542,39.479870
184,0,50.797485,24.669361,24.040924,22.143236,64.547272,54.182690,-23.903421,93.089035,60.463787,-145.367477,176.915314,39.485470
185,0,50.834965,24.681551,24.039478,22.156445,64.550629,54.186554,-23.871874,93.090759,60.487118,-145.367294,176.914078,39.484653
186,0,50.822548,24.675285,24.043831,22.072731,64.469604,54.120491,-23.857681,93.086327,60.465122,-145.364258,176.913269,39.482616
187,0,50.796753,24.695831,24.038609,22.071556,64.475266,54.113194,-23.884207,93.085335,60.492496,-145.382248,176.932785,39.453007
188,0,50.798962,24.695877,24.038904,22.036304,64.489349,54.103252,-23.914860,93.091125,60.469387,-145.412842,176.943726,39.428051
189,0,50.793274,24.693985,24.034410,22.044834,64.486115,54.114136,-23.919678,93.074020,60.468735,-145.414032,176.942551,39.427299
190,0,50.783020,24.688036,24.039776,22.030617,64.506790,54.105743,-23.925562,93.079536,60.461670,-145.428131,176.897522,39.426666
191,0,50.810097,24.692019,24.034637,22.037083,64.498711,54.114033,-23.953873,93.065170,60.451015,-145.456924,176.926071,39.419144
192,0,50.808701,24.686934,24.018703,22.061670,64.485542,54.102032,-23.948162,93.068611,60.450039,-145.440765,176.902069,39.386700
193,0,50.808865,24.691210,24.034966,22.054331,64.464729,54.112167,-23.949841,93.078506,60.434982,-145.423508,176.904388,39.357220
194,0,50.832199,24.690842,24.039883,22.037014,64.491997,54.105953,-23.925829,93.081985,60.428814,-145.417664,176.882202,39.349884
195,0,50.830845,24.703224,24.028967,22.060255,64.487457,54.091198,-23.915525,93.061569,60.405010,-145.402328,176.880035,39.371101
196,0,50.837227,24.688843,24.026136,22.055305,64.478134,54.082752,-23.932869,93.073471,60.380360,-145.374649,176.850571,39.314827
197,0,50.833633,24.683647,24.005896,22.052483,64.472061,54.090935,-23.920452,93.080864,60.369320,-145.420197,176.877609,39.319305
198,0,50.819000,24.692345,24.019182,22.052303,64.471474,54.091038,-23.925171,93.069473,60.371475,-145.401978,176.889252,39.292057
199,0,50.821857,24.691917,24.021152,22.032450,64.493706,54.088196,-23.911947,93.071259,60.410717,-145.408386,176.892197,39.279232
200,0,50.840771,24.682711,24.020887,22.046669,64.490074,54.090618,-23.913715,93.062920,60.410744,-145.421875,176.907364,39.308971
201,0,50.825794,24.689711,24.041029,22.026447,64.477280,54.091846,-23.923552,93.068787,60.430874,-145.388794,176.897690,39.325974
202,0,50.803902,24.700668,24.023216,22.021086,64.486382,54.107613,-23.916903,93.065170,60.437302,-145.386780,176.899734,39.357742
203,0,50.788349,24.687336,24.057692,22.025328,64.515602,54.107845,-23.929024,93.079788,60.448021,-145.468933,176.938370,39.403313
204,0,50.791027,24.700508,24.042913,22.021812,64.499245,54.099297,-23.919538,93.055847,60.481018,-145.431793,176.933075,39.400429
205,0,50.776657,24.693182,24.030060,22.020161,64.488258,54.108894,-23.940100,93.096283,60.472080,-145.465042,176.993210,39.377796
206,0,50.800446,24.704473,24.038755,22.021147,64.497139,54.106178,-23.910852,93.106918,60.470264,-145.396912,177.021103,39.420296
207,0,50.801212,24.707056,24.038515,22.026224,64.534782,54.107773,-23.922073,93.118217,60.430634,-145.427887,176.967316,39.318794
