Trajectories
100
,,Y_Hara_Hand:forearm,,,Y_Hara_Hand:mp,,,Y_Hara_Hand:PIP,,,Y_Hara_Hand:DIP,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
36,0,333.138916,76.209953,74.886581,323.110962,104.494545,127.550919,275.207245,123.131401,154.130157,125.805481,165.698090,147.387695
37,0,333.128479,76.225624,74.901825,323.082275,104.494209,127.570435,275.214539,123.127357,154.144592,125.785095,165.695496,147.403885
38,0,333.180908,76.186111,74.915718,323.063324,104.489868,127.602516,275.200775,123.104553,154.159424,125.763817,165.701294,147.391891
39,0,333.158569,76.162689,74.970062,323.054260,104.462349,127.608147,275.173340,123.097549,154.178879,125.758812,165.723450,147.405487
40,0,333.145691,76.115593,75.020531,323.051971,104.453049,127.632889,275.184937,123.112030,154.182098,125.789940,165.704544,147.400513
41,0,333.143066,76.097977,75.021881,323.045654,104.437630,127.627792,275.171661,123.117798,154.180069,125.823586,165.737976,147.367599
42,0,333.140594,76.102943,75.021698,323.056030,104.465622,127.608940,275.178711,123.141899,154.163437,125.783890,165.739334,147.397751
43,0,333.153290,76.109985,75.003891,323.045563,104.480751,127.596962,275.201843,123.148598,154.127945,125.826073,165.765350,147.366730
44,0,333.146729,76.093346,74.992332,323.079102,104.465034,127.603012,275.202789,123.173401,154.112534,125.836578,165.787766,147.347366
45,0,333.163239,76.117706,74.975586,323.085999,104.475670,127.588646,275.245483,123.202919,154.105927,125.885384,165.772125,147.312759
46,0,333.136475,76.129875,74.907600,323.088989,104.472054,127.559525,275.251465,123.195816,154.105774,125.897629,165.775055,147.305725
47,0,333.169098,76.094009,74.911720,323.127869,104.469635,127.558304,275.253937,123.157639,154.083206,125.907852,165.745514,147.314331
48,0,333.182281,76.101723,74.914146,323.110565,104.434525,127.529366,275.254639,123.143990,154.078613,125.888748,165.726669,147.341339
49,0,333.155609,76.109039,74.901985,323.101776,104.450333,127.527641,275.257660,123.157753,154.077591,125.886604,165.751007,147.309021
50,0,333.154266,76.064476,74.921570,323.090088,104.460693,127.535355,275.227570,123.161934,154.074554,125.767570,166.019012,147.518158
51,0,333.158295,75.990509,74.945030,323.106689,104.449432,127.527176,275.252655,123.151459,154.059662,125.852333,165.738678,147.338593
52,0,333.146210,76.037796,74.919777,323.076111,104.429893,127.505630,275.233398,123.163857,154.059311,125.849007,165.765915,147.278046
53,0,333.104279,76.025475,74.943687,323.048004,104.448547,127.540115,275.220520,123.165962,154.051422,125.795708,165.784378,147.298019
54,0,333.128632,76.007896,74.988289,323.041992,104.446388,127.549782,275.178192,123.174797,154.079758,125.843849,165.774765,147.326157
55,0,333.094543,75.942009,75.007729,323.011749,104.415337,127.564026,275.129639,123.139656,154.096741,125.802963,165.764236,147.320175
56,0,333.073547,75.970573,74.994568,322.994263,104.379753,127.570854,275.135223,123.129868,154.105850,125.795959,165.737457,147.337860
57,0,333.033539,75.910149,74.997093,322.977020,104.367386,127.583130,275.113129,123.125534,154.075531,125.747993,165.775650,147.307770
58,0,333.006653,75.931046,75.031265,322.905457,104.379768,127.563950,275.095642,123.143051,154.067978,125.720055,165.784988,147.244949
59,0,333.019165,75.874733,75.077545,322.917328,104.405548,127.551582,275.086029,123.166405,154.078491,125.785889,165.804214,147.247726
60,0,332.993469,75.923027,74.998749,322.919922,104.415466,127.540184,275.086426,123.188515,154.047226,125.775291,165.821426,147.241455
61,0,332.986633,75.929901,74.983704,322.905731,104.422249,127.557381,275.063995,123.214310,154.053665,125.739220,165.849945,147.267761
62,0,332.975494,75.943901,75.007286,322.902832,104.457787,127.549950,275.074493,123.251411,154.059097,125.643135,166.158646,147.432892
63,0,332.989410,75.962456,75.039101,322.893921,104.484100,127.580864,275.018829,123.275459,154.063919,125.707764,165.891296,147.220856
64,0,332.986206,75.977638,75.126556,322.886902,104.498146,127.642525,275.000275,123.297722,154.117004,125.594315,166.159622,147.391510
65,0,332.969330,75.977509,75.210205,322.807281,104.514885,127.740593,274.967255,123.307198,154.157928,125.593025,166.163559,147.396942
66,0,333.014313,75.927910,75.350784,322.832489,104.541687,127.818016,274.916473,123.353287,154.227814,125.551178,166.182373,147.375854
67,0,333.045746,75.937088,75.508560,322.802948,104.575478,127.961952,274.888733,123.386894,154.266251,125.548553,166.199493,147.337601
68,0,333.088654,75.922745,75.660065,322.781647,104.601089,128.074783,274.866760,123.414848,154.366791,125.534447,166.190094,147.347778
69,0,333.070984,75.911957,75.774635,322.764954,104.638741,128.194901,274.814209,123.449753,154.435501,125.488922,166.241455,147.414536
70,0,333.089813,75.942390,75.856705,322.740082,104.658211,128.272003,274.807251,123.469856,154.511627,125.515137,166.246140,147.403275
71,0,333.109375,75.926529,75.938599,322.748474,104.655190,128.356445,274.766907,123.502571,154.549759,125.543953,166.302673,147.416382
72,0,333.144684,75.923172,76.038307,322.746918,104.689217,128.409409,274.747650,123.541824,154.569870,125.502464,166.294373,147.409027
73,0,333.157867,75.837692,76.005119,322.741119,104.695763,128.446426,274.753143,123.553314,154.590225,125.493156,166.296066,147.380508
74,0,333.182190,75.945358,76.096405,322.732727,104.711662,128.441910,274.734314,123.563164,154.575684,125.495583,166.320923,147.403381
75,0,333.172729,75.890381,75.997231,322.751892,104.737717,128.414108,274.759216,123.594498,154.547668,125.550117,166.366959,147.332550
76,0,333.165314,75.920555,75.952423,322.760223,104.744804,128.384506,274.779480,123.615654,154.521408,125.500587,166.374283,147.351944
77,0,333.176270,75.989952,75.988335,322.767609,104.887260,128.297638,274.797943,123.654655,154.466751,125.500526,166.386703,147.368500
78,0,333.201813,76.021309,75.939018,322.760315,104.892288,128.275879,274.797577,123.640717,154.432617,125.501526,166.387527,147.366714
79,0,333.216553,76.008690,75.932129,322.805206,104.826927,128.287598,274.792938,123.615952,154.424011,125.538902,166.416199,147.376465
80,0,333.253296,76.004501,75.938293,322.783386,104.807327,128.260483,274.798981,123.601639,154.404129,125.532166,166.394440,147.379242
81,0,333.292145,75.996780,75.906296,322.817932,104.775589,128.294601,274.805481,123.591064,154.407639,125.566246,166.332733,147.300491
82,0,333.317688,75.964813,75.920052,322.800995,104.792839,128.334442,274.794373,123.595581,154.436447,125.558693,166.313843,147.318329
83,0,333.373108,75.890144,75.993683,322.813751,104.789284,128.379944,274.767517,123.567329,154.435410,125.575737,166.294785,147.330521
84,0,333.424011,75.888367,76.086655,322.792175,104.762207,128.485092,274.742493,123.545570,154.518799,125.566765,166.315857,147.380295
85,0,333.444122,75.847794,76.183273,322.801575,104.762306,128.582611,274.715576,123.532715,154.573929,125.511673,166.289429,147.348984
86,0,333.397400,75.831322,76.303635,322.782135,104.770737,128.653625,274.689789,123.539131,154.647079,125.567642,166.269623,147.296814
87,0,333.403778,75.873550,76.359169,322.771729,104.749809,128.784439,274.634399,123.574257,154.702362,125.640167,165.923386,147.073166
88,0,333.434082,75.915062,76.554924,322.714233,104.772842,128.927917,274.591339,123.560036,154.772583,125.539246,166.150879,147.229858
