Trajectories
100
,,Sano:Wrist,,,Sano:MPH3,,,Sano:PIP3,,,Sano:DIP3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
98,0,51.197044,72.967567,145.981995,214.009766,34.166153,142.595932,255.736206,19.283367,106.861908,283.360413,-11.588876,60.893200
99,0,51.240795,72.928398,146.013580,214.039139,34.122673,142.606293,255.787933,19.238150,106.800140,283.297913,-11.658463,60.754059
100,0,51.259800,72.923012,146.013565,214.020920,34.053703,142.627151,255.789963,19.185591,106.764282,283.408936,-11.407083,60.585690
101,0,51.233810,72.870201,146.021301,214.056244,34.040054,142.636719,255.816483,19.119146,106.768921,283.311035,-11.776154,60.725910
102,0,51.293652,72.869781,145.981888,214.100922,34.013771,142.578857,255.844116,19.034018,106.768196,283.283264,-11.908274,60.719898
103,0,51.287273,72.868492,145.958755,214.098068,33.974232,142.545029,255.824890,18.919033,106.705551,283.279816,-12.036675,60.732128
104,0,51.316643,72.905678,145.928238,214.110779,33.972965,142.478241,255.836517,18.872829,106.677826,283.247894,-12.167064,60.710129
105,0,51.324871,72.934547,145.894302,214.124252,33.950405,142.465958,255.799805,18.827816,106.628525,283.211426,-12.240613,60.676586
106,0,51.333946,72.936554,145.853577,214.166809,33.933178,142.395767,255.794464,18.761105,106.547646,283.201202,-12.322501,60.611965
107,0,51.359455,72.961678,145.827164,214.240891,33.866379,142.419998,255.766449,18.715319,106.517616,283.271240,-12.109788,60.432873
108,0,51.351006,72.955811,145.813278,214.161285,33.890991,142.341461,255.777039,18.723841,106.474541,283.225586,-12.157735,60.380085
109,0,51.340199,72.964737,145.815338,214.246902,33.844582,142.375732,255.832352,18.653969,106.412437,283.196960,-12.118424,60.320377
110,0,51.341133,72.934700,145.853607,214.159485,33.848949,142.311432,255.793869,18.655344,106.383919,283.168427,-12.059449,60.271587
111,0,51.355011,72.954750,145.840271,214.242752,33.839111,142.314529,255.811661,18.685675,106.340050,283.211914,-11.973927,60.157871
112,0,51.350101,72.951790,145.865982,214.258636,33.826767,142.304871,255.778458,18.690046,106.289680,283.200073,-11.929293,60.121964
113,0,51.303486,72.939293,145.853134,214.240433,33.880093,142.315231,255.805908,18.729952,106.311234,283.131287,-12.159090,60.267525
114,0,51.341316,73.008659,145.835129,214.253372,33.900711,142.277679,255.768692,18.772768,106.278694,283.134277,-12.139473,60.271488
115,0,51.333202,73.032631,145.755096,214.239197,33.940456,142.258163,255.775986,18.818422,106.252151,283.122284,-12.109489,60.248676
116,0,51.311378,73.086212,145.734756,214.205612,34.003399,142.255295,255.767792,18.837551,106.260460,283.112213,-12.085444,60.246784
117,0,51.303284,73.165230,145.741379,214.183487,34.023647,142.241043,255.712357,18.874376,106.291931,283.035675,-12.085089,60.267059
118,0,51.287006,73.201561,145.736176,214.178940,34.053970,142.234940,255.675323,18.900244,106.287201,283.043274,-12.070807,60.288704
119,0,51.270752,73.208862,145.702850,214.136444,34.094418,142.230087,255.668884,18.926689,106.269997,282.994019,-12.029386,60.269600
120,0,51.236561,73.208427,145.685852,214.099945,34.079987,142.172958,255.630432,18.968809,106.240692,282.986755,-12.019603,60.217220
121,0,51.227535,73.246262,145.706406,214.095917,34.117687,142.173737,255.549484,18.956320,106.200760,282.971863,-12.000998,60.174431
122,0,51.196938,73.248924,145.705109,214.076813,34.118862,142.174423,255.532913,18.987072,106.212822,282.950989,-12.013164,60.192223
123,0,51.185020,73.253479,145.707123,214.057465,34.141106,142.191193,255.520050,19.009212,106.209541,282.998535,-11.717003,60.026409
124,0,51.167072,73.269463,145.691879,214.051468,34.140560,142.187775,255.531281,19.016371,106.201988,283.002808,-11.705011,60.017937
125,0,51.172142,73.272560,145.688675,214.067825,34.146389,142.161713,255.515961,19.008198,106.188850,282.932739,-11.942765,60.139820
126,0,51.177952,73.286301,145.682983,214.051407,34.157017,142.158127,255.519623,19.035130,106.191658,282.901428,-11.976426,60.182175
127,0,51.182510,73.287270,145.666885,214.029510,34.177032,142.182159,255.523529,19.045967,106.206902,282.896301,-11.984695,60.192768
128,0,51.164352,73.308937,145.636185,214.046432,34.219521,142.182785,255.573517,19.047459,106.193985,282.880890,-11.978453,60.199894
129,0,51.161331,73.329506,145.601654,214.082428,34.241470,142.143936,255.567932,19.048006,106.209488,283.011169,-11.743217,60.066311
130,0,51.191608,73.370964,145.600723,214.097168,34.304272,142.180725,255.591156,19.103035,106.236855,282.942352,-11.980904,60.262760
131,0,51.200008,73.375526,145.595078,214.140137,34.337742,142.205902,255.590881,19.143154,106.244675,283.007660,-11.924705,60.262436
132,0,51.241959,73.420036,145.614029,214.150177,34.368912,142.222885,255.629868,19.182878,106.247917,283.010864,-11.863731,60.272198
133,0,51.252991,73.415245,145.612396,214.178925,34.380859,142.210464,255.639938,19.268860,106.294853,283.048370,-11.835739,60.289780
134,0,51.274494,73.383179,145.615936,214.189774,34.416943,142.244705,255.739243,19.259003,106.283340,283.094543,-11.790164,60.289524
135,0,51.271557,73.383415,145.627777,214.235382,34.412209,142.250534,255.756409,19.268129,106.288116,283.137451,-11.728210,60.296722
136,0,51.274872,73.389931,145.631439,214.236557,34.431053,142.251236,255.772827,19.299908,106.279198,283.140808,-11.658442,60.275055
137,0,51.326454,73.356552,145.627228,214.249405,34.444382,142.253006,255.768295,19.370274,106.285690,283.127960,-11.675194,60.266422
138,0,51.339413,73.373474,145.623184,214.278397,34.465015,142.236053,255.798035,19.411734,106.278404,283.184906,-11.669829,60.259033
139,0,51.361382,73.382523,145.610291,214.297440,34.496342,142.231964,255.835678,19.419395,106.250160,283.208069,-11.681061,60.252213
140,0,51.327198,73.358704,145.568481,214.331879,34.501492,142.216339,255.838272,19.426716,106.259155,283.230438,-11.651718,60.272755
141,0,51.369308,73.355705,145.553787,214.372177,34.487724,142.226990,255.857651,19.406145,106.227394,283.246490,-11.675369,60.264557
142,0,51.427376,73.334679,145.556229,214.368835,34.476597,142.221558,255.882202,19.380287,106.288696,283.255005,-11.713431,60.294624
143,0,51.433529,73.318825,145.565430,214.370834,34.461174,142.255249,255.898209,19.325689,106.283409,283.297150,-11.788939,60.336491
144,0,51.433533,73.302704,145.570953,214.304779,34.469936,142.227097,255.910751,19.302250,106.323471,283.287750,-11.809784,60.369015
145,0,51.431984,73.271568,145.569931,214.328125,34.443756,142.236923,255.971436,19.279135,106.362946,283.352020,-11.852486,60.392689
146,0,51.461491,73.279091,145.540833,214.345154,34.431278,142.228180,255.987671,19.257908,106.374710,283.359741,-11.883615,60.405338
147,0,51.462502,73.255615,145.546326,214.373260,34.413254,142.259705,255.989380,19.263891,106.373337,283.351898,-11.895402,60.442142
148,0,51.467018,73.260468,145.562164,214.376266,34.424129,142.258316,256.031128,19.263918,106.408783,283.372162,-11.875093,60.459587
149,0,51.465611,73.255852,145.588211,214.381592,34.428833,142.272690,255.961151,19.248611,106.387222,283.359283,-11.895038,60.473602
150,0,51.489494,73.261620,145.604446,214.383072,34.432869,142.277374,256.024200,19.262333,106.418221,283.348297,-11.934071,60.463825
151,0,51.503021,73.281265,145.574127,214.360870,34.450554,142.264130,255.973251,19.249823,106.386772,283.436371,-11.649020,60.367020
152,0,51.474758,73.309921,145.582962,214.350189,34.480965,142.280975,255.954529,19.269258,106.377121,283.267731,-11.938578,60.475586
153,0,51.458195,73.347221,145.613617,214.329330,34.542007,142.263199,255.942200,19.309191,106.421631,283.243927,-11.929571,60.453972
154,0,51.433353,73.395706,145.595413,214.302948,34.578358,142.277649,255.898956,19.322186,106.394562,283.224274,-11.842532,60.445347
155,0,51.357460,73.398727,145.647247,214.268250,34.616074,142.295822,255.901718,19.410654,106.426025,283.183472,-11.812907,60.418655
156,0,51.360847,73.416626,145.653961,214.276138,34.653324,142.302856,255.897171,19.450832,106.434364,283.197113,-11.732669,60.460743
157,0,51.308167,73.389862,145.632629,214.231964,34.684566,142.318298,255.875702,19.558153,106.483002,283.209686,-11.642278,60.506718
158,0,51.320709,73.431786,145.657562,214.198990,34.689003,142.388168,255.820038,19.539089,106.524323,283.239655,-11.580113,60.566853
159,0,51.253521,73.378746,145.719376,214.153610,34.660679,142.400162,255.833054,19.569485,106.608101,283.278961,-11.575215,60.638348
160,0,51.158535,73.368942,145.752930,214.135056,34.671646,142.470871,255.853897,19.561239,106.703468,283.371368,-11.320690,60.623989
161,0,51.158001,73.366661,145.750702,214.095474,34.642654,142.537659,255.836670,19.526159,106.759453,283.401978,-11.354539,60.763493
162,0,51.131504,73.369095,145.773651,214.076706,34.611610,142.606964,255.836212,19.507179,106.882637,283.411224,-11.409661,60.883522
163,0,51.087524,73.378738,145.815948,214.034012,34.579781,142.674103,255.852585,19.436460,107.008575,283.309357,-11.761906,61.156914
164,0,51.080070,73.387939,145.820023,214.037567,34.569000,142.790344,255.859726,19.362190,107.151474,283.363739,-11.795590,61.353172
165,0,51.056248,73.366959,145.846466,214.038528,34.530769,142.919998,255.874008,19.328932,107.355392,283.432343,-11.875998,61.593578
166,0,50.973732,73.334534,145.886658,214.012192,34.483578,143.071060,255.962463,19.263670,107.586945,283.619476,-11.645535,61.779564
167,0,50.964359,73.298759,145.968216,214.060425,34.459541,143.300842,256.335632,19.152155,107.821709,283.705139,-11.744555,62.119297
168,0,51.081337,73.325951,145.839706,214.081406,34.404430,143.561111,256.242401,19.066780,108.214401,283.826508,-12.088200,62.637150
169,0,51.097900,73.311493,145.833374,214.107086,34.370937,143.854446,256.365509,19.005657,108.591469,284.031342,-12.190163,63.061626
170,0,51.088512,73.288605,145.847626,214.176285,34.336197,144.180481,256.586151,18.991806,109.050049,284.287079,-12.299275,63.545586
171,0,51.004051,73.229141,145.972809,214.260513,34.378647,144.525818,256.857758,18.984629,109.557137,284.701477,-12.115301,64.056335
172,0,51.059326,73.169571,145.964462,214.349396,34.390251,144.899094,257.092468,19.030600,110.041023,285.074432,-12.360744,64.840652
173,0,51.050335,73.143509,146.013794,214.453354,34.463848,145.246201,257.236725,19.167042,110.526566,285.600922,-12.066037,65.419151
174,0,51.100037,73.062477,145.999146,214.503815,34.501846,145.616989,257.428864,19.220364,111.087555,285.911011,-12.299559,66.046806
175,0,51.116657,73.031990,146.072159,214.585861,34.549500,145.946579,257.735931,19.262089,111.599930,286.256287,-12.168605,66.541962
176,0,51.121643,72.980362,146.216446,214.695114,34.554401,146.297852,257.855408,19.422550,112.117981,286.517975,-12.108307,67.001801
177,0,51.157276,72.932022,146.292419,214.756958,34.563343,146.679886,258.131989,19.439709,112.566406,286.648865,-12.031754,67.404549
178,0,51.174469,72.937790,146.398346,214.819763,34.585045,147.111313,258.261475,19.441324,112.976616,286.775696,-11.971988,67.836082
179,0,51.176064,72.915146,146.476593,214.893967,34.603138,147.533005,258.314545,19.573046,113.469856,286.803406,-11.991528,68.336807
180,0,51.197922,73.066917,146.626144,214.988113,34.699661,147.920090,258.512512,19.559765,114.044594,286.876587,-12.066802,68.816833
181,0,51.159775,73.107803,146.766830,215.007629,34.703259,148.449020,258.722351,19.564661,114.703339,286.949036,-12.196877,69.325104
182,0,51.071342,73.183434,146.846237,215.009659,34.788570,148.894684,258.853821,19.678247,115.314896,286.999603,-12.231837,69.923927
183,0,51.064537,73.009453,146.865524,214.998718,34.876869,149.341629,258.984283,19.777168,115.966721,287.207214,-11.963382,70.397125
184,0,51.025734,72.994781,146.929398,214.969910,34.935356,149.809753,259.145325,19.901361,116.560966,287.400208,-11.919423,70.975426
185,0,50.927887,73.162933,147.140182,214.924332,34.967163,150.235443,259.279663,20.029867,117.196739,287.430573,-12.076104,71.621567
186,0,50.932072,72.930489,147.129410,214.927017,34.998081,150.597473,259.417114,20.172695,117.697365,287.613129,-11.947095,72.080902
187,0,50.968510,72.892899,147.270889,214.940216,34.975182,150.935120,259.534027,20.253202,118.166313,287.775421,-11.765708,72.408279
188,0,51.002270,72.863205,147.400818,214.968948,34.964542,151.260193,259.723907,20.345932,118.595543,287.968079,-11.617973,72.717453
189,0,51.077324,72.846893,147.573792,215.054825,34.969986,151.550430,259.858978,20.524807,118.876358,288.080444,-11.446158,72.891930
190,0,51.328579,72.783607,147.388885,215.113678,34.995239,151.769836,260.036377,20.661983,119.146767,288.079254,-11.244695,72.953598
191,0,51.434330,72.869270,147.534454,215.188828,35.033894,151.916611,260.140900,20.830177,119.278473,288.099304,-11.000112,72.908752
192,0,51.384960,72.966507,147.922714,215.240616,35.118065,152.001755,260.193665,21.032516,119.278152,288.094116,-10.650887,72.717163
193,0,51.717506,72.940063,147.737793,215.263870,35.163326,152.076981,260.231750,21.268393,119.235191,288.084290,-10.232976,72.459915
194,0,51.582859,72.985825,148.203033,215.307953,35.200134,152.086899,260.238678,21.506214,119.136826,287.980865,-9.855074,72.218460
195,0,51.585518,72.944984,148.413147,215.330811,35.238075,152.107956,260.227386,21.702074,118.984360,288.063629,-9.162801,71.849640
196,0,51.760212,72.812851,148.306122,215.363647,35.229103,152.074387,260.204254,21.884165,118.842743,287.993469,-8.785579,71.515495
197,0,51.649704,72.848778,148.774277,215.419922,35.222878,152.086166,260.164429,22.084291,118.691475,287.802216,-8.643475,71.210052
198,0,51.658424,72.812737,148.986404,215.468048,35.257523,152.086487,260.155701,22.266798,118.590691,287.741272,-8.255459,70.869736
199,0,51.874790,72.720062,148.895309,215.577866,35.305244,152.040863,260.218109,22.438744,118.465263,287.881592,-7.610250,70.534576
200,0,51.939751,72.693390,149.025421,215.652878,35.345890,152.038895,260.244080,22.647821,118.367416,287.813263,-7.534130,70.420525
201,0,51.978588,72.608238,149.226959,215.741333,35.346024,151.988663,260.326691,22.829786,118.273468,288.069855,-6.770812,70.096069
202,0,51.896053,72.644409,149.684433,215.820923,35.334427,151.994995,260.414612,23.071249,118.136246,288.068054,-6.446300,69.845779
203,0,51.938873,72.549103,149.898239,215.851456,35.302158,152.028778,260.488098,23.285980,118.062538,288.247711,-5.877495,69.600899
204,0,51.958740,72.454292,150.139282,215.905853,35.236259,152.033554,260.526733,23.478155,118.006050,288.339203,-5.375325,69.436905
205,0,51.972958,72.295029,150.314270,215.909027,35.180546,152.094498,260.533356,23.675453,117.994011,288.330444,-5.172258,69.426453
206,0,51.902790,72.185356,150.517853,215.924133,35.107830,152.187897,260.581238,23.861784,118.041588,288.468781,-4.704804,69.323738
207,0,51.839966,72.080841,150.689072,215.904953,35.069130,152.336395,260.531250,23.972248,118.116920,288.547180,-4.313890,69.317406
208,0,51.791222,71.953468,150.803802,215.886871,34.998741,152.456696,260.555359,24.087614,118.241585,288.650940,-4.014374,69.405411
209,0,51.717075,71.857895,150.951416,215.878448,34.898453,152.549332,260.588409,24.131575,118.388603,288.802063,-3.816492,69.530899
210,0,51.710892,71.740013,150.988037,215.840881,34.829350,152.647705,260.565338,24.089739,118.569435,289.049744,-3.464822,69.590187
211,0,51.688412,71.682777,151.081848,215.840042,34.716652,152.719696,260.605743,24.037977,118.693176,289.197937,-3.481738,69.743477
