Trajectories
100
,,Sano:Wrist,,,Sano:MPH3,,,Sano:PIP3,,,Sano:DIP3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
71,0,736.527893,175.455414,33.436237,742.868652,6.776180,-11.754358,737.157837,-32.650463,-55.237144,709.928955,-42.803204,-111.870689
72,0,736.534729,175.443161,33.425957,742.853638,6.757658,-11.731284,737.131470,-32.636765,-55.236565,709.942871,-42.842945,-111.857346
73,0,736.493835,175.412781,33.405003,742.875183,6.726559,-11.735058,737.143005,-32.678009,-55.259441,709.940979,-42.838673,-111.857605
74,0,736.477722,175.415695,33.397667,742.891663,6.707871,-11.733123,737.154541,-32.697517,-55.254436,709.903137,-42.820694,-111.887001
75,0,736.497925,175.399902,33.395443,742.878601,6.691885,-11.740915,737.149170,-32.698135,-55.252911,709.943665,-42.842419,-111.913483
76,0,736.512329,175.381073,33.384785,742.949463,6.669593,-11.733697,737.151428,-32.719166,-55.258179,709.947144,-42.837482,-111.882500
77,0,736.527100,175.383347,33.388802,742.611389,6.766530,-11.899180,737.141907,-32.724945,-55.271591,709.952576,-42.838207,-111.881775
78,0,736.525513,175.378555,33.388092,742.888123,6.671978,-11.759572,737.158447,-32.734486,-55.282299,709.943481,-42.841904,-111.915802
79,0,736.527344,175.383423,33.363102,742.946594,6.671822,-11.765468,737.165161,-32.740993,-55.285942,709.943542,-42.839520,-111.920013
80,0,736.570190,175.351715,33.398766,742.959412,6.643674,-11.755578,737.207275,-32.770897,-55.288311,709.949768,-42.869312,-111.904686
81,0,736.619995,175.360550,33.411007,742.956238,6.639367,-11.761803,737.230103,-32.769165,-55.280994,709.959351,-42.871365,-111.915283
82,0,736.646484,175.360565,33.410172,743.006653,6.627935,-11.756619,737.256348,-32.772991,-55.275295,709.963440,-42.871265,-111.930389
83,0,736.662659,175.339722,33.396759,743.051331,6.591386,-11.764416,737.254028,-32.786728,-55.294060,709.963013,-42.872147,-111.933205
84,0,736.707153,175.309982,33.399200,743.093628,6.563554,-11.755362,737.305908,-32.801777,-55.291912,709.973022,-42.857189,-111.926346
85,0,736.712158,175.283478,33.383400,743.149902,6.542452,-11.767966,737.416138,-32.821175,-55.275688,709.961487,-42.869328,-111.926598
86,0,736.732788,175.288345,33.402451,743.220520,6.516681,-11.738338,737.422241,-32.838009,-55.295105,709.976868,-42.853554,-111.936417
87,0,736.705994,175.279755,33.363853,743.247864,6.507554,-11.747319,737.440002,-32.851692,-55.291382,709.973328,-42.871998,-111.954407
88,0,736.705688,175.268707,33.365456,743.280334,6.482807,-11.738756,737.397400,-32.854885,-55.335785,709.984375,-42.858982,-111.947220
89,0,736.696045,175.274490,33.374077,743.198303,6.500144,-11.768857,737.404419,-32.854828,-55.319008,709.974731,-42.869865,-111.960709
90,0,736.680603,175.271225,33.363388,743.172913,6.515539,-11.757932,737.382690,-32.870274,-55.311859,709.976685,-42.874496,-111.957886
91,0,736.709900,175.298508,33.416473,743.306763,6.450924,-11.692686,737.377930,-32.847397,-55.314884,709.978516,-42.878834,-111.957504
92,0,736.660828,175.286880,33.392929,743.260254,6.444698,-11.650010,737.312561,-32.817059,-55.323612,709.976379,-42.876022,-111.958298
93,0,736.648438,175.296188,33.401924,743.188049,6.484725,-11.699986,737.287842,-32.836067,-55.301418,709.968018,-42.873688,-111.952141
94,0,736.665283,175.303391,33.421429,743.289551,6.471981,-11.631310,737.274048,-32.827980,-55.270153,709.965759,-42.874573,-111.927353
95,0,736.657654,175.314896,33.431526,743.288269,6.457079,-11.614059,737.251404,-32.831738,-55.279503,709.962524,-42.873852,-111.918671
96,0,736.729553,175.285446,33.407711,743.165466,6.511502,-11.689889,737.278198,-32.832539,-55.281559,709.969177,-42.869366,-111.883347
97,0,736.724792,175.283554,33.416855,743.178406,6.511980,-11.724194,737.342407,-32.819920,-55.288483,709.957764,-42.872704,-111.913818
98,0,736.715942,175.276474,33.406132,743.338196,6.428998,-11.663359,737.399536,-32.860874,-55.295879,709.969055,-42.870247,-111.945732
99,0,736.715637,175.261826,33.402824,743.381042,6.386770,-11.652664,737.417847,-32.883354,-55.290863,709.964966,-42.870163,-111.945580
100,0,736.732483,175.214645,33.382816,743.388550,6.390218,-11.680039,737.385742,-32.898273,-55.332901,709.979553,-42.898411,-111.948174
101,0,736.744080,175.222656,33.388935,743.213257,6.412227,-11.779847,737.452698,-32.930641,-55.323963,709.982300,-42.899502,-111.962173
102,0,736.724365,175.178192,33.402504,743.327637,6.349944,-11.713229,737.446838,-32.973297,-55.315655,709.987915,-42.899925,-111.972122
103,0,736.724304,175.166245,33.400604,743.261597,6.339642,-11.761232,737.510315,-32.962540,-55.304577,709.989197,-42.900532,-111.971497
104,0,736.747314,175.152313,33.420540,743.284912,6.322845,-11.719612,737.508484,-32.978245,-55.314667,709.997498,-42.922894,-111.965706
105,0,736.749390,175.129257,33.442013,743.493347,6.260364,-11.685539,737.526672,-32.999279,-55.310947,709.995728,-42.926067,-111.962296
106,0,736.752686,175.129593,33.439671,743.401245,6.285389,-11.720819,737.525513,-33.025681,-55.332993,710.054932,-42.936100,-111.948166
107,0,736.759033,175.124344,33.431473,743.312195,6.307020,-11.751730,737.568420,-33.046223,-55.335110,710.055420,-42.936661,-111.958549
108,0,736.761169,175.074905,33.412045,743.394836,6.268933,-11.755569,737.556641,-33.065376,-55.345100,710.059082,-42.933315,-111.953362
109,0,736.810913,175.081375,33.396366,743.088013,6.362915,-11.890597,737.602661,-33.068325,-55.361633,710.083191,-42.924889,-112.008575
110,0,736.852905,175.075211,33.392590,743.364868,6.290686,-11.810478,737.630371,-33.079475,-55.376106,710.051147,-42.929379,-112.023834
111,0,736.891052,175.063751,33.395725,743.166443,6.359798,-11.895329,737.665588,-33.091465,-55.376705,710.091248,-42.920868,-112.021606
112,0,736.886963,175.063583,33.391975,743.419983,6.262359,-11.836857,737.679443,-33.088612,-55.383144,710.106934,-42.922089,-111.984764
113,0,736.956848,175.068375,33.391750,743.215698,6.331439,-11.888001,737.723511,-33.095936,-55.400291,710.092468,-42.921040,-112.023453
114,0,737.000732,175.066864,33.359020,743.248657,6.343828,-11.884534,737.736084,-33.088692,-55.407909,710.078979,-42.919659,-111.993431
