Trajectories
100
,,Sano:Wrist,,,Sano:MPH3,,,Sano:PIP3,,,Sano:DIP3,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1,0,-134.496719,105.388008,46.759975,2.336663,70.801659,71.696854,61.735477,55.128143,66.495041,75.237694,17.570091,11.571848
2,0,-134.464325,105.404327,46.788708,2.375649,70.845589,71.732040,61.759369,55.130428,66.453369,75.231407,17.572271,11.535970
3,0,-134.442078,105.365608,46.844528,2.415481,70.828682,71.744598,61.808056,55.155373,66.465248,75.238930,17.564665,11.562938
4,0,-134.466034,105.382133,46.862926,2.476272,70.806114,71.747612,61.852329,55.149635,66.463326,75.234673,17.561775,11.499836
5,0,-134.414963,105.371155,46.920784,2.481333,70.849403,71.752106,61.878551,55.160378,66.446480,75.271759,17.575838,11.543971
6,0,-134.406021,105.417633,46.959965,2.549968,70.882172,71.752892,61.889996,55.169399,66.450500,75.290138,17.557276,11.511603
7,0,-134.404449,105.429459,46.954399,2.596910,70.871819,71.771294,61.948112,55.192081,66.449928,75.255028,17.567415,11.549412
8,0,-134.402725,105.430634,46.947723,2.612984,70.870903,71.739967,61.957207,55.186672,66.439705,75.293594,17.542824,11.565429
9,0,-134.319138,105.397316,46.953800,2.621215,70.884956,71.729927,61.962971,55.178192,66.409920,75.295761,17.540615,11.531276
10,0,-134.329987,105.403587,46.977325,2.614394,70.892212,71.731857,61.949036,55.190800,66.404099,75.280266,17.573147,11.545723
11,0,-134.445511,105.416962,46.971481,2.583539,70.926949,71.732018,61.908844,55.218220,66.431404,75.321114,17.566856,11.577495
12,0,-134.428192,105.355782,46.998566,2.618318,70.874557,71.733292,61.907635,55.192558,66.431999,75.293213,17.543501,11.572732
13,0,-134.459518,105.337364,47.021702,2.628724,70.876961,71.705025,61.879482,55.218441,66.423882,75.280510,17.542051,11.600768
14,0,-134.492416,105.277512,47.043419,2.597731,70.898270,71.733765,61.821461,55.212742,66.433952,75.301918,17.551653,11.590533
15,0,-134.509109,105.287636,47.102623,2.599641,70.910477,71.728798,61.826176,55.239521,66.429901,75.282791,17.537333,11.584317
16,0,-134.547653,105.271362,47.094482,2.597694,70.936363,71.732094,61.805325,55.259880,66.419930,75.280350,17.536600,11.607364
17,0,-134.620529,105.301834,47.104603,2.554078,70.943298,71.704506,61.810886,55.275875,66.398849,75.268532,17.539009,11.590374
18,0,-134.602112,105.300751,47.111149,2.550816,70.963348,71.701286,61.773922,55.309605,66.388519,75.228142,17.535440,11.627541
19,0,-134.593185,105.349396,47.130054,2.525841,71.027611,71.715919,61.792984,55.334587,66.388901,75.233513,17.543793,11.657687
20,0,-134.620483,105.356125,47.159237,2.535250,71.051285,71.723328,61.772526,55.344204,66.379112,75.229591,17.569332,11.642452
21,0,-134.602142,105.371559,47.144409,2.548701,71.039749,71.701775,61.785217,55.359226,66.361885,75.234390,17.564856,11.622833
22,0,-134.592239,105.337280,47.155888,2.576836,71.037407,71.709625,61.846180,55.340714,66.339142,75.226761,17.564611,11.602856
23,0,-134.529007,105.368706,47.197762,2.613000,71.062019,71.716919,61.851021,55.351036,66.351273,75.244949,17.560642,11.614969
24,0,-134.476410,105.357841,47.179344,2.642889,71.039719,71.737213,61.863266,55.368465,66.365128,75.285660,17.576187,11.609234
25,0,-134.476135,105.358650,47.179646,2.638785,71.030670,71.742851,61.886452,55.327526,66.359131,75.280457,17.579803,11.578783
26,0,-134.455917,105.299355,47.173454,2.651900,70.977837,71.734253,61.889694,55.296459,66.382294,75.296562,17.559383,11.587164
27,0,-134.430252,105.266472,47.182507,2.681553,70.960587,71.734337,61.898647,55.283730,66.383682,75.314079,17.555058,11.574013
28,0,-134.438065,105.268753,47.194633,2.645905,70.985123,71.753395,61.885456,55.284653,66.377480,75.333031,17.569464,11.591085
29,0,-134.473312,105.262398,47.208202,2.643949,70.963448,71.756920,61.919876,55.289349,66.359352,75.342491,17.581270,11.611050
30,0,-134.487320,105.252747,47.209095,2.670775,70.957314,71.742760,61.922375,55.276817,66.376839,75.343658,17.553528,11.580429
31,0,-134.466522,105.231857,47.190159,2.694113,70.973587,71.743896,61.939919,55.276134,66.367714,75.339218,17.556480,11.562253
32,0,-134.460190,105.252228,47.144009,2.662943,70.972511,71.747292,61.922146,55.329437,66.354233,75.347336,17.559805,11.600716
33,0,-134.442612,105.207977,47.166145,2.673044,70.973320,71.748878,61.880192,55.313374,66.366753,75.347130,17.561794,11.599892
34,0,-134.483856,105.212372,47.113552,2.659685,70.946030,71.765648,61.879398,55.306301,66.393082,75.331146,17.577332,11.583216
35,0,-134.472702,105.183525,47.099926,2.609291,70.936874,71.743874,61.881680,55.260670,66.400139,75.350182,17.554909,11.581002
36,0,-134.496979,105.132362,47.069237,2.620654,70.876335,71.727325,61.832073,55.266266,66.407211,75.330704,17.578535,11.614111
37,0,-134.542145,105.155472,46.992100,2.541875,70.842140,71.687935,61.783875,55.231007,66.391830,75.334633,17.579727,11.617506
38,0,-134.569107,105.126572,46.949097,2.529634,70.820946,71.679893,61.768509,55.179161,66.402496,75.329201,17.570974,11.595544
39,0,-134.561691,105.079582,46.898045,2.464547,70.818550,71.661400,61.734135,55.193356,66.387421,75.324059,17.569138,11.582234
40,0,-134.610443,105.127113,46.811943,2.441965,70.783630,71.619492,61.683090,55.191216,66.378967,75.295639,17.560995,11.580204
41,0,-134.639313,105.129349,46.734432,2.429968,70.775780,71.574402,61.646038,55.179668,66.393074,75.251045,17.547926,11.606995
42,0,-134.643250,105.153862,46.636543,2.295718,70.772308,71.569099,61.605656,55.152317,66.398979,75.258278,17.561319,11.595360
43,0,-134.642563,105.137787,46.568260,2.239375,70.724693,71.532883,61.524929,55.088917,66.423042,75.243492,17.534561,11.642280
44,0,-134.660187,105.116997,46.506248,2.181826,70.668633,71.502464,61.448727,55.057201,66.453056,75.250458,17.530369,11.651536
45,0,-134.625687,105.048569,46.409077,2.230247,70.621811,71.372253,61.401878,55.041859,66.436287,75.231712,17.534466,11.641301
46,0,-134.669296,105.088844,46.322971,2.151402,70.615021,71.333511,61.305862,54.988503,66.460823,75.233055,17.530680,11.673830
47,0,-134.745758,105.128738,46.224136,2.080745,70.603218,71.329514,61.234367,54.981010,66.495743,75.214226,17.548662,11.703323
48,0,-134.757431,105.148956,46.148998,1.984942,70.562073,71.263107,61.146805,54.960163,66.482971,75.176826,17.560951,11.700585
49,0,-134.763443,105.215904,46.019176,1.785142,70.527153,71.324295,61.085167,54.918880,66.476517,75.167999,17.570330,11.693996
50,0,-134.805115,105.309639,45.874710,1.699702,70.486443,71.287895,60.964588,54.870667,66.482285,75.143501,17.552948,11.683544
51,0,-134.792297,105.344612,45.706425,1.740700,70.475677,71.191116,60.898834,54.811455,66.513046,75.133293,17.529596,11.697297
52,0,-134.774277,105.374687,45.549603,1.608470,70.384224,71.126335,60.814205,54.769840,66.524750,75.096001,17.546017,11.700503
53,0,-134.754547,105.367111,45.318180,1.405870,70.275856,71.158669,60.693493,54.681923,66.550331,75.091545,17.528574,11.689000
54,0,-134.741928,105.342941,45.117271,1.325645,70.205009,71.111137,60.631062,54.627632,66.573631,75.095253,17.497904,11.699009
55,0,-134.819504,105.362221,44.995655,1.281614,70.142509,71.109863,60.546177,54.561405,66.593536,75.058868,17.538773,11.684797
56,0,-134.867706,105.318527,44.839500,1.178482,70.088043,71.059700,60.483952,54.504307,66.609474,75.073288,17.509447,11.692460
57,0,-134.942047,105.254128,44.696178,1.121030,70.008308,71.029610,60.406281,54.496113,66.583603,75.054680,17.536055,11.710907
58,0,-135.061829,105.263779,44.580730,1.055288,69.974396,70.971214,60.321438,54.451080,66.545319,75.023232,17.522408,11.668571
59,0,-135.135941,105.226830,44.437965,0.964989,69.921082,70.934364,60.232754,54.457539,66.576195,75.025429,17.522593,11.671347
60,0,-135.313583,105.248077,44.335297,0.893743,69.931900,70.898270,60.169224,54.442554,66.549156,75.009384,17.517981,11.645865
61,0,-135.423111,105.270882,44.190510,0.816221,69.908188,70.801537,60.078991,54.447826,66.556793,75.013680,17.520905,11.656499
62,0,-135.534027,105.305473,44.054291,0.663465,69.866646,70.778641,59.995174,54.407356,66.545570,74.968620,17.532978,11.667803
63,0,-135.648895,105.321281,43.897202,0.542530,69.845848,70.688858,59.881500,54.386723,66.576050,75.023636,17.521776,11.689456
64,0,-135.768814,105.310165,43.780262,0.435731,69.807755,70.620308,59.765820,54.347683,66.563431,74.978989,17.531805,11.692473
65,0,-135.851669,105.326218,43.626511,0.322381,69.774940,70.505852,59.610649,54.310207,66.556198,74.943985,17.565090,11.677859
66,0,-135.958847,105.296837,43.464439,0.183939,69.757607,70.437828,59.517090,54.287907,66.548119,74.946030,17.569418,11.654556
67,0,-136.063217,105.319603,43.377090,0.088659,69.737175,70.391060,59.453537,54.258877,66.550247,74.905785,17.535948,11.682250
68,0,-136.030624,105.204597,43.352718,0.045081,69.705879,70.334999,59.425732,54.281334,66.535156,74.934418,17.589428,11.672362
69,0,-136.096680,105.211098,43.389580,0.054765,69.700035,70.303719,59.441467,54.286152,66.513718,74.915421,17.567947,11.638687
70,0,-136.071396,105.124550,43.607113,0.189958,69.712410,70.336845,59.556236,54.332336,66.465736,75.011307,17.561016,11.591404
71,0,-136.129822,105.082771,44.094147,0.532525,69.705925,70.460884,59.900742,54.425446,66.446571,75.042313,17.529524,11.535479
72,0,-136.117874,105.078606,44.882305,1.183710,69.819519,70.820129,60.489853,54.545502,66.379295,75.207710,17.524313,11.483661
73,0,-136.128036,104.992012,46.148247,2.205198,69.988411,71.445152,61.431801,54.696163,66.360229,75.412781,17.563473,11.301656
74,0,-136.308411,105.057137,47.885815,3.504103,70.129616,72.546516,62.715210,54.926888,66.305725,75.749054,17.518753,11.160717
75,0,-136.488022,105.254730,50.181187,5.223676,70.178986,74.094116,64.075912,55.006153,66.431419,76.388611,17.437616,11.189127
76,0,-136.594284,105.775887,52.727123,7.109368,70.030197,76.327408,65.731369,54.652119,66.942001,76.721123,17.180580,11.343287
77,0,-136.439346,106.373749,55.675777,9.332079,69.854500,79.245132,67.464363,53.724480,67.929749,76.418854,16.744347,11.619086
78,0,-135.941284,107.287003,58.885792,11.516386,69.756218,82.919136,69.077545,52.584633,69.594208,75.782883,15.784571,12.903417
79,0,-134.957458,108.308212,62.224983,13.753423,70.023415,87.143982,70.613853,51.201260,72.483551,75.552238,14.587065,15.565437
80,0,-133.430908,109.480057,65.735802,16.014622,70.415375,92.005898,72.103951,50.006233,76.802315,76.204559,13.459320,19.908207
81,0,-131.802307,110.820175,69.506012,17.959873,70.810272,97.423744,73.705917,49.395844,82.329407,77.738098,12.392344,25.668890
82,0,-129.517746,112.024300,73.375183,19.666256,71.384605,103.328163,75.340416,48.983395,89.285469,80.445961,12.026231,32.771339
83,0,-127.175049,113.210098,77.662109,21.252144,72.107048,109.783646,77.112602,49.083225,97.364960,84.148117,12.183105,40.753159
84,0,-124.750504,114.408966,82.388199,23.623417,73.219231,116.810028,79.329895,50.200672,105.924011,88.421089,13.536773,49.409473
85,0,-121.970985,115.466545,87.255829,25.839378,74.683022,124.089211,82.024788,52.193802,114.754723,93.218018,15.462020,58.638672
86,0,-119.083405,116.685379,92.428360,28.357574,76.534081,131.724472,85.125671,54.618641,123.697617,98.358276,17.784182,68.048721
87,0,-115.839737,118.028053,97.789024,31.622082,78.726685,139.384003,88.466789,57.134949,132.663132,103.729408,20.435986,77.445213
88,0,-111.756660,119.213707,103.163696,35.206661,81.126053,147.103058,92.131020,59.840187,141.462585,109.396553,23.428377,86.708099
89,0,-107.433495,121.415199,108.549248,39.320026,83.717560,154.583664,96.139740,62.703884,150.036804,115.353333,26.569098,95.712814
90,0,-103.379585,123.208130,114.434677,43.639572,86.411751,162.128342,100.761299,65.809616,158.336716,121.580254,30.109997,104.373978
91,0,-98.940613,125.223221,120.212448,48.623959,89.186546,169.350693,105.671944,69.096214,166.283218,128.436935,33.914337,112.734711
92,0,-93.939613,127.379295,126.061157,54.066956,91.995758,176.620773,110.964073,72.492714,173.958481,135.321289,37.943321,120.662201
93,0,-88.611511,129.692261,131.711151,59.586639,94.870888,183.355972,116.452309,75.905716,181.199707,142.241882,42.066349,128.255005
94,0,-82.933250,131.939270,137.242172,65.375122,97.838173,189.608978,122.384499,79.391197,188.190140,149.871796,46.461536,135.472595
95,0,-76.905571,134.095032,142.550049,71.495049,100.852425,195.455185,128.534210,82.943771,194.632202,157.636597,50.741516,142.373474
96,0,-70.528694,136.346527,147.639511,78.033035,103.927330,200.697449,135.059738,86.575668,200.507294,165.556488,55.284779,148.456818
97,0,-63.900776,138.531296,152.590118,84.996262,107.159081,205.335648,141.991211,90.351692,205.734650,173.857391,59.733788,154.036728
98,0,-57.059177,140.771896,157.424438,92.455574,110.504166,209.340302,149.410156,94.219978,210.138641,182.526962,64.307373,158.808945
99,0,-49.927631,143.127151,161.919708,100.362068,113.937859,212.735397,157.182953,98.421432,213.635910,191.439743,69.143181,162.619370
100,0,-42.656944,145.456360,166.353485,108.286842,117.323410,215.459091,165.227219,102.706268,216.314301,200.297745,74.268745,165.461304
101,0,-35.540825,147.689117,170.620209,116.554115,120.555809,217.712769,173.434769,107.083786,218.281677,209.380508,79.504677,167.505768
102,0,-28.238583,149.801453,174.486237,124.879929,123.646408,219.413193,181.725494,111.423790,219.541931,218.358414,84.823799,168.728394
103,0,-21.330555,151.891052,178.224060,133.105621,126.689911,220.690582,190.242966,115.548729,220.338577,227.076416,89.886993,169.440720
104,0,-14.323138,153.882156,181.324966,141.308594,129.706360,221.534836,198.344879,119.463089,220.735382,235.617920,94.743027,169.718033
105,0,-7.445411,155.892471,184.380859,149.289551,132.738434,221.910980,206.400208,123.228859,220.786835,243.886749,99.361649,169.550308
106,0,-0.512655,158.049850,186.559525,157.343063,135.927399,221.917419,214.289062,126.973747,220.282547,251.971603,103.822548,169.009521
107,0,6.771793,159.913681,188.915512,165.205276,139.059998,221.563782,221.985794,130.732941,219.547882,259.872498,108.318184,168.113831
108,0,13.589475,161.823196,190.844452,172.906555,142.131729,220.942627,229.502167,134.499298,218.427246,267.512634,112.590698,166.872482
109,0,20.137424,163.673492,192.457153,180.369415,145.158905,220.048355,236.781189,138.193726,217.007065,274.841614,116.850571,165.247086
110,0,26.652683,165.339005,193.736053,187.917831,148.117142,219.020569,243.807465,141.692368,215.192535,282.019440,121.058464,163.309814
111,0,32.753811,166.876694,194.766403,194.901459,150.846573,217.647690,250.643463,145.003479,212.980240,288.874023,124.510841,161.110611
112,0,38.747070,168.293152,195.483505,201.564636,153.421249,215.845032,257.273560,148.148743,210.474869,295.144958,127.609940,158.415283
113,0,44.544365,169.577133,195.865906,208.122131,155.837509,214.034180,263.723419,151.095123,207.713470,301.249939,130.641190,155.401001
114,0,50.016556,170.960510,196.311554,214.590988,158.243011,212.151337,270.024658,153.961624,204.739914,307.038788,133.329712,152.331299
115,0,55.596958,172.286057,196.478912,220.976166,160.518539,209.957764,276.123962,156.703049,201.640869,312.658752,136.079575,148.954468
116,0,61.084133,173.565826,196.417114,226.997086,162.908264,207.748016,282.041656,159.389404,198.361984,318.089172,138.680069,145.517288
117,0,66.492241,174.839523,196.172043,232.819077,165.119308,205.415756,287.791077,162.053604,195.143082,323.363342,141.147583,142.200882
118,0,71.720177,176.095551,195.856461,238.633713,167.296494,203.082352,293.270264,164.638916,191.937317,328.523376,143.726593,138.743256
119,0,76.727333,177.333618,195.380737,244.135300,169.410660,200.644485,298.475464,167.168259,188.615768,333.570648,146.222046,135.499908
120,0,81.711906,178.278885,194.794525,249.524994,171.324997,198.259583,303.606293,169.472931,185.460495,338.378479,148.673523,131.997009
121,0,86.383743,179.167297,194.151459,254.660217,172.994919,195.920547,308.566406,171.526535,182.157684,342.970459,150.948196,128.535400
122,0,90.862297,179.955475,193.471756,259.655304,174.492142,193.788513,313.239655,173.500626,178.956909,347.243896,153.068008,125.125946
123,0,95.338249,180.582352,192.682083,264.399719,175.872711,191.758438,317.693298,175.275696,175.951324,351.325409,155.238495,121.785797
124,0,99.480469,181.191437,191.876480,268.923004,177.240570,189.940933,322.030731,176.679276,172.671249,359.017120,160.691681,119.245651
125,0,103.517593,181.750977,191.043304,273.123840,178.302444,187.604294,326.175995,178.768967,168.457245,368.393738,167.904648,120.318047
126,0,107.471245,182.438324,189.955276,277.310486,179.056290,185.380539,329.588898,183.615051,165.842651,373.874786,173.160965,119.642349
127,0,111.320267,183.004532,189.097717,281.473389,180.323685,183.725632,333.402252,186.105026,163.832138,378.726013,177.100098,119.081894
128,0,115.243965,183.463699,187.904327,285.563477,181.814926,182.076553,337.103607,187.740677,161.796936,383.099976,179.865204,118.088264
129,0,119.415749,183.665756,186.612350,289.597015,182.745560,180.374405,340.755890,189.437744,159.712311,387.291473,182.423981,116.916451
130,0,122.953926,184.127899,185.312012,293.329132,183.521469,178.621429,344.218475,190.689926,157.420639,391.172974,184.332855,115.419861
131,0,126.402496,184.625900,183.988663,297.024414,184.223068,176.748840,347.590118,191.848587,155.135437,394.548828,185.897446,113.563881
132,0,129.758835,185.023956,182.531052,300.377777,184.668335,174.890976,350.682587,192.957794,152.870758,398.034882,187.533066,111.899338
133,0,133.031631,185.361832,180.998169,303.715057,185.070953,172.796463,353.734436,193.870621,150.547516,401.241974,189.134491,110.136513
134,0,136.171036,185.585968,179.378265,306.891052,185.395874,170.547562,356.683716,194.602692,148.132156,404.471313,190.607788,108.278069
135,0,139.205612,185.735519,177.767792,309.920074,185.596786,168.178711,359.233368,195.209854,145.454758,407.209045,192.022766,105.881691
136,0,141.849243,185.674667,176.130508,312.540131,185.629242,165.577454,361.650116,195.546371,142.688187,409.528625,192.902008,103.266708
137,0,144.297745,185.405655,174.506088,314.898315,185.494492,162.910995,363.823029,195.703354,139.892471,411.575958,193.550003,100.405052
138,0,146.414276,185.042374,172.724442,317.031097,185.298141,160.160080,365.601562,195.788498,136.916168,413.456604,194.072861,97.461159
139,0,148.406830,184.540604,170.954346,318.801270,184.936813,157.179947,367.145660,195.792542,133.943893,414.988464,194.312241,94.372269
140,0,150.122910,183.912277,169.048233,320.339783,184.643707,153.950912,368.458344,195.705109,130.789337,416.447601,194.308395,91.256676
141,0,151.725830,183.369080,167.026047,321.782745,184.386978,150.670181,369.730988,195.298706,127.444801,417.818634,193.932770,87.869591
142,0,153.360291,182.779129,164.962891,323.091553,184.058197,147.114639,370.954712,194.654739,124.032204,418.906097,193.227631,84.007927
143,0,154.876495,182.141739,162.658508,324.273254,183.616669,143.500458,372.102600,193.722168,120.336891,419.847351,192.052643,79.986412
144,0,156.243668,181.575897,160.255768,325.420776,182.913086,139.694199,373.091980,192.464386,116.358002,420.745026,190.623077,75.800949
145,0,157.507034,180.902527,157.744141,326.314972,181.950714,135.752060,373.845734,191.105835,112.296432,421.464874,189.056198,71.359917
146,0,158.598160,180.305069,155.097534,327.101410,180.831512,131.838486,374.437805,189.560501,109.277039,422.602844,187.676300,68.378738
147,0,159.496597,179.617798,152.339676,327.553131,179.837692,128.225464,374.835327,188.237366,107.216202,424.035339,186.899734,67.207626
148,0,159.946014,179.042953,149.427734,327.670502,179.572571,125.190857,375.083771,187.762939,104.882477,424.917969,186.193481,65.126877
149,0,160.092865,178.719650,146.440689,327.679260,179.914673,122.854996,375.456665,187.712570,103.348816,425.534943,185.739502,63.417709
150,0,160.016479,178.642136,143.631134,327.402893,180.150574,120.955856,375.610718,187.907730,102.711258,425.964172,185.535599,62.322735
151,0,159.659317,178.707565,140.831757,326.936646,179.979248,119.461128,375.535492,187.944290,102.629532,426.100708,185.397781,61.317165
152,0,159.246719,178.916733,138.206894,326.304749,180.019104,118.074554,375.415527,187.924789,102.462387,426.070129,185.039169,60.231880
153,0,158.768921,179.188004,135.825684,325.842682,180.684067,116.736862,375.305908,188.232605,102.113823,425.934509,184.682587,59.091377
154,0,158.582809,179.553558,133.612305,325.365479,181.326111,115.436226,375.211578,188.738068,101.793236,425.873932,184.581406,58.154362
155,0,158.601593,179.901291,131.604630,325.114868,181.561554,114.301315,375.172516,189.036896,101.452026,425.479950,184.506561,56.822201
156,0,158.762146,180.160721,129.784561,325.073822,181.558273,113.232170,375.316345,188.841553,101.191528,425.405182,184.312729,55.948971
157,0,158.943115,180.410065,128.350494,324.973358,181.538010,112.411110,375.563446,188.501175,101.053001,425.292145,183.935730,55.192726
158,0,159.313583,180.666214,127.238480,324.967163,181.675705,111.959007,375.930206,188.373367,100.982414,425.159973,183.497437,54.710625
159,0,159.660629,180.975159,126.403854,325.091278,181.943817,111.895378,376.355316,188.352936,101.112770,425.113953,183.519287,54.105995
160,0,159.816956,181.259094,125.998077,325.332703,182.324142,112.225639,376.904205,188.347382,101.396660,425.042297,183.046005,53.876976
161,0,160.071136,181.687103,125.840843,325.660370,182.690430,112.958961,377.537415,188.399261,101.741676,425.000977,182.761292,53.684162
162,0,160.382172,182.179352,126.077370,326.007202,182.980469,113.746681,378.237366,188.278671,102.215363,425.046967,182.403198,53.568672
163,0,160.923279,182.703751,126.454842,326.529297,183.260620,114.647095,378.915680,188.022049,102.572441,425.300140,181.971710,53.704781
164,0,161.568115,183.181534,127.006767,327.192780,183.595413,115.591354,379.683197,187.796982,102.949547,425.816223,181.414612,54.105194
165,0,162.172684,183.658569,127.665817,327.740631,183.983429,116.549850,380.412384,187.592377,103.330032,426.492096,181.072861,54.670887
166,0,162.695831,184.147507,128.524796,328.255585,184.442505,117.552818,381.075134,187.336853,103.926567,427.124237,180.309998,55.646202
167,0,163.098083,184.710358,129.355835,328.696503,185.093475,118.613075,381.487122,187.257782,104.581757,428.017303,179.249908,56.978436
168,0,163.331635,185.351730,130.253693,328.923218,185.731720,119.741486,381.646271,187.096375,105.285172,428.163086,177.959732,58.422405
169,0,163.382690,186.031021,131.168304,328.712738,186.016861,120.986511,381.613342,186.437622,106.578880,428.333557,176.288803,60.333946
170,0,163.014481,186.547913,132.301117,328.167755,185.956161,122.844780,381.273041,185.785400,108.124245,427.604431,174.430557,62.250874
171,0,162.194138,186.869659,133.669891,327.426880,185.759933,124.972961,380.343597,184.666809,109.752983,426.627533,172.666595,64.079605
172,0,160.756866,186.848557,135.159134,326.047058,185.333939,127.341820,379.210876,183.592651,111.851280,425.103485,171.232315,66.277672
173,0,159.034760,186.537552,136.815567,324.439606,184.850739,129.869843,377.558563,182.886429,114.323448,423.392761,170.309021,68.794090
174,0,156.859589,186.037003,138.375854,322.350647,184.204376,132.458664,375.533081,182.090912,117.077606,421.635132,169.600372,71.782700
175,0,154.435730,185.448883,140.044525,319.997040,183.567795,135.220016,373.214813,181.485245,120.198753,419.417328,169.306946,74.943214
176,0,151.582382,184.748657,141.794769,317.174133,182.959152,138.026260,370.493103,181.071045,123.263191,417.038757,168.787811,78.575584
177,0,148.530380,184.001343,143.666580,314.130402,182.519699,140.750244,367.475555,180.711136,126.328201,414.178680,168.733307,81.763481
178,0,144.997223,183.266464,145.519638,310.735901,182.124390,143.455154,363.999359,180.552872,129.212265,410.937164,168.835754,84.683632
179,0,141.012817,182.550430,147.482315,306.955414,181.908081,146.020752,360.169434,180.633636,131.826096,407.267426,169.379257,87.138550
180,0,136.569061,181.840378,149.502380,302.832123,181.659607,148.459106,355.946320,180.795929,134.201981,402.770203,169.874313,89.272995
181,0,131.862274,181.008484,151.459351,298.362244,181.270813,150.881439,351.369843,181.000320,136.344254,398.188904,170.601608,91.254623
182,0,126.650124,180.065994,153.232010,293.506653,180.711411,153.309845,346.407440,181.150711,138.431534,393.022705,171.667160,92.816528
183,0,121.219971,179.083679,154.721252,288.393036,180.015839,155.649323,341.183380,180.979141,140.422119,387.565552,172.185394,94.425850
184,0,115.602440,178.215942,155.924988,282.946106,179.263290,157.927170,335.830383,180.497650,142.497467,381.870178,172.254807,96.110054
185,0,109.661316,177.483246,156.953644,277.416260,178.597061,159.923019,330.276550,179.906464,144.482346,376.498627,171.656967,98.075027
186,0,103.995148,176.935608,157.587646,271.731323,178.011169,161.694412,324.636780,179.317093,146.319977,370.841187,170.983444,100.080086
187,0,98.096657,176.534256,158.136917,265.923492,177.565414,163.070892,318.888092,178.770050,147.865982,365.226196,170.348007,101.905090
188,0,92.259987,176.201584,158.430466,260.140503,177.297104,164.142822,313.096893,178.378540,149.112335,359.628693,169.766418,103.311516
189,0,86.452759,175.949280,158.563049,254.406158,177.129272,164.924164,307.386902,178.190582,150.078278,353.875183,169.416748,104.221832
